locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1843,0.0999109614129212,yobB,putative carbon-nitrogen hydrolase family protein YobB,Function unknown,"OmpR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7015
b1851,0.0985391215056401,edd,phosphogluconate dehydratase,Amino acid transport and metabolism,"RpoD,KdgR,Cra,GntR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10257
b1835,0.09491757946965,rsmF,16S rRNA m(5)C1407 methyltransferase,"Translation, ribosomal structure and biogenesis","ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7008
b1845,0.0946346863227742,ptrB,oligopeptidase B,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11004
b1833,0.0941902193398828,yebS,intermembrane transport protein YebS,Function unknown,YcjW,https://ecocyc.org/gene?orgid=ECOLI&id=G7006
b1838,0.060724664002029,pphA,phosphoprotein phosphatase 1,Signal transduction mechanisms,"RpoH,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7011
b4252,-0.0583477139209875,tabA,DUF386 domain-containing toxin-antitoxin biofilm protein TabA,Carbohydrate transport and metabolism,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7883
b3001,-0.0588518190720394,gpr,L-glyceraldehyde 3-phosphate reductase,Energy production and conversion,,https://ecocyc.org/gene?orgid=ECOLI&id=G7558
b0508,-0.0602448570735978,hyi,hydroxypyruvate isomerase,Carbohydrate transport and metabolism,"RpoD,AllR",https://ecocyc.org/gene?orgid=ECOLI&id=G6277
b3910,-0.0626847569504252,yiiM,2-amino-6-N-hydroxylaminopurine resistance protein,Function unknown,"YeiE,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11870
b3526,-0.0841837782289725,kdgK,2-dehydro-3-deoxygluconokinase,Carbohydrate transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12253
b2842,-0.1568422006867946,kduD,putative 2-keto-3-deoxy-D-gluconate dehydrogenase,Lipid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12361
b3909,-0.1765146725342749,kdgT,2-dehydro-3-deoxy-D-gluconate:H(+) symporter,"Intracellular trafficking, secretion, and vesicular transport",GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=EG11869
b2843,-0.1822552193592283,kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,Carbohydrate transport and metabolism,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7463
