locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_4741,0.0573277597,PSPTO_4741,hypothetical protein,No COG annotation,,
PSPTO_RS25690,0.057185334000000004,PSPTO_RS25690,hypothetical protein,No COG annotation,,
PSPTO_2430,0.055954182000000005,PSPTO_2430,cysteine synthase family protein,Amino acid transport and metabolism,,
PSPTO_4746,0.0555858802,PSPTO_4746,integrase,"Replication, recombination and repair",,
PSPTO_2431,0.0551751513,PSPTO_2431,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,Amino acid transport and metabolism,,
PSPTO_5206,0.0543642451,PSPTO_5206,calcium sensor EFh,Cell wall/membrane/envelope biogenesis,,
PSPTO_RS16640,0.054110804000000005,PSPTO_RS16640,hypothetical protein,No COG annotation,,
PSPTO_RS01055,0.0531036539,PSPTO_RS01055,GNAT family N-acetyltransferase,No COG annotation,,
PSPTO_0669,0.053054574800000004,tnpB,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",,
PSPTO_5646,0.052980708200000004,PSPTO_5646,hypothetical protein,No COG annotation,,
PSPTO_5209,0.0522441847,PSPTO_5209,hypothetical protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_RS17680,0.0521713173,PSPTO_RS17680,hypothetical protein,No COG annotation,,
PSPTO_4733,0.0519643038,PSPTO_4733,hypothetical protein,No COG annotation,,
PSPTO_0050,0.051671559400000004,tcmP,three-Cys-motif partner protein TcmP,No COG annotation,,
PSPTO_RS06170,0.050976996100000005,PSPTO_RS06170,hypothetical protein,No COG annotation,,
PSPTO_1222,0.050052610000000004,PSPTO_1222,hypothetical protein,Defense mechanisms,,
PSPTO_5565,0.050030953,PSPTO_5565,hypothetical protein,No COG annotation,,
PSPTO_5645,0.0496890945,PSPTO_5645,hypothetical protein,No COG annotation,,
PSPTO_RS27995,0.0496594876,PSPTO_RS27995,hypothetical protein,Function unknown,,
PSPTO_RS27750,0.049083750200000005,PSPTO_RS27750,hypothetical protein,No COG annotation,,
PSPTO_RS26910,0.0488116691,PSPTO_RS26910,tetratricopeptide repeat protein,Function unknown,,
PSPTO_RS05815,0.048431381600000004,PSPTO_RS05815,hypothetical protein,No COG annotation,,
PSPTO_5207,0.0479711306,PSPTO_5207,DUF1311 domain-containing protein,Function unknown,,
PSPTO_5461,0.0478606768,PSPTO_5461,acyl-CoA dehydrogenase,Energy production and conversion,,
PSPTO_4009,0.0469582459,cro,Cro/Cl family transcriptional regulator,Function unknown,,
PSPTO_1023,0.046714457,PSPTO_1023,MotA/TolQ/ExbB proton channel family protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_0201,0.046467845,PSPTO_0201,hypothetical protein,Coenzyme transport and metabolism,,
PSPTO_3930,0.046427269300000004,PSPTO_3930,RNA-directed DNA polymerase,"Replication, recombination and repair",,
PSPTO_4635,0.0460841746,PSPTO_4635,YdcF family protein,Function unknown,,
PSPTO_RS14670,0.045869997600000004,PSPTO_RS14670,hypothetical protein,No COG annotation,,
PSPTO_0836,0.045849288200000005,PSPTO_0836,HAD family phosphatase,Function unknown,,
PSPTO_4767,0.0454855497,PSPTO_4767,pentapeptide repeat-containing protein,Function unknown,,
PSPTO_RS01295,0.0449528225,PSPTO_RS01295,hypothetical protein,No COG annotation,,
PSPTO_0049,0.0446275021,PSPTO_0049,phage Gp37/Gp68 family protein,"Replication, recombination and repair",,
PSPTO_RS04760,0.0444365591,PSPTO_RS04760,M20 family peptidase,Amino acid transport and metabolism,,
PSPTO_0501,0.0442114839,hopU1,type III effector HopU1,No COG annotation,,
PSPTO_1613,0.0438895823,PSPTO_1613,response regulator transcription factor,Transcription,,
PSPTO_4835,0.0434969517,PSPTO_4835,prepilin peptidase,"Post-translational modification, protein turnover,and chaperones",,
PSPTO_RS21700,0.0434398449,PSPTO_RS21700,hypothetical protein,No COG annotation,,
PSPTOB0043,0.043383352300000004,PSPTOB0043,MFS transporter,Amino acid transport and metabolism,PSPTOA0035,
PSPTO_0051,0.0432624208,PSPTO_0051,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_RS11325,-0.046353218200000004,PSPTO_RS11325,DUF1534 domain-containing protein,No COG annotation,,
