locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_2446,0.1004259851215729,PP_2446,conserved exported protein of unknown function,No COG annotation,Op1592,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2446&e1=1&assembly=complete
PP_1695,0.0977761704024164,PP_1695,putative Sodium-solute symporter/sensory box histidine kinase/response regulator,Signal transduction mechanisms,Op1057,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1695&e1=1&assembly=complete
PP_2861,0.0976287215608781,PP_2861,Methyl-accepting chemotaxis transducer,Signal transduction mechanisms,Op1846,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2861&e1=1&assembly=complete
PP_3520,0.0962935762311398,PP_3520,conserved exported protein of unknown function,Function unknown,Op2278,AlgR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3520&e1=1&assembly=complete
PP_3959,0.0942807471992336,PP_3959,Voltage-gated chloride channel family protein,Inorganic ion transport and metabolism,Op2586,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3959&e1=1&assembly=complete
PP_5276,0.0936400537483062,PP_5276,Phospholipase D family protein,Lipid transport and metabolism,Op3453,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5276&e1=1&assembly=complete
PP_1636,0.0904378565112979,dgkA-I,diacylglycerol kinase,Cell wall/membrane/envelope biogenesis,Op1025,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1636&e1=1&assembly=complete
PP_4487,0.0879460471521646,acsA-I,acetyl-CoA synthetase,Nucleotide transport and metabolism,Op2902,"TurA,Crc",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4487&e1=1&assembly=complete
PP_2333,0.0848410858592987,PP_2333,GntR family transcriptional regulator,Transcription,Op1514,"PrpR,GnuR",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2333&e1=1&assembly=complete
PP_1059,0.0833609240902152,ytnA,Uncharacterized amino acid permease YtnA,Amino acid transport and metabolism,Op661,Crc,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1059&e1=1&assembly=complete
PP_5365,0.0822772813255134,PP_5365,putative fatty acid methyltransferase,Coenzyme transport and metabolism,Op3518,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5365&e1=1&assembly=complete
PP_0234,0.0816155251045019,oprE,outer-membrane porin E,Cell wall/membrane/envelope biogenesis,Op160,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0234&e1=1&assembly=complete
PP_0792,0.0803663291650025,fruR,catabolite repressor-activator%2C DNA-binding transcriptional dual regulator,Transcription,Op517,FruR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0792&e1=1&assembly=complete
PP_0530,0.0779120079722328,ribB,3%2C4-dihydroxy-2-butanone 4-phosphate synthase,Coenzyme transport and metabolism,Op338,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0530&e1=1&assembly=complete
PP_4194,0.0778938710826015,gltA,citrate synthase,Coenzyme transport and metabolism,Op2720,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4194&e1=1&assembly=complete
PP_2423,0.0742151983093858,lpxOA,Fe(2+)/alpha-ketoglutarate-dependent dioxygenase,"Post-translational modification, protein turnover, and chaperones",Op1569,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2423&e1=1&assembly=complete
PP_5619,0.0740819946275696,PP_5619,protein of unknown function,No COG annotation,Op2414,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5619&e1=1&assembly=complete
PP_0051,0.0686732804639473,PP_0051,putative sigma-54 dependent transcriptional regulator,Transcription,Op35,"TurA,FleQ",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0051&e1=1&assembly=complete
PP_4012,0.0684556403168,idh,isocitrate dehydrogenase,Energy production and conversion,Op2620,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4012&e1=1&assembly=complete
PP_1063,0.0643242172901088,metR-I,DNA-binding transcriptional regulator%2C homocysteine-binding,Transcription,Op665,"Metr-I,Metr-II",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1063&e1=1&assembly=complete
PP_5719,0.0637423958982863,betI,choline-responsive transcriptional repressor BetI,Transcription,Op3299,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5719&e1=1&assembly=complete
PP_2334,0.0630658183485116,mmgF,2-methylisocitrate lyase,Coenzyme transport and metabolism,Op1514,"PrpR,GnuR",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2334&e1=1&assembly=complete
PP_4570,0.061126512737598,PP_4570,conserved protein of unknown function,"Post-translational modification, protein turnover, and chaperones",Op2971,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4570&e1=1&assembly=complete
PP_3154,0.0610935830012987,pagL-II,lipid A 3-O-deacylase,Cell wall/membrane/envelope biogenesis,Op2045,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3154&e1=1&assembly=complete
PP_0791,0.059326114459619,yjjV,putative hydrolase,"Replication, recombination and repair",Op517,"FruR,GacA,PP_4647",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0791&e1=1&assembly=complete
PP_3159,0.0581557715493435,benR,BenABC operon transcriptional activator,Transcription,Op2051,Crc,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3159&e1=1&assembly=complete
PP_3527,0.0571167301493523,PP_3527,Transcriptional regulator%2C TetR family,Transcription,Op2284,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3527&e1=1&assembly=complete
PP_2682,0.0567135348266143,yiaY,Fe-containing alcohol dehydrogenase,Energy production and conversion,Op1753,PedR1,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2682&e1=1&assembly=complete
PP_4816,0.0559044404215648,PP_4816,conserved protein of unknown function,Function unknown,Op3143,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4816&e1=1&assembly=complete
PP_0936,0.055857678093497,maf,septum formation protein,"Cell cycle control, cell division, chromosome partitioning",Op600,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0936&e1=1&assembly=complete
PP_3415,0.0556854480640782,gnuR,Transcriptional regulator%2C LacI family,Transcription,Op2212,GnuR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3415&e1=1&assembly=complete
PP_2683,0.0543848311708579,PP_2683,putative sensory box histidine kinase/response regulator,Signal transduction mechanisms,Op1753,"PedR1,AmrZ",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2683&e1=1&assembly=complete
PP_4013,0.0541991734031404,PP_4013,MutT/nudix family protein,Nucleotide transport and metabolism,Op2621,AlgR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4013&e1=1&assembly=complete
PP_4192,0.0536299999699869,sdhD,succinate dehydrogenase hydrophobic membrane anchor subunit,Energy production and conversion,Op2719,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4192&e1=1&assembly=complete
PP_5659,0.0529689695702038,PP_5659,protein of unknown function,No COG annotation,Op2682,PP_5350,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5659&e1=1&assembly=complete
PP_3843,-0.0655298162020619,PP_3843,conserved protein of unknown function,No COG annotation,Op2516,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3843&e1=1&assembly=complete
PP_1251,-0.0753518168498874,mqo-II,malate:quinone oxidoreductase,Energy production and conversion,Op794,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1251&e1=1&assembly=complete
