locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1448,0.08143673950000001,mnaT,L-amino acid N-acyltransferase,Cell wall/membrane/envelope biogenesis,mnaT-ydcZ,"YidZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6759
b1462,0.0810406906,yddH,flavin reductase-like protein YddH,Function unknown,yddH,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6769
b1485,0.0803818822,ddpC,putative D%2CD-dipeptide ABC transporter membrane subunit DdpC,Amino acid transport and metabolism,ddpXABCDF,"RpoN,RpoS,NtrC,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6779
b1441,0.0800524796,ydcT,putative ABC transporter ATP-binding protein YdcT,Inorganic ion transport and metabolism,ydcSTUV-patD,"YeiE,RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6752
b1431,0.078618404,ydcL,DUF3313 domain-containing lipoprotein YdcL,Cell wall/membrane/envelope biogenesis,ydcL,"Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6742
b1415,0.0784992972,aldA,aldehyde dehydrogenase A,Energy production and conversion,aldA,"RpoD,Rob,YidZ,SoxS,MarA,Fnr,Crp,ArcA,DnaA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10035
b1400,0.07773011690000001,paaY,2-hydroxycyclohepta-1%2C4%2C6-triene-1-carboxyl-CoA thioesterase,Function unknown,paaXY,"RpoD,PaaX",https://ecocyc.org/gene?orgid=ECOLI&id=G6721
b1435,0.0775701801,rlhA,23S rRNA 5-hydroxycytidine C2501 synthase,"Post-translational modification, protein turnover,and chaperones",rlhA,,https://ecocyc.org/gene?orgid=ECOLI&id=G6746
b1479,0.0772690395,maeA,malate dehydrogenase%2C NAD-requiring,Energy production and conversion,maeA,"fnrS,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10948
b1384,0.07718829490000001,feaR,DNA-binding transcriptional activator FeaR,Transcription,feaR,"QseB,RpoD,Crp,NsrR,Nac,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=G6706
b1440,0.0771497029,ydcS,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase,Inorganic ion transport and metabolism,ydcSTUV-patD,"RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6751
b1477,0.07702577470000001,yddM,putative DNA-binding transcriptional regulator YddM,Transcription,yddM,"YddM,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6774
b1443,0.0765377287,ydcV,putative ABC transporter membrane subunit YdcV,Inorganic ion transport and metabolism,ydcSTUV-patD,"RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6754
b1436,0.0761341544,yncJ,protein YncJ,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6747
b1486,0.0752289622,ddpB,putative D%2CD-dipeptide ABC transporter membrane subunit DdpB,Amino acid transport and metabolism,ddpXABCDF,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6780
b1342,0.0748484039,zntB,Zn(2(+)):H(+) symporter,Inorganic ion transport and metabolism,zntB,,https://ecocyc.org/gene?orgid=ECOLI&id=G6674
b1410,0.0747923164,ynbC,hydrolase/methyltransferase domain-containing protein YnbC,Lipid transport and metabolism,ynbABCD,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6729
b1444,0.0739553844,patD,gamma-aminobutyraldehyde dehydrogenase,Energy production and conversion,ydcSTUV-patD,"RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6755
b4532,0.0727757488,hicA,toxin of the HicA-HicB toxin-antitoxin system,"Translation, ribosomal structure and biogenesis",,"RpoD,Crp,HicB",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10451
b1383,0.07270953770000001,ydbL,DUF1318 domain-containing protein YdbL,Function unknown,ydbH-ynbE-ydbL,,https://ecocyc.org/gene?orgid=ECOLI&id=G6705
b4743,0.0712923452,ynaL,protein YnaL,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-8900
b1341,0.0709478964,dgcM,diguanylate cyclase DgcM,Signal transduction mechanisms,dgcM,"ppGpp,Lrp,omrA,omrB,rprA",https://ecocyc.org/gene?orgid=ECOLI&id=G6673
b1432,0.07054315380000001,insQ,putative insertion element transposase InsQ,"Replication, recombination and repair",insQ,,https://ecocyc.org/gene?orgid=ECOLI&id=G6743
b1461,0.0704987993,pptA,putative 4-oxalocrotonate tautomerase (4-OT),Function unknown,pptA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11761
b1396,0.0700383219,paaI,phenylacetyl-CoA thioesterase,"Secondary metabolites biosynthesis, transport, and catabolism",,"RpoD,Crp,IHF,PaaX,SlyA",https://ecocyc.org/gene?orgid=ECOLI&id=G6717
b1439,0.06998595390000001,ydcR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR,Transcription,ydcR,YdcR,https://ecocyc.org/gene?orgid=ECOLI&id=G6750
b1454,0.069589838,yncG,putative glutathione S-transferase YncG,"Post-translational modification, protein turnover,and chaperones",yncG,,https://ecocyc.org/gene?orgid=ECOLI&id=G6765
b1464,0.0688829142,yddE,PF02567 family protein YddE,Function unknown,yddE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11825
b1484,0.0681402172,ddpD,putative D%2CD-dipeptide ABC transporter ATP-binding subunit DdpD,Inorganic ion transport and metabolism,ddpXABCDF,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6778
b1450,0.0678508199,mcbR,DNA-binding transcriptional dual regulator McbR,Transcription,mcbR,YgiV,https://ecocyc.org/gene?orgid=ECOLI&id=G6761
b1449,0.06783811840000001,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,Function unknown,curA,"Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6760
b1412,0.0671796805,azoR,FMN dependent NADH:quinone oxidoreductase,Lipid transport and metabolism,azoR,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G6731
b1411,0.0671409033,ynbD,putative phosphatase,Lipid transport and metabolism,ynbABCD,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6730
b1381,0.0662620589,ydbH,PF11739 family protein YdbH,Function unknown,ydbH-ynbE-ydbL,YheO,https://ecocyc.org/gene?orgid=ECOLI&id=G6703
b1498,0.0661895675,ydeN,putative sulfatase,Inorganic ion transport and metabolism,ydeNM,"RpoD,GadX,AraC,NagC,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6788
b1473,0.0660384537,yddG,aromatic amino acid exporter,Amino acid transport and metabolism,yddG,RpoS,https://ecocyc.org/gene?orgid=ECOLI&id=EG12713
b1453,0.0652537754,ansP,L-asparagine transporter,Amino acid transport and metabolism,ansP,"YihW,RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6764
b1386,0.0643383356,tynA,copper-containing amine oxidase,"Secondary metabolites biosynthesis, transport, and catabolism",tynA,"RpoD,FeaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG13139
b1339,0.0639073277,abgR,putative LysR-type DNA-binding transcriptional regulator AbgR,Transcription,abgR,"YfeC,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6671
b1476,0.06279989600000001,fdnI,formate dehydrogenase N subunit gamma,Energy production and conversion,fdnGHI,"RpoD,NarP,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG11229
b1343,0.062067487500000004,dbpA,ATP-dependent RNA helicase DbpA,Nucleotide transport and metabolism,dbpA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10210
b1345,0.0620535164,intR,Rac prophage%3B putative integrase,"Replication, recombination and repair",recET-ralR-ydaC-xisR-intR,,https://ecocyc.org/gene?orgid=ECOLI&id=G6676
b1357,0.0610842174,ydaS,Rac prophage%3B toxin YdaS,Function unknown,ydaSTUVW-rzpR,RacR,https://ecocyc.org/gene?orgid=ECOLI&id=G6681
b1380,0.0597625382,ldhA,D-lactate dehydrogenase,Energy production and conversion,ldhA,"YheO,RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G592
b1422,0.0595744797,ydcI,putative DNA-binding transcriptional repressor YdcI,Transcription,ydcI,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6737
b1340,0.0587751912,smrA,DNA endonuclease SmrA,"Replication, recombination and repair",smrA,,https://ecocyc.org/gene?orgid=ECOLI&id=G6672
b1361,0.058248980900000004,ydaW,Rac prophage%3B putative uncharacterized protein YdaW,Transcription,ydaSTUVW-rzpR,RacR,https://ecocyc.org/gene?orgid=ECOLI&id=G6685
b1451,0.0567639979,yncD,putative TonB-dependent outer membrane receptor,Inorganic ion transport and metabolism,yncD,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=G6762
b1459,0.055594111200000004,yncI,putative transposase YncI,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G6767
b1407,0.0547958801,ydbD,DUF2773 domain-containing protein YdbD,Function unknown,ydbD,"YciT,RpoS,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11310
b1447,0.053890934800000005,ydcZ,putative inner membrane protein,Function unknown,mnaT-ydcZ,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6758
b1349,0.053826931,recT,Rac prophage%3B recombinase%2C DNA renaturation,"Replication, recombination and repair",recET-ralR-ydaC-xisR-intR,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11899
b1495,0.0531665813,yddB,putative TonB-dependent receptor,Inorganic ion transport and metabolism,yddAB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11743
b1463,0.0529707642,nhoA,arylamine N-acetyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",nhoA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6770
b1356,0.0527146412,racR,Rac prophage%3B DNA-binding transcriptional repressor RacR,Transcription,racR,,https://ecocyc.org/gene?orgid=ECOLI&id=G6680
b1489,0.0525241221,dosP,oxygen-sensing c-di-GMP phosphodiesterase DosP,Signal transduction mechanisms,dosCP,,https://ecocyc.org/gene?orgid=ECOLI&id=G6783
b1494,0.0521212152,pqqL,putative zinc peptidase,Function unknown,pqqL,"YfeC,oxyS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11744
b1496,0.051375253700000005,yddA,ABC transporter family protein YddA,Inorganic ion transport and metabolism,yddAB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11742
b4077,-0.052124703700000004,gltP,glutamate/aspartate : H(+) symporter GltP,Energy production and conversion,gltP,"YidZ,YdcI,ArgR,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10405
b4382,-0.055409029900000004,deoA,thymidine phosphorylase,Nucleotide transport and metabolism,deoCABD,"RpoD,YiaU,Fis,Crp,ModE,DeoR,CytR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10219
b3752,-0.056633219400000004,rbsK,ribokinase,Nucleotide transport and metabolism,rbsDACBKR,"RpoD,Crp,RbsR,dsrA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10818
b4657,-0.0638508683,yjhZ,KpLE2 phage-like element%3B putative acetyltransferase YjhZ,"Translation, ribosomal structure and biogenesis",,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16672
b0357,-0.0743275432,frmR,DNA-binding transcriptional repressor FrmR,Transcription,frmRAB,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6209
b0356,-0.0785743159,frmA,S-(hydroxymethyl)glutathione dehydrogenase,Energy production and conversion,frmRAB,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=EG50010
b0355,-0.0865141198,frmB,S-formylglutathione hydrolase FrmB,Function unknown,frmRAB,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6208
