locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b0014,-0.0664928051,dnaK,chaperone protein DnaK,"Post-translational modification, protein turnover,and chaperones",dnaK-tpke11-dnaJ,"YbiH,RpoH,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10241
b1662,-0.0684736256,ribC,riboflavin synthase,Coenzyme transport and metabolism,ribC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11406
b0023,-0.0690558676,rpsT,30S ribosomal subunit protein S20,"Translation, ribosomal structure and biogenesis",rpsT,"ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10919
b0525,-0.069178059,ppiB,peptidyl-prolyl cis-trans isomerase B,"Post-translational modification, protein turnover,and chaperones",ppiB-lpxH,"Nac,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10758
b1431,-0.06932953780000001,ydcL,DUF3313 domain-containing lipoprotein YdcL,Cell wall/membrane/envelope biogenesis,ydcL,"Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6742
b0009,-0.07005114300000001,mog,molybdopterin adenylyltransferase,Nucleotide transport and metabolism,mog,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11511
b0888,-0.0703430552,trxB,thioredoxin reductase,"Post-translational modification, protein turnover,and chaperones",trxB,"YeiE,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11032
b0578,-0.0715441717,nfsB,NAD(P)H nitroreductase NfsB,Energy production and conversion,nfsB,"RpoD,Rob,MarA,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG50005
b2268,-0.0721817191,rbn,ribonuclease BN,Function unknown,rbn,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G7175
b3619,-0.0730385635,rfaD,ADP-L-glycero-D-mannoheptose 6-epimerase,Nucleotide transport and metabolism,rfaD-waaFCL,"RpoD,RpoE,RpoH",https://ecocyc.org/gene?orgid=ECOLI&id=EG10838
b2343,-0.07598430340000001,yfcZ,DUF406 domain-containing protein YfcZ,Function unknown,yfcZ,"Fnr,Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7214
b4226,-0.0775486477,ppa,inorganic pyrophosphatase,Energy production and conversion,ppa,"YcjW,YfeC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10755
b4375,-0.07858267050000001,prfC,peptide chain release factor RF3,"Translation, ribosomal structure and biogenesis",prfC,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12114
b3414,-0.0790462521,nfuA,iron-sulfur cluster carrier protein NfuA,"Post-translational modification, protein turnover,and chaperones",yhgH-nfuA,"RpoD,RpoH,GntR,Crp,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=G7748
b0426,-0.0813905977,yajQ,nucleotide binding protein,Function unknown,yajQ,,https://ecocyc.org/gene?orgid=ECOLI&id=G6240
b4147,-0.0839666032,efp,protein chain elongation factor EF-P,"Translation, ribosomal structure and biogenesis",efp,"RpoD,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12099
b0168,-0.0840044575,map,methionine aminopeptidase,Amino acid transport and metabolism,map-glnD-dapD,"MarA,Nac,Rob,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10570
b0963,-0.0866633017,mgsA,methylglyoxal synthase,Carbohydrate transport and metabolism,mgsA,,https://ecocyc.org/gene?orgid=ECOLI&id=G6497
b0970,-0.0873637552,yccA,modulator of FtsH protease,Function unknown,yccA,"RpoD,CpxR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11113
b3185,-0.0938085729,rpmA,50S ribosomal subunit protein L27,"Translation, ribosomal structure and biogenesis",rplU-rpmA-yhbE-obgE,"RpoD,ppGpp,MlrA,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG50002
b3186,-0.0956463347,rplU,50S ribosomal subunit protein L21,"Translation, ribosomal structure and biogenesis",rplU-rpmA-yhbE-obgE,"RpoD,ppGpp,MlrA,DksA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG50001
b1641,-0.1088908765,slyB,outer membrane lipoprotein SlyB,Cell wall/membrane/envelope biogenesis,slyB,"YidZ,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=G6881
b2171,-0.1170105401,yeiP,elongation factor P family protein,"Translation, ribosomal structure and biogenesis",yeiP,Crp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12035
