locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM3124,0.0661904792,STM3124,putative response regulator,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3124
STM2970,0.0658101354,sdaC,putative HAAAP family serine transport protein,Amino acid transport and metabolism,"crp,lrp,yieP",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2970
STM3784,0.0648694207,STM3784,putative phosphotransferase system mannitol/fructose-specific IIA domain containing protein,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3784
STM4103,0.0641367269,STM4103,putative cytoplasmic protein,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4103
STM3223,0.06396515500000001,ygjR,putative dehydrogenase,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3223
STM0456,0.0637105456,ybaE,putative ABC transporter periplasmic binding protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0456
STM3793,0.0633009576,STM3793,putative sugar kinase,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3793
STM2190,0.062084956000000004,mglB,galactose transport protein,Carbohydrate transport and metabolism,"arcA,crp,flhD;flhC,galR,galS,nac,rpoD,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2190
STM1624,0.0603596239,STM1624,putative cytoplasmic protein,Function unknown,nac,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1624
STM0327,0.0599048282,STM0327,putative cytoplasmic protein,Function unknown,"cysB,rpoE,yeiE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0327
STM1887,0.0598534399,yebK,putative transcriptional regulator,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1887
STM1250,-0.0603969051,STM1250,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1250
STM4263,-0.0626882518,yjcB,putative inner membrane protein,Function unknown,"nac,soxR,soxS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4263
STM1994,-0.0629066013,STM1994,putative inner membrane protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1994
STM1214,-0.0912855453,ycfR,putative outer membrane protein,Function unknown,"comR,crp,rpoD,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1214
