locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM1251,0.0884642502,STM1251,putative molecular chaperone (small heat shock protein),"Post-translational modification, protein turnover,and chaperones",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1251
STM1070,0.08743032810000001,ompA,putative membrane component hydrogenase,Cell wall/membrane/envelope biogenesis,"crp,nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1070
STM4222,0.0853889925,yjbE,putative outer membrane protein,No COG annotation,"ihf,rcsA;rcsB,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4222
STM0950,0.08430013160000001,STM0950,homolog of slsA in STM,"Secondary metabolites biosynthesis, transport, and catabolism",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0950
STM1222,0.08319098280000001,potD,spermidine/putrescine transporter,Amino acid transport and metabolism,fnr,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1222
STM0608,0.0822351141,ahpC,alkyl hydroperoxide reductase%2C C22 subunit,"Post-translational modification, protein turnover,and chaperones","metJ,oxyR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0608
STM0451,0.080827595,hupB,DNA-binding protein HU-beta%2C NS1 (HU-1),"Replication, recombination and repair","crp,fis,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0451
STM0792,0.0788592594,ybhB,putative phospholipid-binding protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0792
STM1810,0.0779907752,STM1810,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1810
STM0943,0.0762782102,cspD,CspA-like protein but not cold shock induced,Transcription,"crp,h-NS,mqsA,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0943
STM1121,0.0760158078,ymdF,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1121
STM1540,0.0739155925,STM1540,putative hydrolase,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1540
STM3108,0.07349048870000001,yggL,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3108
STM3761,0.0705128828,slsA,putative inner membrane protein,"Secondary metabolites biosynthesis, transport, and catabolism",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3761
STM0355,0.0695292197,STM0355,putative copper chaperone,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0355
STM2288,0.0694069019,STM2288,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2288
STM4243,0.06907422220000001,yjbN,putative TIM-barrel enzyme,"Translation, ribosomal structure and biogenesis",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4243
STM0383,0.0684557362,yaiB,putative cytoplasmic protein,Function unknown,"csgD,fnr,gadE,rpoD,ydcI",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0383
STM1633,0.0657960814,STM1633,putative periplasmic binding protein,Amino acid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1633
STM0307,0.06472481470000001,STM0307,homology to Shigella VirG protein,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0307
STM1250,0.0633537612,STM1250,putative cytoplasmic protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1250
STM0982,0.0630671842,himD,integration host factor (IHF)%2C beta subunit,Transcription,"ihf,rpoD,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0982
STM2817,0.062330867400000003,luxS,quorum sensing protein,Coenzyme transport and metabolism,"rpoS,uvrY",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2817
STM1078,0.062004088000000006,STM1078,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1078
STM1513,0.0613202927,STM1513,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1513
STM0141,0.0610666142,guaC,GMP reductase,Nucleotide transport and metabolism,oxyR,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0141
STM3320,0.0593610152,rpoN,sigma N factor of RNA polymerase,Transcription,"rpoD,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3320
STM1619,0.0586597981,STM1619,cryptic aminoglycoside resistance gene,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1619
STM1884,0.0585213283,eda,2-keto-3-deoxygluconate 6-phosphate aldolase,Carbohydrate transport and metabolism,"cra,gntR,kdgR,phoB,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1884
STM0972,0.0582283511,STM0972,homologous to secreted protein sopD,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0972
STM0785,0.058187071900000005,ybhE,putative 3-carboxymuconate cyclase,Nucleotide transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0785
STM3551,0.0580329695,ggt,gamma-glutamyltranspeptidase,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3551
STM0165,0.057631760100000005,speD,S-adenosylmethionine decarboxylase%2C proenzyme,Nucleotide transport and metabolism,rpoD,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0165
STM4125,0.057397215700000004,oxyR,regulatory protein sensor for oxidative stress,Transcription,"crp,oxyR,rpoD,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4125
STM1274,0.056864589400000005,yeaQ,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1274
STM1469,0.0557617685,fumC,fumarase C,Energy production and conversion,"arcA,crp,fnr,fur,marA,rob,rpoD,rpoS,soxR,soxS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1469
STM1118,0.0557107294,yccJ,putative cytoplasmic protein,Function unknown,"csgD,nac,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1118
STM2084,0.055518814300000004,rfbM,mannose-1-phosphate guanylyltransferase,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2084
STM3087,0.055412363400000005,yqgB,putative inner membrane protein,Function unknown,fnr,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3087
STM2289,0.0543695487,STM2289,putative 2%2C4-dihydoxyhept-2-ene-1%2C7-dioic acid aldolase,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2289
STM3127,0.0539254294,STM3127,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3127
STM1117,0.0539129427,agp,glucose-1-phosphatase,Function unknown,crp,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1117
STM2945,0.0538300154,sopD,secreted protein in the Sop family%3B transferred to eukaryotic cells,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2945
