locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b2809,0.078248515,ygdI,DUF903 domain-containing lipoprotein YgdI,Cell wall/membrane/envelope biogenesis,ygdI,,https://ecocyc.org/gene?orgid=ECOLI&id=G7453
b1743,0.07666740350000001,spy,ATP-independent periplasmic chaperone,Cell motility,spy,"RpoD,CpxR,BaeR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6939
b1171,0.07349668670000001,ymgD,PF16456 family protein YmgD,Function unknown,ymgGD,,https://ecocyc.org/gene?orgid=ECOLI&id=G6611
b1537,0.07133246060000001,ydeJ,conserved protein YdeJ,Function unknown,ydeJ,"RpoD,YfeD,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG11645
b4376,0.0697623566,osmY,periplasmic chaperone OsmY,Function unknown,osmY,"RpoD,RpoS,Fis,Crp,Lrp,IHF,FliZ,Nac,ArcA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11391
b2943,0.0695714535,galP,galactose:H(+) symporter,Amino acid transport and metabolism,galP,"RpoD,Crp,OmpR,NagC,GalR,GalS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12148
b4241,0.068751424,treR,DNA-binding transcriptional repressor TreR,Transcription,treR,"RpoD,YdhB,YqhC,YhjC,YedW,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=EG12202
b1414,0.0643747952,ydcF,DUF218 domain-containing protein YdcF,Function unknown,ydcF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12110
b2716,0.0614324585,ascB,6-phospho-beta-glucosidase AscB,Carbohydrate transport and metabolism,ascFB,"RpoD,Crp,AscG",https://ecocyc.org/gene?orgid=ECOLI&id=EG10085
b0608,0.060656753300000005,ybdR,putative Zn(2(+))-dependent alcohol dehydrogenase YbdR,Amino acid transport and metabolism,ybdR,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6335
b4568,0.059840286400000005,ytjA,DUF1328 domain-containing protein YtjA,Function unknown,ytjA,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10475
b0753,0.0570928282,ybgS,PF13985 family protein YbgS,Function unknown,ybgS,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6394
b4027,0.0551068309,yjbF,lipoprotein YjbF,Cell wall/membrane/envelope biogenesis,yjbEFGH,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11924
b2753,0.0546267524,iap,alkaline phosphatase isozyme conversion protein,Function unknown,iap,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10488
b4045,0.0545449521,yjbJ,putative stress response protein,Function unknown,yjbJ,"Lrp,FliZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11928
b1063,0.05377285800000001,yceB,putative lipid-binding lipoprotein YceB,Function unknown,yceB,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11117
b2922,0.052511526100000004,yggE,uncharacterized protein YggE,Function unknown,yggE,"YcjW,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11244
b0453,0.050602727300000004,ybaY,PF09619 family lipoprotein YbaY,Function unknown,ybaY,oxyS,https://ecocyc.org/gene?orgid=ECOLI&id=G6250
b4536,0.050055621200000004,yobH,protein YobH,Function unknown,yobH,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10454
b3003,0.0488548763,yghA,NADP(+)-dependent aldehyde reductase,Lipid transport and metabolism,yghA,"YcjW,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11292
b4028,0.0488025432,yjbG,capsule biosynthesis GfcC family protein YjbG,Function unknown,yjbEFGH,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11925
b0527,0.0478247985,ybcI,conserved inner membrane protein YbcI,Function unknown,ybcI,"YdcN,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12708
b3398,0.0456141236,igaA,inner membrane protein - inhibits the Rcs signaling pathway,Function unknown,yrfF,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=G7741
b2347,0.0445128434,yfdC,inner membrane protein YfdC,Inorganic ion transport and metabolism,yfdC,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G7217
b0577,0.0423899138,ybdG,miniconductance mechanosensitive channel YbdG,Cell wall/membrane/envelope biogenesis,ybdG,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=G6323
b2107,0.040565057700000004,rcnB,periplasmic protein involved in nickel/cobalt export,Function unknown,rcnAB,"RpoD,omrA,omrB,Fur,RcnR",https://ecocyc.org/gene?orgid=ECOLI&id=G7139
b0790,0.0401275685,ybhP,endonuclease/exonuclease/phosphatase domain-containing protein YbhP,"Replication, recombination and repair",ybhP-clsB-ybhN,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6407
b2062,0.0384443002,wza,outer membrane polysaccharide export protein Wza,Cell wall/membrane/envelope biogenesis,wza-wzb-wzc-wcaAB,"RpoD,RpoE,RcsAB,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7107
b0891,0.0383315557,lolA,outer membrane lipoprotein carrier protein,Cell wall/membrane/envelope biogenesis,lolA-rarA,"RpoD,RcsB,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6465
b3570,0.0383248247,bax,putative glycoside hydrolase Bax,Function unknown,bax,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11360
b0865,0.0372581842,ybjP,DUF3828 domain-containing lipoprotein YbjP,Cell wall/membrane/envelope biogenesis,ybjP,"YbaQ,RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6450
b3055,0.0365606647,ygiM,putative signal transduction protein (SH3 domain),Signal transduction mechanisms,ygiM-cca,"RpoE,Nac,micA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12434
b1236,0.034042291,galU,UTP--glucose-1-phosphate uridylyltransferase,Cell wall/membrane/envelope biogenesis,galU,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11319
b0149,0.0339858163,mrcB,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB,Cell wall/membrane/envelope biogenesis,mrcB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10605
b2413,0.0331548191,cysZ,sulfate:H(+) symporter,Amino acid transport and metabolism,cysZ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10003
b3192,0.0329548493,mlaC,intermembrane phospholipid transport system - periplasmic binding protein,"Secondary metabolites biosynthesis, transport, and catabolism",mlaFEDCB,MarA,https://ecocyc.org/gene?orgid=ECOLI&id=G7659
b2217,0.0328590127,rcsB,DNA-binding transcriptional activator RcsB,Transcription,rcsDB,"RpoD,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10821
b2055,0.032837011400000005,wcaE,putative colanic acid biosynthesis glycosyl transferase,Function unknown,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7100
b0875,0.0323824027,aqpZ,water channel AqpZ,Carbohydrate transport and metabolism,aqpZ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG13270
b2921,0.0323210716,ygfI,putative LysR-type DNA-binding transcriptional regulator YgfI,Transcription,ygfI,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7518
b1613,0.0316359196,manA,mannose-6-phosphate isomerase,Carbohydrate transport and metabolism,manA,"RpoD,Crp,Lrp,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10566
b3555,-0.0326966301,yiaG,putative DNA-binding transcriptional regulator YiaG,Transcription,yiaG,"YehT,YidL,YhjC,RpoS,Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12624
b4388,-0.0337613017,serB,phosphoserine phosphatase,Amino acid transport and metabolism,serB-radA-nadR,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10945
b2043,-0.0358182093,wcaM,putative colanic acid biosynthesis protein WcaM,Cell wall/membrane/envelope biogenesis,wcaKLM,,https://ecocyc.org/gene?orgid=ECOLI&id=G7094
b2049,-0.0362266111,cpsB,mannose-1-phosphate guanylyltransferase,Carbohydrate transport and metabolism,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10161
b2048,-0.0363412522,cpsG,phosphomannomutase,Nucleotide transport and metabolism,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10162
b2046,-0.0380062726,wzxC,M-antigen undecaprenyl disphosphate flippase,Function unknown,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7097
b1341,-0.038880590900000005,dgcM,diguanylate cyclase DgcM,Signal transduction mechanisms,dgcM,"ppGpp,Lrp,omrA,omrB,rprA",https://ecocyc.org/gene?orgid=ECOLI&id=G6673
b0224,-0.0408847959,yafK,L%2CD-transpeptidase domain-containing protein YafK,Cell wall/membrane/envelope biogenesis,yafK,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6108
b2047,-0.044040836800000004,wcaJ,undecaprenyl-phosphate glucose phosphotransferase,Cell wall/membrane/envelope biogenesis,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,,https://ecocyc.org/gene?orgid=ECOLI&id=G7098
b2044,-0.0441375654,wcaL,putative colanic biosynthesis glycosyl transferase,Cell wall/membrane/envelope biogenesis,wcaKLM,,https://ecocyc.org/gene?orgid=ECOLI&id=G7095
b2045,-0.053173023300000004,wcaK,putative colanic acid biosynthesis pyruvyl transferase,Function unknown,wcaKLM,,https://ecocyc.org/gene?orgid=ECOLI&id=G7096
