locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA4710,0.0692850311,phuR,heme/hemoglobin uptake outer membrane receptor PhuR,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4710&e1=1&assembly=complete
PA4894,0.06877489120000001,PA4894,hypothetical protein,"Post-translational modification, protein turnover,and chaperones",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4894&e1=1&assembly=complete
PA4142,0.0678640286,PA4142,secretion protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4142&e1=1&assembly=complete
PA2391,0.0675816133,opmQ,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2391&e1=1&assembly=complete
PA1302,0.065477386,PA1302,heme utilization protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1302&e1=1&assembly=complete
PA2531,0.0650234407,PA2531,aminotransferase,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2531&e1=1&assembly=complete
PA2390,0.0624494442,pvdT,pyoverdine biosynthesis protein PvdT,Defense mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2390&e1=1&assembly=complete
PA1909,0.062300967400000004,PA1909,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1909&e1=1&assembly=complete
PA2397,0.0619269526,pvdE,pyoverdine biosynthesis protein PvdE,Inorganic ion transport and metabolism,PvdS,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2397&e1=1&assembly=complete
PA4709,0.060599535700000005,PA4709,hemin degrading factor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4709&e1=1&assembly=complete
PA3900,0.059733797400000004,PA3900,transmembrane sensor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3900&e1=1&assembly=complete
PA3410,0.059077061800000004,PA3410,ECF subfamily sigma-70 factor,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3410&e1=1&assembly=complete
PA4159,0.0585359435,fepB,iron-enterobactin transporter periplasmic binding protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4159&e1=1&assembly=complete
PA4156,0.058016961000000006,PA4156,TonB-dependent receptor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4156&e1=1&assembly=complete
PA0707,0.0577309609,toxR,transcriptional regulator ToxR,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0707&e1=1&assembly=complete
PA4141,0.0576238711,PA4141,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4141&e1=1&assembly=complete
PA0149,0.0558416168,PA0149,ECF subfamily sigma-70 factor,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0149&e1=1&assembly=complete
PA4158,0.055818892200000005,fepC,ferric enterobactin transporter FepC,Coenzyme transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4158&e1=1&assembly=complete
PA2389,0.0502568996,pvdR,pyoverdine biosynthesis protein PvdR,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2389&e1=1&assembly=complete
PA1299,0.049561662000000006,PA1299,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1299&e1=1&assembly=complete
PA2637,-0.0509216335,nuoA,NADH-quinone oxidoreductase subunit A,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2637&e1=1&assembly=complete
PA0918,-0.0561392018,PA0918,cytochrome b561,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0918&e1=1&assembly=complete
PA2412,-0.068322269,PA2412,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2412&e1=1&assembly=complete
PA1183,-0.0875530015,dctA,C4-dicarboxylate transport protein,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1183&e1=1&assembly=complete
