locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA0365,0.0877746838,PA0365,hypothetical protein,Function unknown,LaoR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0365&e1=1&assembly=complete
PA4437,0.0855782409,PA4437,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4437&e1=1&assembly=complete
PA1542,0.0831815697,PA1542,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1542&e1=1&assembly=complete
PA4682,0.081577412,PA4682,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4682&e1=1&assembly=complete
PA2128,0.0797378752,cupA1,fimbrial subunit CupA1,Cell motility,MvaT,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2128&e1=1&assembly=complete
PA4681,0.0779194221,PA4681,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4681&e1=1&assembly=complete
PA0366,0.0766836427,PA0366,coniferyl aldehyde dehydrogenase,Energy production and conversion,LaoR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0366&e1=1&assembly=complete
PA0364,0.07582940640000001,PA0364,oxidoreductase,Amino acid transport and metabolism,LaoR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0364&e1=1&assembly=complete
PA0738,0.0751475757,PA0738,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0738&e1=1&assembly=complete
PA0311,0.0719755359,PA0311,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0311&e1=1&assembly=complete
PA0349,0.0703567,PA0349,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0349&e1=1&assembly=complete
PA2768,0.070032516,PA2768,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2768&e1=1&assembly=complete
PA3324,0.0689722484,PA3324,short-chain dehydrogenase,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3324&e1=1&assembly=complete
PA2863,0.0635376088,lipH,lipase chaperone,"Post-translational modification, protein turnover,and chaperones",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2863&e1=1&assembly=complete
PA3323,0.0616175219,PA3323,hypothetical protein,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3323&e1=1&assembly=complete
PA3518,0.0614494671,PA3518,hypothetical protein,Coenzyme transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3518&e1=1&assembly=complete
PA3519,0.059513039600000005,PA3519,hypothetical protein,Coenzyme transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3519&e1=1&assembly=complete
PA1764,0.0594943992,PA1764,hypothetical protein,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1764&e1=1&assembly=complete
PA0348,0.0593948211,PA0348,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0348&e1=1&assembly=complete
PA1763,0.0588155244,PA1763,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1763&e1=1&assembly=complete
PA2132,0.057785729,cupA5,chaperone CupA5,Cell motility,MvaT,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2132&e1=1&assembly=complete
PA3325,0.0577388224,PA3325,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3325&e1=1&assembly=complete
PA3517,0.0568165479,PA3517,adenylosuccinate lyase,Nucleotide transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3517&e1=1&assembly=complete
PA1978,0.0565415534,erbR,glycerol metabolism activator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1978&e1=1&assembly=complete
PA1208,0.056048666600000005,PA1208,hypothetical protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1208&e1=1&assembly=complete
PA3516,0.0556676839,PA3516,adenylosuccinate lyase,Nucleotide transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3516&e1=1&assembly=complete
PA0730,-0.0567413601,PA0730,(R)-3-hydroxydecanoyl-ACP:CoA transacylase,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0730&e1=1&assembly=complete
PA4144,-0.0698714492,PA4144,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4144&e1=1&assembly=complete
PA4140,-0.07749086940000001,PA4140,hypothetical protein,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4140&e1=1&assembly=complete
PA1127,-0.07932663100000001,PA1127,oxidoreductase,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1127&e1=1&assembly=complete
PA2929,-0.0827915491,PA2929,hypothetical protein,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2929&e1=1&assembly=complete
PA4142,-0.0853450726,PA4142,secretion protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4142&e1=1&assembly=complete
PA4143,-0.0865311267,PA4143,toxin transporter,Defense mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4143&e1=1&assembly=complete
