locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1125,0.0768188947313392,potB,spermidine preferential ABC transporter membrane subunit PotB,Inorganic ion transport and metabolism,"YeiE,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10750
b2463,0.0728342451145395,maeB,malate dehydrogenase,Energy production and conversion,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G7293
b2317,0.072445791706954,dedA,DedA family protein DedA,Function unknown,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10216
b4696,0.0706524209057758,yneO,AIDA-I family autotransporter YneO,"Intracellular trafficking, secretion, and vesicular transport",,https://ecocyc.org/gene?orgid=ECOLI&id=EG11780
b0872,0.0705232831401077,hcr,NADH oxidoreductase,Energy production and conversion,"RpoE,NarP,NsrR,OxyR,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6456
b2388,0.0699169372424389,glk,glucokinase,Nucleotide transport and metabolism,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12957
b3152,0.0687019316699007,yraR,putative nucleoside-diphosphate-sugar epimerase,Carbohydrate transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7646
b0499,0.0686553924915417,ylbH,putative RHS domain-containing protein YlbH,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G6271
b2741,0.0682464015563722,rpoS,RNA polymerase%2C sigma S (sigma 38) factor,Transcription,"RpoD,rprA,oxyS,arcZ,dsrA,Fur,GadX,ArcA,Crp,ppGpp,MqsA,DksA,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10510
b4011,0.0674144318671494,yjaA,stress response protein,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11206
b2749,0.0673205541395628,ygbE,conserved inner membrane protein YgbE,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12707
b1043,0.0668763210905925,csgC,inhibitor of CsgA amyloid formation,Cell wall/membrane/envelope biogenesis,"RpoD,RpoS,FliZ,CpxR,CsgD,BtsR",https://ecocyc.org/gene?orgid=ECOLI&id=G6548
b3463,0.0663630692847367,ftsE,cell division protein FtsE,"Cell cycle control, cell division, chromosome partitioning",,https://ecocyc.org/gene?orgid=ECOLI&id=EG10340
b2379,0.0660562907481453,alaC,glutamate--pyruvate aminotransferase AlaC,Amino acid transport and metabolism,"RpoD,ppGpp,SgrR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7242
b3773,0.0648524336380004,ilvY,DNA-binding transcriptional dual regulator IlvY,Transcription,"RpoD,RpoS,IlvY",https://ecocyc.org/gene?orgid=ECOLI&id=EG10503
b4261,0.064846965397905,lptF,lipopolysaccharide transport system protein LptF,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7888
b2280,0.0647726688164632,nuoJ,NADH:quinone oxidoreductase subunit J,Energy production and conversion,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12090
b4387,0.06465350998681,ytjB,protein Smp,"Translation, ribosomal structure and biogenesis",Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10951
b1604,0.0645089666780086,ydgH,DUF1471 domain-containing protein YdgH,Function unknown,"Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6860
b4178,0.0642738199898821,nsrR,DNA-binding transcriptional repressor NsrR,Transcription,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11212
b2113,0.0638251702724319,mrp,P-loop NTPase family protein,"Cell cycle control, cell division, chromosome partitioning","RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10611
b0173,0.0618545213744239,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Lipid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12715
b3280,0.0614076888204325,yrdB,conserved protein YrdB,Function unknown,ZraR,https://ecocyc.org/gene?orgid=ECOLI&id=G7697
b3460,0.061403335465941,livJ,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,"RpoD,gcvB,Lrp,DksA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10539
b0080,0.061387090440283,cra,DNA-binding transcriptional dual regulator Cra,Transcription,"PhoB,RpoH",https://ecocyc.org/gene?orgid=ECOLI&id=EG10338
b4658,0.0612571688144931,yghX,putative hydrolase fragment,"Secondary metabolites biosynthesis, transport, and catabolism",,https://ecocyc.org/gene?orgid=ECOLI&id=G7557
b3281,0.0607403219306263,aroE,shikimate dehydrogenase,Amino acid transport and metabolism,"ppGpp,Nac,ZraR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10077
b2250,0.0604038910286055,yfaZ,putative porin YfaZ,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7163
b3433,0.060121294674361,asd,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,"ppGpp,ArgP,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10088
b2508,0.059660424807299,guaB,inosine 5'-monophosphate dehydrogenase,Nucleotide transport and metabolism,"PurR,RpoD,Crp,DnaA,Fis",https://ecocyc.org/gene?orgid=ECOLI&id=EG10421
b2950,0.0594408030062898,yggR,Type II/IV secretion system family protein,Cell motility,YbcM,https://ecocyc.org/gene?orgid=ECOLI&id=G7526
b3543,0.0586093780352087,dppB,dipeptide ABC transporter membrane subunit DppB,Amino acid transport and metabolism,"RpoD,omrA,omrB,IHF,Fnr,gcvB,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG12625
b0380,0.0583613322177381,yaiZ,DUF2754 domain-containing protein YaiZ,Function unknown,"oxyS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6229
b0146,0.0580919800147436,sfsA,putative DNA-binding transcriptional regulator of maltose metabolism,Transcription,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10949
b4064,0.0579377861745117,ghxP,guanine/hypoxanthine transporter GhxP,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11939
b0856,0.0572757079313741,potH,putrescine ABC transporter membrane subunit PotH,Inorganic ion transport and metabolism,"RpoN,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=EG11631
b2085,0.0562317778237975,yegR,uncharacterized protein YegR,No COG annotation,"RpoD,ppGpp,EvgA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7122
b2785,0.0555597923444305,rlmD,23S rRNA m(5)U1939 methyltransferase,"Translation, ribosomal structure and biogenesis",oxyS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11247
b4386,0.0551679790717635,lplA,lipoate--protein ligase A,"Translation, ribosomal structure and biogenesis",,https://ecocyc.org/gene?orgid=ECOLI&id=EG11796
b3464,0.0550994282324721,ftsY,signal recognition particle receptor,"Cell cycle control, cell division, chromosome partitioning",,https://ecocyc.org/gene?orgid=ECOLI&id=EG10346
b0928,0.0535881362261109,aspC,aspartate aminotransferase,Amino acid transport and metabolism,"Fur,Fnr,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10096
b3564,0.053306959220815,xylB,xylulokinase,Nucleotide transport and metabolism,"YeiE,Crp,AraC,XylR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11075
b0772,0.0530806002715409,ybhC,outer membrane lipoprotein YhbC,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12875
b3809,0.0529151494826574,dapF,diaminopimelate epimerase,Amino acid transport and metabolism,"RpoD,YfeD",https://ecocyc.org/gene?orgid=ECOLI&id=EG10209
b0917,0.0523472563094806,ycaR,UPF0434 family protein YcaR,Function unknown,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G6472
b0922,0.0508240066809061,mukF,chromosome partitioning protein MukF,"Cell cycle control, cell division, chromosome partitioning","RpoD,YfeC,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12165
b2903,0.0505377593532666,gcvP,glycine decarboxylase,Amino acid transport and metabolism,"PurR,RpoD,YbiH,Fnr,ppGpp,Crp,Lrp,GcvA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11810
b1068,0.0504713634624854,yceM,putative oxidoreductase YceM,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6560
b1444,0.049780169304321,patD,gamma-aminobutyraldehyde dehydrogenase,Energy production and conversion,"RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6755
b3360,0.0494286490936873,pabA,aminodeoxychorismate synthase subunit 2,Amino acid transport and metabolism,"RpoD,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10682
b0825,0.0492187428881399,fsaA,fructose-6-phosphate aldolase 1,Carbohydrate transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G6428
b2281,0.0490877242911768,nuoI,NADH:quinone oxidoreductase subunit I,Energy production and conversion,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12089
b1958,0.0486863600390315,yedI,conserved inner membrane protein YedI,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12709
b2994,0.048357741229493,hybC,hydrogenase 2 large subunit,Energy production and conversion,"RpoD,ArcA,NarL",https://ecocyc.org/gene?orgid=ECOLI&id=EG11801
b0991,0.0481909598166911,ymcE,protein YmcE,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6512
b3351,0.0477033001702425,kefG,protein required for KefB activity,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7717
b1443,0.0476891104015063,ydcV,putative ABC transporter membrane subunit YdcV,Inorganic ion transport and metabolism,"RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6754
b1959,0.0473618761769853,yedA,putative transporter YedA,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11141
b3810,0.0469644171693546,yigA,conserved protein YigA,Function unknown,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11201
b4126,0.0467884489447495,yjdI,PF06902 family protein YjdI,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7828
b3534,0.0466062593520597,bcsQ,cellulose biosynthesis protein,"Cell cycle control, cell division, chromosome partitioning",,https://ecocyc.org/gene?orgid=ECOLI&id=EG12261
b0887,0.0459377836622249,cydD,glutathione/L-cysteine ABC exporter subunit CydD,Inorganic ion transport and metabolism,"RpoD,fnrS,Fnr,NarL,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11405
b0918,0.0450858721283695,kdsB,3-deoxy-manno-octulosonate cytidylyltransferase,Cell wall/membrane/envelope biogenesis,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10519
b0514,0.0450265139175517,glxK,glycerate 2-kinase 2,Carbohydrate transport and metabolism,"RpoD,AllR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6283
b0946,0.0444713493241602,zapC,cell division protein ZapC,"Cell cycle control, cell division, chromosome partitioning",,https://ecocyc.org/gene?orgid=ECOLI&id=G6486
b0972,0.0438842593233761,hyaA,hydrogenase 1 small subunit,Energy production and conversion,"RpoD,RpoS,Fis,NarP,NarL,AppY,YdeO,ArcA,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10468
b3384,0.0431560408695806,trpS,tryptophan--tRNA ligase,"Translation, ribosomal structure and biogenesis","RpoD,YbaQ",https://ecocyc.org/gene?orgid=ECOLI&id=EG11030
b3483,0.0430416453250711,yhhH,PF15631 family protein YhhH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11520
b1338,0.0428910020033612,abgA,p-aminobenzoyl-glutamate hydrolase subunit A,Amino acid transport and metabolism,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6670
b1480,-0.0459752011384093,sra,30S ribosomal subunit protein S22,"Translation, ribosomal structure and biogenesis","OmpR,RpoS,IHF,Fis,RcsB,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11508
b4025,-0.0480181054690352,pgi,glucose-6-phosphate isomerase,Nucleotide transport and metabolism,"RpoD,SoxS,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10702
b4428,-0.0568874697732816,hokB,toxin HokB,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9610
b0762,-0.057927078922613,acrZ,multidrug efflux pump accessory protein AcrZ,"Intracellular trafficking, secretion, and vesicular transport","RpoD,Rob,SoxS,MarA,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6396
