locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2033,0.0853508209896466,wbbJ,putative acyl transferase,Function unknown,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=EG11984
b3628,0.0842631369892391,waaB,UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C6-D-galactosyltransferase,Cell wall/membrane/envelope biogenesis,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11351
b1549,0.0746785122086186,ydfO,Qin prophage%3B protein YdfO,Amino acid transport and metabolism,"ppGpp,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6822
b1353,0.0711814257546538,sieB,Rac prophage%3B phage superinfection exclusion protein,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12154
b2858,0.0695397050315767,ygeN,putative type III secretion system protein,No COG annotation,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=G7478
b1137,0.067465055955491,ymfD,e14 prophage%3B putative SAM-dependent methyltransferase,Coenzyme transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G6582
b0702,0.0637454797489359,ybfB,uncharacterized protein YbfB,No COG annotation,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=EG11522
b1363,0.0631831873065822,trkG,Rac prophage%3B K(+) transporter TrkG,Inorganic ion transport and metabolism,YdcI,https://ecocyc.org/gene?orgid=ECOLI&id=EG11020
b1160,0.0624547872664172,iraM,anti-adaptor protein IraM%2C inhibitor of sigma(S) proteolysis,Transcription,"RpoD,Fnr,ArcA,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=G6600
b2039,0.0615149887851342,rfbA,dTDP-glucose pyrophosphorylase,Cell wall/membrane/envelope biogenesis,"gcvB,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11978
b4128,0.0606213041136034,ghoS,antitoxin of the GhoTS toxin-antitoxin system,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G7830
b3817,0.0599077262436942,yigF,DUF2628 domain-containing protein YigF,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11464
b1824,0.0595903173448759,yobF,DUF2527 domain-containing protein YobF,Function unknown,"RpoD,oxyS,YdcI,YdcR,YcaN,Nac,BtsR,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=G7000
b1823,0.0581419762312586,cspC,stress protein%2C member of the CspA family,Transcription,"RpoD,BtsR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12204
b3618,0.0564825680530206,htrL,protein HtrL,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11188
b4253,0.0556372117435371,yjgL,protein YjgL,No COG annotation,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7884
b0498,0.0548094217260025,ybbC,PF15631 family protein YbbC,Function unknown,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11769
