locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3360,0.07872652000000001,pabA,aminodeoxychorismate synthase subunit 2,Amino acid transport and metabolism,yhfG-fic-pabA,"RpoD,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10682
b1004,0.0780532688,wrbA,NAD(P)H:quinone oxidoreductase,Function unknown,wrbA-yccJ,"oxyS,YdcI,RpoS,ppGpp,CsgD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11540
b3384,0.0779035777,trpS,tryptophan--tRNA ligase,"Translation, ribosomal structure and biogenesis",aroKB-damX-dam-rpe-gph-trpS,"RpoD,YbaQ",https://ecocyc.org/gene?orgid=ECOLI&id=EG11030
b1778,0.07604754180000001,msrB,methionine sulfoxide reductase B,"Post-translational modification, protein turnover,and chaperones",msrB,"RpoD,YfeC,ryhB,Fnr,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12394
b0953,0.07488357350000001,rmf,ribosome modulation factor,"Translation, ribosomal structure and biogenesis",rmf,"Crp,ArcA,McbR,RcdA,SlyA,SdiA,ppGpp,Putrescine",https://ecocyc.org/gene?orgid=ECOLI&id=EG50004
b3253,0.0717479687,yhdH,acrylyl-CoA reductase,Energy production and conversion,yhdH,"YidZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11315
b2036,0.0705254386,glf,UDP-galactopyranose mutase,"Translation, ribosomal structure and biogenesis",glf-wbbH,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=EG11981
b3492,0.07036428310000001,yhiN,putative oxidoreductase YhiN,Function unknown,yhiN,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12229
b1248,0.0701105715,yciU,DUF440 domain-containing protein YciU,Function unknown,clsA-yciU,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G6633
b1604,0.0681267913,ydgH,DUF1471 domain-containing protein YdgH,Function unknown,ydgH,"Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6860
b0156,0.0669103508,erpA,iron-sulfur cluster insertion protein ErpA,Energy production and conversion,erpA,"IscR,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12332
b1664,0.0662867078,ydhQ,adhesin-like autotransporter YdhQ,Cell wall/membrane/envelope biogenesis,ydhQ,"RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6894
b3844,0.065123892,fre,flavin reductase,Energy production and conversion,fre,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10334
b0146,0.0632694149,sfsA,putative DNA-binding transcriptional regulator of maltose metabolism,Transcription,sfsA-dksA-gluQ,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10949
b1406,0.0632580006,pdxI,pyridoxine 4-dehydrogenase,Energy production and conversion,pdxI,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11309
b3105,0.062093326600000005,yhaJ,DNA-binding transcriptional activator YhaJ,Transcription,yhaJ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7619
b1908,0.062065283000000006,yecA,UPF0149 family protein YecA,Energy production and conversion,yecA,YgaV,https://ecocyc.org/gene?orgid=ECOLI&id=EG11139
b3074,0.0600954094,ygjH,putative tRNA-binding protein YgjH,"Translation, ribosomal structure and biogenesis",,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7597
b0765,0.0593374095,modC,molybdate ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,modABC,"RpoD,FliA,Crp,ModE",https://ecocyc.org/gene?orgid=ECOLI&id=EG10152
b1003,0.0590445174,yccJ,PF13993 family protein YccJ,Function unknown,wrbA-yccJ,"RpoS,ppGpp,CsgD",https://ecocyc.org/gene?orgid=ECOLI&id=EG12703
b2926,0.057832926800000004,pgk,phosphoglycerate kinase,Nucleotide transport and metabolism,epd-pgk-fbaA,"RpoD,RpoS,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10703
b3103,0.0575104503,yhaH,putative inner membrane protein,Function unknown,yhaH,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7617
b2433,0.0574660497,yfeZ,putative inner membrane protein,Function unknown,ypeA-yfeZ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7268
b3528,0.057148015,dctA,C4 dicarboxylate/orotate:H(+) symporter,Energy production and conversion,dctA,"RpoD,ArcA,Crp,ppGpp,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG20044
b0928,0.056646932000000004,aspC,aspartate aminotransferase,Amino acid transport and metabolism,aspC,"Fnr,Fur,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10096
b1827,0.054807154500000003,kdgR,DNA-binding transcriptional repressor KdgR,Transcription,kdgR,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7003
b4237,0.054804998800000004,nrdG,anaerobic ribonucleoside-triphosphate reductase activating protein,"Post-translational modification, protein turnover,and chaperones",nrdDG,"RpoD,NrdR,H-NS,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G812
b2323,0.0547952229,fabB,beta-ketoacyl-[acyl carrier protein] synthase I,Lipid transport and metabolism,fabB,"RpoD,FadR,FabR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10274
b2672,0.054415928,ygaM,DUF883 domain-containing protein YgaM,Function unknown,ygaM,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7400
b4235,0.0538191084,pmbA,metalloprotease PmbA,Function unknown,pmbA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10741
b1463,0.0524302998,nhoA,arylamine N-acetyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",nhoA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6770
b2701,0.0523841788,mltB,membrane-bound lytic murein transglycosylase B,Cell wall/membrane/envelope biogenesis,mltB,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G7410
b1091,0.052360839900000004,fabH,beta-ketoacyl-[acyl carrier protein] synthase III,Lipid transport and metabolism,yceD-rpmF-plsX-fabHDG-acpP-fabF,"RpoD,FadR,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10277
b2421,0.0523086018,cysM,cysteine synthase B,Amino acid transport and metabolism,cysPUWAM,"RpoD,H-NS,CysB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10193
b3460,0.0515524382,livJ,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,livJ,"RpoD,gcvB,Lrp,DksA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10539
b0308,0.0509603194,ykgG,DUF162 domain-containing lactate utilization protein YkgG,Function unknown,ykgEFG,YieP,https://ecocyc.org/gene?orgid=ECOLI&id=G6178
b2957,0.050297499100000004,ansB,L-asparaginase 2,Amino acid transport and metabolism,ansB,"RpoD,Fis,Crp,Fnr,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10046
b2781,0.0502698847,mazG,nucleoside triphosphate pyrophosphohydrolase,Nucleotide transport and metabolism,relA-mazEFG,"MazE-MazF,MazE,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10572
b2333,0.0495675993,yfcP,putative fimbrial protein YfcP,Cell motility,,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7204
b1342,0.049407808500000004,zntB,Zn(2(+)):H(+) symporter,Inorganic ion transport and metabolism,zntB,,https://ecocyc.org/gene?orgid=ECOLI&id=G6674
b2434,0.049218767600000005,ypeA,putative acetyltransferase YpeA,Transcription,ypeA-yfeZ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7269
b0584,0.048308068700000005,fepA,ferric enterobactin outer membrane transporter,Inorganic ion transport and metabolism,fepA-entD,"RpoD,omrA,YfeD,Crp,Fur,omrB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10293
b0882,0.048200156300000005,clpA,ATP-dependent Clp protease ATP-binding subunit ClpA,"Post-translational modification, protein turnover,and chaperones",clpA,"RpoD,YdcN,YeiE,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10156
b0031,0.048009359200000004,dapB,4-hydroxy-tetrahydrodipicolinate reductase,Amino acid transport and metabolism,dapB,"RpoD,ArgP,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10206
b0720,0.0476489161,gltA,citrate synthase,Energy production and conversion,gltA,"RpoD,YdcI,Crp,IHF,ArcA,ppGpp,Nac,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10402
b3560,0.0476146717,glyQ,glycine--tRNA ligase subunit alpha,"Translation, ribosomal structure and biogenesis",glyQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10409
b1782,0.0466054089,mipA,scaffolding protein that interacts with murein polymerase and murein hydrolase,Cell wall/membrane/envelope biogenesis,mipA,PhoB,https://ecocyc.org/gene?orgid=ECOLI&id=G6968
b0503,0.0458966442,selU,tRNA 2-selenouridine synthase,"Translation, ribosomal structure and biogenesis",selU,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=EG11768
b2388,0.0458955889,glk,glucokinase,Nucleotide transport and metabolism,glk,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12957
b0099,0.0457377309,mutT,8-oxo-dGTP diphosphatase,"Replication, recombination and repair",secMA-mutT,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10626
b0495,0.045641751800000005,ybbA,putative ABC transporter ATP-binding protein YbbA,Inorganic ion transport and metabolism,ybbAP,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11657
b0891,0.045377376000000004,lolA,outer membrane lipoprotein carrier protein,Cell wall/membrane/envelope biogenesis,lolA-rarA,"RpoD,RcsB,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6465
b2169,-0.0468823814,fruB,fructose-specific PTS multiphosphoryl transfer protein FruB,Carbohydrate transport and metabolism,fruBKA,"RpoD,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=G7990
b2317,-0.0479323875,dedA,DedA family protein DedA,Function unknown,pdxB-usg-truA-dedA,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10216
b1959,-0.0497118765,yedA,putative transporter YedA,Amino acid transport and metabolism,yedA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11141
b4004,-0.0616378089,zraR,DNA-binding transcriptional activator ZraR,Transcription,zraSR,"RpoN,Crp,ZraR,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10482
b4011,-0.06717135290000001,yjaA,stress response protein,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11206
