locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b1639,0.1476182134,mliC,inhibitor of c-type lysozyme%2C putative lipoprotein,Function unknown,mliC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11488
b4487,0.1209629328,yjdP,protein YjdP,No COG annotation,yjdP,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9541
b3552,0.1066630783,yiaD,PF13488 family lipoprotein YiaD,Cell wall/membrane/envelope biogenesis,yiaD,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12271
b0412,0.1040041616,yajI,putative lipoprotein YajI,Cell wall/membrane/envelope biogenesis,yajI,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12874
b2833,0.1036123733,ygdR,DUF903 domain-containing lipoprotein YgdR,Function unknown,ygdR,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7461
b2936,0.10198619090000001,loiP,metalloprotease LoiP,"Post-translational modification, protein turnover,and chaperones",loiP,"RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11291
b4026,0.0951395653,yjbE,uncharacterized protein YjbE,No COG annotation,yjbEFGH,"RpoD,RcsAB,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG11923
b4553,0.08585925130000001,ysaB,putative lipoprotein YsaB,Function unknown,ysaB,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10467
b3153,0.08304641260000001,yhbO,protein/nucleic acid deglycase 2,Function unknown,yhbO,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7647
b2943,0.0824040285,galP,galactose:H(+) symporter,Amino acid transport and metabolism,galP,"RpoD,Crp,OmpR,NagC,GalR,GalS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12148
b2809,0.0813798521,ygdI,DUF903 domain-containing lipoprotein YgdI,Cell wall/membrane/envelope biogenesis,ygdI,,https://ecocyc.org/gene?orgid=ECOLI&id=G7453
b2086,0.08047760670000001,yegS,lipid kinase,Nucleotide transport and metabolism,yegS,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7123
b4376,0.0654756765,osmY,periplasmic chaperone OsmY,Function unknown,osmY,"RpoD,RpoS,Fis,Crp,Lrp,IHF,FliZ,Nac,ArcA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11391
b1537,0.0630128016,ydeJ,conserved protein YdeJ,Function unknown,ydeJ,"RpoD,YfeD,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG11645
b0608,0.0602233779,ybdR,putative Zn(2(+))-dependent alcohol dehydrogenase YbdR,Amino acid transport and metabolism,ybdR,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6335
b4241,0.059891574200000006,treR,DNA-binding transcriptional repressor TreR,Transcription,treR,"RpoD,YdhB,YqhC,YhjC,YedW,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=EG12202
b4568,0.0587242807,ytjA,DUF1328 domain-containing protein YtjA,Function unknown,ytjA,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10475
b2922,0.0574876764,yggE,uncharacterized protein YggE,Function unknown,yggE,"YcjW,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11244
b1743,0.0561671272,spy,ATP-independent periplasmic chaperone,Cell motility,spy,"RpoD,CpxR,BaeR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6939
b3055,0.055901794500000004,ygiM,putative signal transduction protein (SH3 domain),Signal transduction mechanisms,ygiM-cca,"RpoE,Nac,micA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12434
b1536,0.0549055112,ydeI,BOF family protein YdeI,Function unknown,ydeI,"RpoD,RcdA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11644
b2753,0.053744578,iap,alkaline phosphatase isozyme conversion protein,Function unknown,iap,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10488
b0439,0.0521054356,lon,Lon protease,"Post-translational modification, protein turnover,and chaperones",clpPX-lon,"RpoD,RpoE,RpoH,gcvB,GadX",https://ecocyc.org/gene?orgid=ECOLI&id=EG10542
b0753,0.0464373785,ybgS,PF13985 family protein YbgS,Function unknown,ybgS,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6394
b2347,0.045923796600000004,yfdC,inner membrane protein YfdC,Inorganic ion transport and metabolism,yfdC,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G7217
b2716,0.0452796597,ascB,6-phospho-beta-glucosidase AscB,Carbohydrate transport and metabolism,ascFB,"RpoD,Crp,AscG",https://ecocyc.org/gene?orgid=ECOLI&id=EG10085
b1414,0.0452408189,ydcF,DUF218 domain-containing protein YdcF,Function unknown,ydcF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12110
b2921,0.045028009300000005,ygfI,putative LysR-type DNA-binding transcriptional regulator YgfI,Transcription,ygfI,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7518
