locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
BSU_18596,0.07489275088745072,BSU_18596,conserved hypothetical protein,No COG annotation,Op1421,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18596
BSU_13509,0.07305549913287662,ykzP,conserved protein of unknown function,Function unknown,Op1058,SigG,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13509
BSU_26400,0.07279592831773024,yrkS,hypothetical protein,No COG annotation,Op2100,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26400
BSU_40470,0.06780553685138124,yycC,conserved hypothetical protein,Transcription,Op3103,TnrA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40470
BSU_02585,0.06512125113749406,BSU_02585,hypothetical protein,No COG annotation,Op192,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02585
BSU_35239,0.06450077914589322,swrAAn,swarming motility protein%3B N-terminal part of swrAA,Function unknown,Op2755,"SigA,SigD,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35239
BSU_03789,0.06383496689575625,yczN,putative spore and germination protein,No COG annotation,Op286,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03789
BSU_24205,0.060601623772993815,BSU_24205,hypothetical protein,No COG annotation,Op1929,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24205
BSU_32849,0.05974183776948613,yuzL,conserved protein of unknown function,Function unknown,Op2578,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32849
BSU_26558,0.059709652327456786,yrzM,conserved hypothetical protein,No COG annotation,Op2115,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26558
BSU_40160,0.05932237488742785,liaK,membrane metalloprotease acting on modified factor LiaD,"Post-translational modification, protein turnover, and chaperones",Op3080,"Rok,SigA,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40160
BSU_36430,0.057939832557452935,usd,putative factor required for translation of spoIIID,No COG annotation,Op2834,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36430
BSU_19639,0.05554701878809677,yoyE,conserved hypothetical protein,No COG annotation,Op1529,"SigG,YlxR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19639
BSU_05099,0.05500202011178714,ydzM,conserved phage protein of unknown function,No COG annotation,Op387,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05099
BSU_12519,0.051319635005929336,yjzJ,phage PBSX%3B conserved hypothetical protein,No COG annotation,Op977,Xre,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12519
BSU_05899,0.05125799647183147,ydhUn,Mn catalase fragment%3B N-terminal part of YhdU,Inorganic ion transport and metabolism,Op460,Fur,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05899
BSU_20760,-0.050587252413513965,yopU,hypothetical protein%3B phage SPbeta,No COG annotation,Op1643,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20760
BSU_22870,-0.05080725358812239,fni,isopentenyl diphosphate isomerase (typeII),Energy production and conversion,Op1842,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22870
BSU_37470,-0.05275506241241869,phrF,secreted regulator of the activity of phosphatase RapF,No COG annotation,Op2912,"ComA,SigH,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_37470
BSU_22849,-0.05279014515739719,ypzH,conserved protein of unknown function,No COG annotation,Op1840,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22849
BSU_02080,-0.053151353569164714,ybxH,conserved protein of unknown function,Function unknown,Op154,"SpoVT,SigG",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_02080
BSU_06033,-0.054647339399760235,ydzTc,hypothetical protein%3B putative integrase (fragment)%3B C-terminal part of YdzT%3B defective prophage 3,"Replication, recombination and repair",Op474,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06033
BSU_12440,-0.054787797330752584,phrA,secreted inhibitor of the activity of phosphatase RapA (quorum sensing),No COG annotation,Op969,"Spo0A,SigA,ComA,CodY,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12440
BSU_22869,-0.056224175913707694,ypzI,putative sporulation-related protein,Function unknown,Op1841,"SigG,SigF",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22869
BSU_34399,-0.05879134348471311,BSU_34399,hypothetical protein,No COG annotation,Op2685,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_34399
BSU_03788,-0.05886244469262732,yczM,putative type I toxin,No COG annotation,Op285,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03788
BSU_21510,-0.059182938917806335,yolD,conserved hypothetical protein%3B phage SPbeta,Function unknown,Op1720,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21510
BSU_05409,-0.05990671161475919,ydzQ,hypothetical protein,No COG annotation,Op424,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05409
BSU_12815,-0.06076871740761451,spoIISC,three component toxin / antitoxin / antitoxin SpoIISABC%2C antitoxin C,No COG annotation,Op998,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12815
BSU_40120,-0.061538315689015376,ptsJ,glucose phosphotransferase system enzyme IIA component,Carbohydrate transport and metabolism,Op3077,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40120
BSU_01000,-0.06213997238703331,secE,preprotein translocase subunit,"Intracellular trafficking, secretion, and vesicular transport",Op62,"SigA,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_01000
BSU_22019,-0.06397841973848523,ypzF,hypothetical protein,No COG annotation,Op1776,"SigA,SigG",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22019
BSU_25875,-0.06435311171118792,BSU_25875,hypothetical protein,No COG annotation,Op2044,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_25875
BSU_05020,-0.06528672466231084,phrI,ICEBs1 mobile element: secreted regulator of the activity of phosphatase RapI,No COG annotation,Op379,"SigA,ComA,SigH",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05020
BSU_40310,-0.06679315393913345,phrG,secreted regulator of the activity of phosphatase RapG,No COG annotation,Op3092,"SigA,SinR,RghR,SigH,CcpA",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40310
BSU_17689,-0.06719429453184284,BSU_17689,conserved protein of unknown function,No COG annotation,Op1342,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17689
BSU_26039,-0.06898129465073591,yqbNc,conserved unknown protein (fragment)%3B skin element%3B C-terminal part of YqbN,No COG annotation,Op2060,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26039
BSU_18109,-0.06949281318408562,ynfCc,conserved hypothetical protein (C-terminus),No COG annotation,Op1379,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18109
BSU_17980,-0.06966146720473683,sspP,small acid-soluble spore protein,Function unknown,Op1368,SigG,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17980
BSU_26559,-0.07005976334994532,yrzN,hypothetical protein,No COG annotation,Op2116,SigK,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26559
BSU_37360,-0.07039084344343527,sboX,putative bacteriocin-like product,No COG annotation,Op2909,"Rok,ResD,SigA,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_37360
BSU_14569,-0.0704889484619712,ykzV,putative type I toxin (toxin I motif),No COG annotation,Op1145,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_14569
BSU_21960,-0.07182529704011878,ypeQ,conserved protein of unknown function,Function unknown,Op1770,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21960
BSU_24880,-0.0739163743455073,yqgO,conserved protein of unknown function,No COG annotation,Op1972,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24880
BSU_09940,-0.07498114235697907,yhaL,sporulation factor,Function unknown,Op772,SigE,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_09940
BSU_27809,-0.07532846006625543,yrzT,hypothetical protein,No COG annotation,Op2225,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27809
BSU_15810,-0.07598782183670548,spoVM,factor required for normal spore cortex and coat synthesis (stage V sporulation),No COG annotation,Op1224,"SigE,SpoIIID",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15810
BSU_35870,-0.07767128037468572,edmS,factor required extrachromosomal elements maintenance,No COG annotation,Op2793,"SigA,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35870
BSU_26826,-0.07784421372513467,yrpDX,expressed polypeptide of unknown function,No COG annotation,Op2144,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26826
BSU_13510,-0.07848026233302642,ykzE,conserved protein of unknown function,No COG annotation,Op1059,SigG,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13510
BSU_18709,-0.08130183740105645,yozT,conserved hypothetical protein (putative phage origin)%3B putative defective prophage 6,No COG annotation,Op1435,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18709
BSU_14460,-0.08437735689304036,ykpC,conserved hypothetical protein,Function unknown,Op1136,"SigI,WalR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_14460
BSU_29430,-0.08489903341924193,ytzD,conserved protein of unknown function,No COG annotation,Op2331,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29430
BSU_27468,-0.09003437606820547,yrzQ,conserved protein of unknown function,Function unknown,Op2194,"SigG,SigF",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_27468
BSU_13545,-0.10193344346763997,BSU_13545,hypothetical protein,No COG annotation,Op1062,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13545
