locus,gene_weight,gene_name,gene_product,cog,regulator,link
SP5448_02050,0.0825984871,dnaJ,molecular chaperone DnaJ,"Posttranslational modification, protein turnover, chaperones","Rgg,CovR,Nra_transition_M49",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.370%22)
SP5448_03120,0.0820041445,SP5448_03120,shikimate kinase,Nucleotide transport and metabolism,"T-box(Val),Irr_LE_M6",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.574%22)
SP5448_01475,0.08110575090000001,thiD,phosphomethylpyrimidine kinase,Coenzyme transport and metabolism,,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.254%22)
SP5448_05140,0.0810433331,trmFO,tRNA (uracil-5-)-methyltransferase,"Translation, ribosomal structure and biogenesis",Nra_transition_M49,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.975%22)
SP5448_07385,0.07824002000000001,SP5448_07385,ABC transporter permease,Function unknown,"Rgg,MalR_M1",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1425%22)
SP5448_07490,0.07770779750000001,fpg,5-hydroxymethyluracil DNA glycosylase,"Replication, recombination and repair",,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1445%22)
SP5448_06415,0.0761644058,gor,glutathione reductase,Energy production and conversion,Rgg,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1230%22)
SP5448_05470,0.0748412838,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,Coenzyme transport and metabolism,"TrxR_M1,Mga,Mga,CovR",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1042%22)
SP5448_01020,0.0745504167,nadC,nicotinate-nucleotide pyrophosphorylase,Coenzyme transport and metabolism,NiaR,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.170%22)
SP5448_02315,0.0710156733,SP5448_02315,hypothetical protein,Function unknown,,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.422%22)
SP5448_04550,0.0690522154,SP5448_04550,hypothetical protein,Function unknown,Phage_3,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.857%22)
SP5448_02990,0.068887349,rumA_1,RNA methyltransferase,"Translation, ribosomal structure and biogenesis","Nra_exponetional_M49,Nra_transition_M49,Nra_stationary_M49",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.549%22)
SP5448_02540,0.06814739,SP5448_02540,PTS galactose transporter subunit IIA,Carbohydrate transport and metabolism,"CcpA,CcpA_core_M1,CovR,Mga,LacD.1_M14,Nra_exponetional_M49",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.466%22)
SP5448_06230,-0.0690797524,SP5448_06230,transposase,"Replication, recombination and repair",,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1193%22)
SP5448_00615,-0.07592676500000001,comGC,competence protein ComG,"Intracellular trafficking, secretion, and vesicular transport","CovR,Srv_M1,Irr_EE_M6",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.85%22)
SP5448_02360,-0.0967390156,SP5448_02360,hypothetical protein,Function unknown,"FasX_15min_M1,Phage_1",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.431%22)
