locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM1354,0.0653619161,ydiQ,putative electron transfer flavoprotein,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1354
STM0885,0.06525808970000001,STM0885,putative inner membrane protein%3B homology to SgaT from Vibrio,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0885
STM1823,0.0652408549,yoaH,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1823
STM1452,0.064949766,ydgR,putative POT family peptide transport protein,"Intracellular trafficking, secretion, and vesicular transport","gadX,lrp,nac,ompR,rpoD,ydcI",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1452
STM0300,0.06393917560000001,safB,putative fimbriae assembly chaparone,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0300
STM0177,0.06359183560000001,stiA,putative fimbrial subunit,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0177
STM3270,0.0631591918,yhbP,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3270
STM4548,0.0618979019,bglJ,transcriptional regulator (activator) of bgl operon,Transcription,"h-NS,leuO,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4548
STM1237,0.060698672700000005,ymfC,putative ribosomal large subunit pseudouridine synthase,"Translation, ribosomal structure and biogenesis",arcA,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1237
STM4309,0.059648008200000005,STM4309,putative periplasmic or exported protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4309
STM2937,0.0589795221,ygbF,putative inner membrane protein,"Replication, recombination and repair","crp,h-NS,leuO,rpoD,rpoH,slyA",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2937
STM4591,0.058970177900000004,sthE,putative major fimbrial subunit,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4591
STM4018,0.056729847900000005,yihP,putative GPH family transport protein,Carbohydrate transport and metabolism,nac,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4018
STM1632,0.0564420849,STM1632,putative inner membrane protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1632
STM1122,0.0563641953,ycdC,putative transcriptional repressor (TetR/AcrR family),Transcription,"arcA,rpoD,rpoE,rutR,yeiE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1122
STM0654,0.0557821275,ybeQ,putative TPR repeat protein,No COG annotation,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0654
STM3847,0.0552873054,yidY,putative MFS family tranport protein,"Intracellular trafficking, secretion, and vesicular transport","nac,trpR,yeiE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3847
STM2303,0.055257229000000005,STM2303,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",fnr,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2303
STM3600,0.055256384900000004,STM3600,putative sugar kinases,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3600
STM0490,0.0542910842,aes,acetyl esterase,Lipid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0490
STM3771,0.05415398900000001,STM3771,putative phosphotransferase system enzyme IIB,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3771
STM1391,-0.059397637600000004,ssrB,secretion system regulator: transcriptional activator,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1391
STM1392,-0.060535779500000005,ssrA,secretion system regulator: Sensor component,Signal transduction mechanisms,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1392
STM1565,-0.0715931756,rpsV,30S ribosomal subunit protein S22,"Translation, ribosomal structure and biogenesis","fis,ihf,ompR,rcsB,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1565
