locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1523,0.0467177909,yneG,conserved protein YneG,Function unknown,glsB-yneG,,https://ecocyc.org/gene?orgid=ECOLI&id=G6809
b1404,0.0463285016,insI-2,IS30 transposase,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G6725
b2775,0.0454763544,yqcE,putative transport protein YqcE,Inorganic ion transport and metabolism,yqcE-ygcE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG13174
b2003,0.0444148745,yeeT,CP4-44 prophage%3B DUF987 domain-containing protein YeeT,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7083
b1228,0.0444120711,ychS,putative uncharacterized protein YchS,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6631
b4017,0.044123097300000004,arpA,regulator of acetyl CoA synthetase,Function unknown,arpA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11208
b3378,0.0426912381,yhfU,DUF2620 domain-containing protein YhfU,Function unknown,,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G7730
b0613,0.0423499421,citG,triphosphoribosyl-dephospho-CoA synthase,Nucleotide transport and metabolism,,"Crp,Fnr,ArcA,NarL,DpiA",https://ecocyc.org/gene?orgid=ECOLI&id=G6339
b1545,0.0419901914,pinQ,Qin prophage%3B putative site-specific recombinase,"Replication, recombination and repair",,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6819
b1462,0.0419841295,yddH,flavin reductase-like protein YddH,Function unknown,yddH,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6769
b4502,0.0415222873,yeiW,PF03692 putative metal-chelating domain-containing protein YeiW,Function unknown,,Crp,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10511
b4082,0.0412928881,mdtN,putative multidrug efflux pump membrane fusion protein,Defense mechanisms,mdtNOP,YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=EG11954
b4711,0.040870268,insH21,IS5 transposase and trans-activator,"Replication, recombination and repair",,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16639
b4580,0.0408368309,yaiT,putative autotransporter YaiT,Cell wall/membrane/envelope biogenesis,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6222
b0013,0.040653215300000003,yaaI,DUF2541 domain-containing protein YaaI,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G8202
b3332,0.0400360233,gspK,Type II secretion system protein GspK,"Intracellular trafficking, secretion, and vesicular transport",gspCDEFGHIJKLMO,"RpoD,SlyA,H-NS,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=G7710
b3765,0.0400102156,yifB,putative magnesium chelatase YifB,"Post-translational modification, protein turnover,and chaperones",yifB,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11260
b0464,0.039087838800000003,acrR,DNA-binding transcriptional repressor AcrR,Transcription,acrR,"RpoD,YidZ,AcrR,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12116
b4204,0.037623906900000004,yjfZ,protein YjfZ,Function unknown,yjfZ,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7862
b3567,0.037390812100000004,xylG,xylose ABC transporter ATP binding subunit,Carbohydrate transport and metabolism,xylFGHR,"Fis,Crp,XylR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12275
b1469,0.0373063001,narU,nitrate/nitrite transporter NarU,Inorganic ion transport and metabolism,narU,"RpoD,RpoS,OmpR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12153
b1532,0.037226164400000004,marB,multiple antibiotic resistance protein,Function unknown,,"RpoD,Cra,Crp,CpxR,AcrR,MarA,Rob,Fis,SoxS,MarR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11599
b3120,0.0370740629,yhaB,protein YhaB,No COG annotation,,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11173
b0629,0.0369782306,ybeF,putative LysR-type DNA-binding transcriptional regulator YbeF,Transcription,ybeF,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11594
b3333,0.0364906903,gspL,Type II secretion system protein GspL,"Intracellular trafficking, secretion, and vesicular transport",gspCDEFGHIJKLMO,"RpoD,SlyA,H-NS,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=G7711
b2363,0.0361239224,yfdT,CPS-53 (KpLE1) prophage%3B protein YfdT,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7232
b4296,0.036066888000000005,yjhF,KpLE2 phage-like element%3B putative transporter YjhF,Inorganic ion transport and metabolism,yjhF,"YdcR,YfeD",https://ecocyc.org/gene?orgid=ECOLI&id=EG12548
b4460,0.035716548800000004,araH,arabinose ABC transporter membrane subunit,Carbohydrate transport and metabolism,araFGH,"RpoD,RpoS,Crp,AraC",https://ecocyc.org/gene?orgid=ECOLI&id=EG10059
b3048,0.0355293415,yqiI,putative fimbrial protein YqiI,Cell motility,insC-5CD-5D-5-yqiGHI,RpoS,https://ecocyc.org/gene?orgid=ECOLI&id=G7587
b1838,0.0351944249,pphA,phosphoprotein phosphatase 1,Signal transduction mechanisms,pphA,"RpoH,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7011
b4157,-0.0411020833,yjeN,protein YjeN,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7838
b2207,-0.042539351600000004,napD,NapA signal peptide-binding chaperone NapD,Inorganic ion transport and metabolism,napFDAGHBC-ccmABCDEFGH,"RpoD,FlhDC,ModE,IscR,NarP,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12143
b4542,-0.0426978671,yohO,UPF0387 family protein YohO,No COG annotation,,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10459
b0011,-0.043015631000000006,yaaW,putative enzyme-specific chaperone YaaW,Function unknown,yaaW,,https://ecocyc.org/gene?orgid=ECOLI&id=G6082
b4222,-0.049816336,ytfP,gamma-glutamylamine cyclotransferase family protein YtfP,Function unknown,tamAB-ytfP,"YddM,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7876
b3807,-0.0599304951,cyaY,frataxin CyaY,Inorganic ion transport and metabolism,cyaY,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11653
