locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b3590,0.0750469976,selB,selenocysteyl-tRNA-specific translation elongation factor,"Translation, ribosomal structure and biogenesis",selAB,SelB-Sec-tRNA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10942
b3638,0.07491352650000001,yicR,RadC-like JAB domain-containing protein YicR,Amino acid transport and metabolism,yicR-rpmBG-mutM,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11312
b3652,0.0747001355,recG,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",rpoZ-spoT-trmH-recG,"RpoD,DksA,CreB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10829
b3610,0.0742035775,grxC,glutaredoxin 3,"Post-translational modification, protein turnover,and chaperones",yibN-grxC-secB-gpsA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12294
b3608,0.0735544843,gpsA,glycerol-3-phosphate dehydrogenase,Lipid transport and metabolism,yibN-grxC-secB-gpsA,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG20091
b3630,0.0733435827,waaP,lipopolysaccharide core heptose (I) kinase,Nucleotide transport and metabolism,rirA-waaQGPSBOJYZU,"RpoD,YdcN,YidZ,YiaU",https://ecocyc.org/gene?orgid=ECOLI&id=EG11340
b3611,0.0732804625,yibN,putative sulfurtransferase YibN,Inorganic ion transport and metabolism,yibN-grxC-secB-gpsA,"RpoD,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12295
b3659,0.0731933996,setC,putative arabinose exporter,Inorganic ion transport and metabolism,setC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11687
b3645,0.0728869848,dinD,DNA damage-inducible protein D,Function unknown,dinD,"YdcR,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11193
b3620,0.07202525300000001,waaF,ADP-heptose--LPS heptosyltransferase 2,Cell wall/membrane/envelope biogenesis,rfaD-waaFCL,"RpoD,RpoH,RpoE,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12210
b3641,0.0720017009,slmA,nucleoid occlusion factor SlmA,Transcription,dut-slmA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11191
b3570,0.0719787786,bax,putative glycoside hydrolase Bax,Function unknown,bax,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11360
b3619,0.0719322844,rfaD,ADP-L-glycero-D-mannoheptose 6-epimerase,Nucleotide transport and metabolism,rfaD-waaFCL,"RpoD,RpoE,RpoH",https://ecocyc.org/gene?orgid=ECOLI&id=EG10838
b3591,0.0715815249,selA,selenocysteine synthase,"Translation, ribosomal structure and biogenesis",selAB,SelB-Sec-tRNA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10941
b3602,0.0706118684,yibL,DUF2810 domain-containing protein YibL,Function unknown,yibL,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11964
b3644,0.0703899411,yicC,UPF0701 family protein YicC,Function unknown,yicC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11192
b3650,0.07016172030000001,spoT,bifunctional (p)ppGpp synthase/hydrolase SpoT,Nucleotide transport and metabolism,rpoZ-spoT-trmH-recG,"RpoD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10966
b3640,0.06952501700000001,dut,deoxyuridine triphosphatase,Nucleotide transport and metabolism,dut-slmA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10251
b3637,0.06926486550000001,rpmB,50S ribosomal subunit protein L28,"Translation, ribosomal structure and biogenesis",yicR-rpmBG-mutM,"YfeC,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10886
b3653,0.0691738447,gltS,glutamate:sodium symporter,Inorganic ion transport and metabolism,gltS,YneJ,https://ecocyc.org/gene?orgid=ECOLI&id=EG10406
b3606,0.0691657621,trmL,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,"Translation, ribosomal structure and biogenesis",trmL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11888
b3627,0.0688821309,waaO,UDP-D-glucose:(glucosyl)LPS alpha-1%2C3-glucosyltransferase,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11352
b3632,0.0683531839,waaQ,lipopolysaccharide core heptosyltransferase 3,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,"RpoD,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11341
b3614,0.0683461493,yibQ,divergent polysaccharide deacetylase domain-containing protein YibQ,Function unknown,gpmM-envC-yibQ,"YeiE,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12298
b3617,0.06745593,kbl,2-amino-3-ketobutyrate CoA ligase,Coenzyme transport and metabolism,kbl-tdh,"RpoD,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10512
b3639,0.0672165431,dfp,fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase,Nucleotide transport and metabolism,dfp,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10004
b3561,0.0669247092,wecH,O-acetyltransferase WecH,Function unknown,wecH,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12274
b3660,0.0669015131,yicL,putative inner membrane protein,Amino acid transport and metabolism,yicL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11688
b3624,0.0668746863,waaZ,lipopolysaccharide core biosynthesis protein WaaZ,"Translation, ribosomal structure and biogenesis",rirA-waaQGPSBOJYZU,"RpoD,MarA,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11426
b3663,0.0668552766,yicN,conserved protein YicN,Function unknown,yicN,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11690
b3636,0.0666901899,rpmG,50S ribosomal subunit protein L33,"Translation, ribosomal structure and biogenesis",yicR-rpmBG-mutM,DksA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10891
b3607,0.0660948386,cysE,serine acetyltransferase,Amino acid transport and metabolism,cysE,"ryhB,YidZ,SutR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10187
b3654,0.0660642639,xanP,xanthine:H(+) symporter XanP,Nucleotide transport and metabolism,xanP,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11194
b3631,0.0659735987,waaG,lipopolysaccharide glucosyltransferase I,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,"RpoD,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11339
b3649,0.06596735790000001,rpoZ,RNA polymerase subunit omega,Transcription,rpoZ-spoT-trmH-recG,"RpoD,DksA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10899
b3552,0.0657780142,yiaD,PF13488 family lipoprotein YiaD,Cell wall/membrane/envelope biogenesis,yiaD,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12271
b4555,0.0653441475,yicS,uncharacterized protein YicS,No COG annotation,yicS,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10469
b3626,0.0653187585,waaJ,UDP-glucose:(glucosyl)LPS alpha-1%2C2-glucosyltransferase,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11353
b3628,0.0653009141,waaB,UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C6-D-galactosyltransferase,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11351
b3655,0.06510227960000001,yicH,AsmA famly protein YicH,Cell wall/membrane/envelope biogenesis,yicH,"YeiE,ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11684
b3623,0.0650755445,waaU,putative ADP-heptose:LPS heptosyltransferase 4,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11423
b3616,0.0647004568,tdh,threonine dehydrogenase,Amino acid transport and metabolism,kbl-tdh,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10993
b3560,0.0643782695,glyQ,glycine--tRNA ligase subunit alpha,"Translation, ribosomal structure and biogenesis",glyQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10409
b3598,0.0643261569,yibI,DUF3302 domain-containing protein YibI,Function unknown,yibIH,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11765
b3559,0.0641957002,glyS,glycine--tRNA ligase subunit beta,"Translation, ribosomal structure and biogenesis",glyQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10410
b3618,0.0640432026,htrL,protein HtrL,Function unknown,htrL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11188
b3625,0.0639507138,waaY,lipopolysaccharide core heptose (II) kinase,Signal transduction mechanisms,rirA-waaQGPSBOJYZU,"RpoD,MarA,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11425
b3613,0.0639343,envC,murein hydrolase activator EnvC,"Cell cycle control, cell division, chromosome partitioning",gpmM-envC-yibQ,"YqhC,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12297
b3662,0.0632436402,nepI,purine ribonucleoside exporter,Amino acid transport and metabolism,nepI,SoxS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11689
b3558,0.0631772909,insK,IS150 conserved protein InsB,"Replication, recombination and repair",insK,"RpoE,LexA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7777
b3585,0.06298195,yiaU,putative LysR-type DNA-binding transcriptional regulator YiaU,Transcription,yiaU,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12289
b3551,0.0625771966,bisC,biotin sulfoxide reductase,Energy production and conversion,bisC,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG10124
b3621,0.0625491672,waaC,ADP-heptose:LPS heptosyltransferase 1,Cell wall/membrane/envelope biogenesis,rfaD-waaFCL,"RpoD,RpoH,RpoE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11189
b3043,0.062322446000000004,ygiL,putative fimbrial protein YgiL,Cell motility,ygiL,"YbdO,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12363
b3633,0.0622643799,waaA,KDO transferase,Cell wall/membrane/envelope biogenesis,waaA-coaD,"RpoD,ppGpp,ArgR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10520
b3595,0.062225406100000005,yibJ,putative RHS domain-containing protein YibJ,Cell wall/membrane/envelope biogenesis,yibJ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11766
b3656,0.062162020500000005,yicI,alpha-D-xyloside xylohydrolase,Carbohydrate transport and metabolism,yicJI,"YdcN,YdcR,RpoE,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11685
b0756,0.0619530453,galM,galactose-1-epimerase,Carbohydrate transport and metabolism,galETKM,"RpoD,RpoS,Crp,GalR,GalS,H-NS,HU",https://ecocyc.org/gene?orgid=ECOLI&id=EG11698
b3553,0.0616472681,ghrB,glyoxylate reductase,Energy production and conversion,ghrB,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12272
b3647,0.0616439914,ligB,DNA ligase B,"Replication, recombination and repair",ligB,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11334
b3573,0.0609422284,ysaA,putative electron transport protein YsaA,Energy production and conversion,ysaA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12277
b4116,-0.0628403701,adiY,DNA-binding transcriptional activator AdiY,Transcription,adiY,"YieP,H-NS,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11966
b1566,-0.0641119757,flxA,Qin prophage%3B protein FlxA,No COG annotation,flxA,"Fis,FliA",https://ecocyc.org/gene?orgid=ECOLI&id=G6833
b3369,-0.0664991514,yhfL,DUF4223 domain-containing lipoprotein YhfL,Function unknown,yhfL,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7722
b0268,-0.0680399409,yagE,CP4-6 prophage%3B putative 2-keto-3-deoxygluconate aldolase,Amino acid transport and metabolism,yagEF,XynR,https://ecocyc.org/gene?orgid=ECOLI&id=G6140
b2207,-0.0720738776,napD,NapA signal peptide-binding chaperone NapD,Inorganic ion transport and metabolism,napFDAGHBC-ccmABCDEFGH,"RpoD,FlhDC,ModE,IscR,NarP,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12143
b1259,-0.0788621464,yciG,protein YciG,No COG annotation,yciGFE,"RpoS,McbR,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11127
b2837,-0.0844480202,galR,DNA-binding transcriptional dual regulator GalR,Transcription,galR,"RpoD,GalS,GalR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10364
b2626,-0.0967821935,yfjJ,CP4-57 prophage%3B protein YfjJ,Function unknown,yfjJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7361
