locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1429,0.0800302789082882,tehA,tellurite resistance protein,Inorganic ion transport and metabolism,"YheO,NsrR,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11883
b1491,0.0791046118237029,yddW,putative lipoprotein YddW,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6785
b1479,0.0790583820861782,maeA,malate dehydrogenase%2C NAD-requiring,Energy production and conversion,"fnrS,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10948
b1448,0.0789278442915474,mnaT,L-amino acid N-acyltransferase,Cell wall/membrane/envelope biogenesis,"YidZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6759
b1424,0.0787148934249161,opgD,glucan biosynthesis protein D,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12859
b1398,0.0784042594944394,paaK,phenylacetate-CoA ligase,Coenzyme transport and metabolism,"RpoD,Crp,IHF,PaaX,SlyA,spf",https://ecocyc.org/gene?orgid=ECOLI&id=G6719
b1482,0.0783141264732211,osmC,osmotically inducible peroxiredoxin,"Post-translational modification, protein turnover,and chaperones","RpoD,RpoS,H-NS,ppGpp,Lrp,RcsB,NhaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10680
b1462,0.0778034624686479,yddH,flavin reductase-like protein YddH,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6769
b1483,0.0771611584218419,ddpF,putative D%2CD-dipeptide ABC transporter ATP-binding subunit DdpF,Inorganic ion transport and metabolism,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6777
b1400,0.0767460908498144,paaY,2-hydroxycyclohepta-1%2C4%2C6-triene-1-carboxyl-CoA thioesterase,Function unknown,"RpoD,PaaX",https://ecocyc.org/gene?orgid=ECOLI&id=G6721
b1443,0.0766435992457108,ydcV,putative ABC transporter membrane subunit YdcV,Inorganic ion transport and metabolism,"RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6754
b4743,0.0765298376581812,ynaL,protein YnaL,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-8900
b1444,0.0761684070268322,patD,gamma-aminobutyraldehyde dehydrogenase,Energy production and conversion,"RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6755
b1384,0.0741324732557174,feaR,DNA-binding transcriptional activator FeaR,Transcription,"QseB,RpoD,NsrR,Nac,Crp,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=G6706
b1435,0.0732543079347453,rlhA,23S rRNA 5-hydroxycytidine C2501 synthase,"Post-translational modification, protein turnover,and chaperones",,https://ecocyc.org/gene?orgid=ECOLI&id=G6746
b1461,0.0732407652307166,pptA,putative 4-oxalocrotonate tautomerase (4-OT),Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11761
b4532,0.0731675826890349,hicA,toxin of the HicA-HicB toxin-antitoxin system,"Translation, ribosomal structure and biogenesis","RpoD,Crp,HicB",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10451
b1476,0.0722953362464053,fdnI,formate dehydrogenase N subunit gamma,Energy production and conversion,"RpoD,NarP,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG11229
b1436,0.0722895578212244,yncJ,protein YncJ,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6747
b1339,0.0715302227676188,abgR,putative LysR-type DNA-binding transcriptional regulator AbgR,Transcription,"YfeC,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6671
b1349,0.071310849494544,recT,Rac prophage%3B recombinase%2C DNA renaturation,"Replication, recombination and repair",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11899
b1487,0.0710894197954235,ddpA,putative D%2CD-dipeptide ABC transporter periplasmic binding protein,Amino acid transport and metabolism,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6781
b1473,0.0706720057909731,yddG,aromatic amino acid exporter,Amino acid transport and metabolism,RpoS,https://ecocyc.org/gene?orgid=ECOLI&id=EG12713
b1341,0.0702340919041666,dgcM,diguanylate cyclase DgcM,Signal transduction mechanisms,"ppGpp,Lrp,omrA,omrB,rprA",https://ecocyc.org/gene?orgid=ECOLI&id=G6673
b1342,0.0694920479277284,zntB,Zn(2(+)):H(+) symporter,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G6674
b1464,0.0692903553620296,yddE,PF02567 family protein YddE,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11825
b1432,0.0690425046415894,insQ,putative insertion element transposase InsQ,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6743
b1412,0.0672830192017154,azoR,FMN dependent NADH:quinone oxidoreductase,Lipid transport and metabolism,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G6731
b1454,0.0672106039910474,yncG,putative glutathione S-transferase YncG,"Post-translational modification, protein turnover,and chaperones",,https://ecocyc.org/gene?orgid=ECOLI&id=G6765
b1356,0.0671436069862135,racR,Rac prophage%3B DNA-binding transcriptional repressor RacR,Transcription,,https://ecocyc.org/gene?orgid=ECOLI&id=G6680
b1488,0.06615066481205,ddpX,D-alanyl-D-alanine dipeptidase,Cell wall/membrane/envelope biogenesis,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6782
b1380,0.0660839646498051,ldhA,D-lactate dehydrogenase,Energy production and conversion,"YheO,RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G592
b1410,0.0658629399519896,ynbC,hydrolase/methyltransferase domain-containing protein YnbC,Lipid transport and metabolism,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6729
b1383,0.0653508013332946,ydbL,DUF1318 domain-containing protein YdbL,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6705
b1498,0.0651361803013328,ydeN,putative sulfatase,Inorganic ion transport and metabolism,"RpoD,GadX,NagC,AraC,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6788
b1449,0.0650841113057994,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,Function unknown,"Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6760
b1439,0.0648121652352745,ydcR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR,Transcription,YdcR,https://ecocyc.org/gene?orgid=ECOLI&id=G6750
b1361,0.063685811749909,ydaW,Rac prophage%3B putative uncharacterized protein YdaW,Transcription,RacR,https://ecocyc.org/gene?orgid=ECOLI&id=G6685
b1450,0.0620929758139483,mcbR,DNA-binding transcriptional dual regulator McbR,Transcription,YgiV,https://ecocyc.org/gene?orgid=ECOLI&id=G6761
b1463,0.0608547171121949,nhoA,arylamine N-acetyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6770
b1343,0.0607469317693578,dbpA,ATP-dependent RNA helicase DbpA,Nucleotide transport and metabolism,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10210
b1411,0.0604813797818159,ynbD,putative phosphatase,Lipid transport and metabolism,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6730
b1381,0.0602341447428027,ydbH,PF11739 family protein YdbH,Function unknown,YheO,https://ecocyc.org/gene?orgid=ECOLI&id=G6703
b1345,0.0601519961235427,intR,Rac prophage%3B putative integrase,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6676
b1422,0.0601178805404436,ydcI,putative DNA-binding transcriptional repressor YdcI,Transcription,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6737
b1494,0.0598508795213708,pqqL,putative zinc peptidase,Function unknown,"YfeC,oxyS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11744
b1386,0.0597647175291003,tynA,copper-containing amine oxidase,"Secondary metabolites biosynthesis, transport, and catabolism","RpoD,FeaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG13139
b1340,0.0595146059557852,smrA,DNA endonuclease SmrA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6672
b1485,0.0583702372949136,ddpC,putative D%2CD-dipeptide ABC transporter membrane subunit DdpC,Amino acid transport and metabolism,"RpoN,RpoS,NtrC,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6779
b1396,0.0581581719155786,paaI,phenylacetyl-CoA thioesterase,"Secondary metabolites biosynthesis, transport, and catabolism","RpoD,Crp,IHF,PaaX,SlyA",https://ecocyc.org/gene?orgid=ECOLI&id=G6717
b1486,0.056119855870851,ddpB,putative D%2CD-dipeptide ABC transporter membrane subunit DdpB,Amino acid transport and metabolism,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6780
b1368,0.05584080883694,ynaA,Rac prophage%3B putative prophage tail length tape measure domain-containing protein YnaA,"Cell cycle control, cell division, chromosome partitioning",,https://ecocyc.org/gene?orgid=ECOLI&id=G6691
b1447,0.0551668472697342,ydcZ,putative inner membrane protein,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6758
b1495,0.0543356900805601,yddB,putative TonB-dependent receptor,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11743
b1489,0.0541295522687149,dosP,oxygen-sensing c-di-GMP phosphodiesterase DosP,Signal transduction mechanisms,,https://ecocyc.org/gene?orgid=ECOLI&id=G6783
b1451,0.0530662679321077,yncD,putative TonB-dependent outer membrane receptor,Inorganic ion transport and metabolism,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=G6762
b1496,0.0526525400115211,yddA,ABC transporter family protein YddA,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11742
b1453,0.0524416272762639,ansP,L-asparagine transporter,Amino acid transport and metabolism,"YihW,RpoS,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6764
b1407,0.051225207020859,ydbD,DUF2773 domain-containing protein YdbD,Function unknown,"YciT,RpoS,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11310
b4570,0.050518501493959,lomR,Rac prophage%3B protein LomR_1,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G6692
b1484,0.049574354930978,ddpD,putative D%2CD-dipeptide ABC transporter ATP-binding subunit DdpD,Inorganic ion transport and metabolism,"RpoN,RpoS,NtrC",https://ecocyc.org/gene?orgid=ECOLI&id=G6778
b1357,0.0495031192488355,ydaS,Rac prophage%3B toxin YdaS,Function unknown,RacR,https://ecocyc.org/gene?orgid=ECOLI&id=G6681
b3011,-0.0586062200839198,yqhD,NADPH-dependent aldehyde reductase YqhD,Energy production and conversion,"RpoD,YqhC",https://ecocyc.org/gene?orgid=ECOLI&id=G7564
b4381,-0.0588352913805893,deoC,deoxyribose-phosphate aldolase,Nucleotide transport and metabolism,"RpoD,Fis,Crp,ModE,DeoR,CytR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10221
b3752,-0.0593917683821369,rbsK,ribokinase,Nucleotide transport and metabolism,"RpoD,Crp,RbsR,dsrA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10818
b4382,-0.0625819234760269,deoA,thymidine phosphorylase,Nucleotide transport and metabolism,"RpoD,YiaU,Fis,Crp,ModE,DeoR,CytR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10219
b0357,-0.0749031338431865,frmR,DNA-binding transcriptional repressor FrmR,Transcription,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6209
b0356,-0.0781852974774248,frmA,S-(hydroxymethyl)glutathione dehydrogenase,Energy production and conversion,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=EG50010
b0355,-0.0866808501966077,frmB,S-formylglutathione hydrolase FrmB,Function unknown,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6208
