locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_4061,0.0745140617358247,PP_4061,conserved protein of unknown function,No COG annotation,Op2650,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4061&e1=1&assembly=complete
PP_1428,0.0739232778619322,mucA,Sigma factor AlgU negative regulatory protein,Signal transduction mechanisms,Op900,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1428&e1=1&assembly=complete
PP_4176,0.0733279944293652,PP_4176,putative 5-oxo-L-prolinase,Function unknown,Op2710,SoxR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4176&e1=1&assembly=complete
PP_0886,0.0724740774199634,PP_0886,conserved exported protein of unknown function,Function unknown,Op569,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0886&e1=1&assembly=complete
PP_5567,0.0716188316173282,PP_5567,protein of unknown function,Function unknown,Op2011,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5567&e1=1&assembly=complete
PP_0085,0.0716040038871059,PP_0085,conserved protein of unknown function,Function unknown,Op59,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0085&e1=1&assembly=complete
PP_5661,0.0710650599356683,PP_5661,putative lipoprotein,No COG annotation,Op2715,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5661&e1=1&assembly=complete
PP_5562,0.0690775708600097,tagX1,conserved protein of unknown function,No COG annotation,Op2007,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5562&e1=1&assembly=complete
PP_1429,0.0681740932832111,mucB,Sigma factor AlgU regulatory protein MucB,Signal transduction mechanisms,Op900,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1429&e1=1&assembly=complete
PP_0333,0.0675826056239993,PP_0333,conserved exported protein of unknown function,"Post-translational modification, protein turnover, and chaperones",Op231,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0333&e1=1&assembly=complete
PP_4856,0.0641271003132227,PP_4856,Ferritin%2C Dps family protein,Inorganic ion transport and metabolism,Op3169,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4856&e1=1&assembly=complete
PP_1101,0.0623561074477476,PP_1101,conserved protein of unknown function,No COG annotation,Op690,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1101&e1=1&assembly=complete
PP_5596,0.0613952337894888,PP_5596,conserved protein of unknown function,No COG annotation,Op2124,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5596&e1=1&assembly=complete
PP_2256,0.0609254500064308,PP_2256,Transcriptional regulator%2C Cro/CI family,Transcription,Op1460,TurB,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2256&e1=1&assembly=complete
PP_5542,0.0602098486608057,PP_5542,protein of unknown function,No COG annotation,Op1905,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5542&e1=1&assembly=complete
PP_5520,0.0592901115107528,PP_5520,conserved protein of unknown function,No COG annotation,Op1529,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5520&e1=1&assembly=complete
