locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_4953,0.0766203019,motA,flagellar motor stator protein MotA,Cell motility,,
PSPTO_3529,0.07474675,PSPTO_3529,undecaprenyl-phosphate glucose phosphotransferase,Carbohydrate transport and metabolism,,
PSPTO_5553,0.0743384314,PSPTO_5553,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_4952,0.0726045917,motB,flagellar motor protein MotB,Cell motility,,
PSPTO_2253,0.0725391106,PSPTO_2253,hypothetical protein,No COG annotation,,
PSPTO_1944,0.0724216521,flgK,flagellar hook-associated protein FlgK,Cell motility,,
PSPTO_1945,0.072390729,flgL,flagellar hook-associated protein 3,Cell motility,,
PSPTO_2997,0.0720279715,PSPTO_2997,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_3237,0.0719820458,PSPTO_3237,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_2511,0.0718140983,PSPTO_2511,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_3123,0.0717237099,PSPTO_3123,hypothetical protein,No COG annotation,AlgU,
PSPTO_3577,0.0702577623,PSPTO_3577,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_4531,0.06910360730000001,PSPTO_4531,PAS domain-containing protein,Cell motility,,
PSPTO_5159,0.0662719948,PSPTO_5159,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_2907,0.065247727,PSPTO_2907,EAL domain-containing protein,Signal transduction mechanisms,,
PSPTO_1927,0.0650642988,PSPTO_1927,chemotaxis protein CheV,Signal transduction mechanisms,,
PSPTO_1987,0.0650140229,PSPTO_1987,CheW domain-containing protein,Cell motility,,
PSPTO_1988,0.0643043329,cheW-2,chemotaxis protein CheW,Cell motility,,
PSPTO_4324,0.06398705760000001,PSPTO_4324,hypothetical protein,No COG annotation,,
PSPTO_4209,0.0636119896,PSPTO_4209,methylamine utilization protein,Energy production and conversion,,
PSPTO_2448,0.06357720680000001,PSPTO_2448,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_5635,0.06336850520000001,PSPTO_5635,hypothetical protein,No COG annotation,,
PSPTO_RS05295,0.06332634990000001,PSPTO_RS05295,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_0242,0.063163522,PSPTO_0242,hypothetical protein,No COG annotation,,
PSPTO_2501,0.06296734,PSPTO_2501,hypothetical protein,No COG annotation,,
PSPTO_2883,0.0618015779,PSPTO_2883,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_1951,0.0612567786,fliD,flagellar filament capping protein FliD,Cell motility,,
PSPTO_1911,0.0601573251,PSPTO_1911,response regulator,Signal transduction mechanisms,,
PSPTO_0230,0.0591241022,cyaA,class I adenylate cyclase,Nucleotide transport and metabolism,,
PSPTO_1982,0.0586118324,cheA-2,chemotaxis protein CheA,Signal transduction mechanisms,,
PSPTO_3696,0.0585545411,PSPTO_3696,PAS domain-containing protein,Signal transduction mechanisms,,
PSPTO_4541,0.0585334787,PSPTO_4541,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_2014,0.0583178933,aer-2,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_0117,0.058202211600000005,PSPTO_0117,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_4543,0.057372412000000005,PSPTO_4543,EAL domain-containing protein,Signal transduction mechanisms,,
PSPTO_1928,0.0566940315,cheR-2,protein-glutamate O-methyltransferase CheR,Cell motility,,
PSPTO_5340,0.0553847034,PSPTO_5340,OFA family MFS transporter,Inorganic ion transport and metabolism,,
PSPTO_0505,0.0551889359,PSPTO_0505,GGDEF domain-containing protein,Signal transduction mechanisms,,
PSPTO_4325,0.0547960427,PSPTO_4325,hypothetical protein,No COG annotation,,
PSPTO_5554,0.054590628700000005,PSPTO_5554,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_4624,0.0545388334,PSPTO_4624,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_1323,0.0536149542,PSPTO_1323,chemotaxis protein CheV,Signal transduction mechanisms,,
PSPTO_1912,0.053192758400000005,PSPTO_1912,HAMP domain-containing histidine kinase,Signal transduction mechanisms,,
PSPTO_3530,0.0520446098,PSPTO_3530,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,Cell wall/membrane/envelope biogenesis,,
PSPTO_0596,0.0508122045,crp,cAMP-activated global transcriptional regulator CRP,Transcription,,
PSPTO_RS06750,0.0507405266,PSPTO_RS06750,response regulator,Signal transduction mechanisms,,
PSPTO_1493,0.050568816700000005,PSPTO_1493,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_3379,0.0505365953,PSPTO_3379,methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_0563,0.050373630600000004,PSPTO_0563,polyamine ABC transporter substrate-binding protein,Amino acid transport and metabolism,,
PSPTO_2996,0.0503095047,PSPTO_2996,sugar ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_1039,0.0487835244,PSPTO_1039,response regulator,Signal transduction mechanisms,,
PSPTO_1322,0.048625169600000004,PSPTO_1322,GNAT family N-acetyltransferase,Transcription,,
PSPTO_3292,0.0484522991,hopAH2-1,cellulase family glycosylhydrolase,Carbohydrate transport and metabolism,,
PSPTO_1310,0.0478388042,PSPTO_1310,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_1844,0.047518108,csrA,carbon storage regulator CsrA,"Translation, ribosomal structure and biogenesis",,
PSPTO_1983,0.046974517,cheB-2,chemotaxis response regulator protein-glutamate methylesterase,Cell motility,,
PSPTO_4208,0.046926743800000004,PSPTO_4208,EAL domain-containing protein,Signal transduction mechanisms,,
PSPTO_4837,0.0469171826,PSPTO_4837,PleD family two-component system response regulator,Signal transduction mechanisms,,
PSPTO_1946,0.0464470247,PSPTO_1946,glycosyltransferase,Cell wall/membrane/envelope biogenesis,,
PSPTO_3583,0.0463665325,PSPTO_3583,ankyrin repeat domain-containing protein,Function unknown,,
PSPTO_1008,0.045675260100000004,PSPTO_1008,PAS domain-containing methyl-accepting chemotaxis protein,Cell motility,,
PSPTO_2731,0.045314852,PSPTO_2731,ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_1989,0.0446378397,PSPTO_1989,DUF2802 domain-containing protein,Function unknown,,
PSPTOB0055,0.0445683672,PSPTOB0055,hypothetical protein,No COG annotation,,
PSPTO_1278,0.0444269189,PSPTO_1278,EAL domain-containing protein,Signal transduction mechanisms,,
PSPTO_0558,0.0442760693,PSPTO_0558,alpha/beta hydrolase family protein,Function unknown,,
PSPTO_3531,0.044211483,PSPTO_3531,polysaccharide export protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_RS29700,0.0440976753,PSPTO_RS29700,hypothetical protein,No COG annotation,,
PSPTO_5352,0.0437718855,PSPTO_5352,PAS domain-containing protein,Cell motility,,
PSPTO_1925,0.0433653216,flgM,flagellar biosynthesis anti-sigma factor FlgM,Cell motility,,
PSPTO_2442,0.042814800800000004,PSPTO_2442,chemotaxis protein CheW,Cell motility,,
PSPTO_2441,0.0413273714,PSPTO_2441,PAS domain S-box protein,Signal transduction mechanisms,,
PSPTO_3680,0.0411832227,PSPTO_3680,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_1494,0.040933304600000005,PSPTO_1494,chemotaxis protein CheW,Cell motility,,
PSPTO_1279,0.040862909,PSPTO_1279,PAS domain-containing sensor histidine kinase,Signal transduction mechanisms,,
PSPTO_1040,0.040590773100000005,PSPTO_1040,PAS domain-containing protein,Signal transduction mechanisms,,
PSPTO_3532,0.040239541600000005,PSPTO_3532,LPS biosynthesis protein,"Cell cycle control, cell division, chromosome partitioning",,
PSPTO_1059,0.0398006538,PSPTO_1059,methyl-accepting chemotaxis protein,Signal transduction mechanisms,,
PSPTO_3582,0.039738794,katB,catalase,Inorganic ion transport and metabolism,,
PSPTO_3419,-0.0408752399,PSPTO_3419,TraR/DksA family transcriptional regulator,Signal transduction mechanisms,,
PSPTO_3157,-0.0412558518,PSPTO_3157,DUF4880 domain-containing protein,Function unknown,,
PSPTO_1221,-0.0426059031,PSPTO_1221,LysE family translocator,Amino acid transport and metabolism,,
PSPTO_RS02995,-0.0440506455,PSPTO_RS02995,hypothetical protein,No COG annotation,,
PSPTO_3417,-0.0452075024,PSPTO_3417,hypothetical protein,No COG annotation,,
PSPTO_3597,-0.046582308,efeO,iron uptake system protein EfeO,Inorganic ion transport and metabolism,,
PSPTO_1222,-0.046682249700000004,PSPTO_1222,hypothetical protein,Defense mechanisms,,
PSPTO_RS06450,-0.0495937765,PSPTO_RS06450,hypothetical protein,No COG annotation,,
PSPTO_RS06455,-0.0498641244,PSPTO_RS06455,SDR family oxidoreductase,Lipid transport and metabolism,,
PSPTO_3422,-0.0557387467,PSPTO_3422,hypothetical protein,No COG annotation,,
