locus,gene_weight,gene_name,gene_product,cog,regulator,link
SP5448_05790,0.07263363020000001,lpdA,dihydrolipoyl dehydrogenase,Energy production and conversion,"Mga,Rgg,LacD.1_M14",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1107%22)
SP5448_05505,0.07106692390000001,SP5448_05505,hypothetical protein,"Replication, recombination and repair",,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1050%22)
SP5448_07770,0.07088058130000001,nrdI_1,ribonucleotide reductase,Nucleotide transport and metabolism,"NrdR,Rgg,MtsR_M49",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1500%22)
SP5448_05515,0.0696213299,SP5448_05515,integrase,"Replication, recombination and repair",,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1052%22)
SP5448_04980,0.0680856164,cls,hypothetical protein,Lipid transport and metabolism,,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.943%22)
SP5448_05240,0.0670770096,noxE,NADH oxidase,Inorganic ion transport and metabolism,"Rex,CcpA,Srv_M1",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.995%22)
SP5448_01130,0.0668508738,SP5448_01130,MarR family transcriptional regulator,Transcription,"Rgg,Rgg",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.192%22)
SP5448_07775,0.06636173570000001,nrdF_2,ribonucleoside-diphosphate reductase subunit beta,Nucleotide transport and metabolism,"NrdR,Rgg,MtsR_M49,FasX_60min_M1,CovR,CovR,CovR",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1501%22)
SP5448_02615,0.0662095524,yvgN,2%2C5-diketo-D-gluconic acid reductase,Energy production and conversion,"CcpA_core_M1,TrxR_M1,Mga",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.481%22)
SP5448_06230,0.0654905077,SP5448_06230,transposase,"Replication, recombination and repair",,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1193%22)
SP5448_08490,-0.068251013,fnr5,transcriptional regulator,Transcription,"CovR,Irr_LE_M6",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.1639%22)
SP5448_04615,-0.073049641,SP5448_04615,endonuclease,Function unknown,Phage_3,https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.870%22)
SP5448_00300,-0.078338736,adhE,acetaldehyde dehydrogenase,Energy production and conversion,"CcpA_core_M1,CovR,FasX_0min_M1,FasX_15min_M1,CovR,CovR,CovR",https://www.patricbrc.org/search/?keyword(%22fig%7C1314.194.peg.38%22)
