locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PN96_RS10025,0.0645817174371656,PN96_RS10025,zinc ribbon-containing protein,"Translation, ribosomal structure and biogenesis",Op2432,,
PN96_RS01985,0.0643765643884866,PN96_RS01985,aquaporin,"Intracellular trafficking, secretion, and vesicular transport",Op465,,
PN96_RS16655,0.0638234318145167,nhaD,sodium:proton antiporter NhaD,Inorganic ion transport and metabolism,Op384,HapR,
PN96_RS09475,0.0637641212483403,nagE,N-acetylglucosamine-specific PTS transporter subunit IIBC,Carbohydrate transport and metabolism,Op2378,"FNR,NagC",
PN96_RS10925,0.0637001771676629,raiA,ribosome-associated translation inhibitor RaiA,"Translation, ribosomal structure and biogenesis",Op2539,"FNR,TfoX",
PN96_RS14575,0.0622062511341401,frdC,fumarate reductase subunit FrdC,Energy production and conversion,Op2979,"Crp,FNR,HapR",
PN96_RS10995,0.0621215293004123,PN96_RS10995,carbon starvation protein A,Signal transduction mechanisms,Op2549,,
PN96_RS03635,0.0615258257252725,Mlc,ROK family protein,Carbohydrate transport and metabolism,Op917,,
PN96_RS15460,0.0607135004258473,deoD,purine-nucleoside phosphorylase,Nucleotide transport and metabolism,Op55,,
PN96_RS10280,0.0605386264150467,frsA,esterase FrsA,Function unknown,Op2458,,
PN96_RS14160,0.0601263157843478,PN96_RS14160,hypothetical protein,No COG annotation,Op2922,Crp,
PN96_RS23615,0.0597201578593454,PN96_RS23615,two-component system response regulator,Signal transduction mechanisms,Op2293,,
PN96_RS14470,0.0594987668351365,dcuA,anaerobic C4-dicarboxylate transporter,Function unknown,Op2960,NarP,
PN96_RS02865,0.0590586574574446,sixA,phosphohistidine phosphatase SixA,Signal transduction mechanisms,Op684,,
PN96_RS09610,0.0583149470983502,PN96_RS09610,multidrug transporter,Function unknown,Op2398,,
PN96_RS03240,0.0575037082034849,PN96_RS03240,SDR family oxidoreductase,Lipid transport and metabolism,Op809,,
PN96_RS07460,0.0570639655173305,PN96_RS07460,response regulator,Signal transduction mechanisms,Op1897,,
PN96_RS22760,0.0568234430671292,trpB,tryptophan synthase subunit beta,Amino acid transport and metabolism,Op2050,TrpR,
PN96_RS21810,0.0563883505355659,PN96_RS21810,bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,Op1778,,
PN96_RS07795,0.0559846006901728,PN96_RS07795,alpha-galactosidase,Carbohydrate transport and metabolism,Op1988,,
PN96_RS19710,0.0557965727954852,PN96_RS19710,PRD domain-containing protein,Transcription,Op1194,,
PN96_RS02440,0.055680929752318,PN96_RS02440,SulP family inorganic anion transporter,"Intracellular trafficking, secretion, and vesicular transport",Op588,,
PN96_RS01830,0.0546024489927994,PN96_RS01830,helix-turn-helix domain-containing protein,Transcription,Op422,,
