locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA3351,0.0881132865,flgM,protein FlgM,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3351&e1=1&assembly=complete
PA1474,0.0874862704,PA1474,hypothetical protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1474&e1=1&assembly=complete
PA3307,0.0835222483,PA3307,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3307&e1=1&assembly=complete
PA1561,0.08333433950000001,aer,aerotaxis receptor Aer,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1561&e1=1&assembly=complete
PA2561,0.0811607481,PA2561,methyl-accepting chemotaxis protein CtpH,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2561&e1=1&assembly=complete
PA1473,0.0802995437,PA1473,hypothetical protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1473&e1=1&assembly=complete
PA4520,0.076053084,PA4520,chemotaxis transducer,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4520&e1=1&assembly=complete
PA1967,0.0748923048,PA1967,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1967&e1=1&assembly=complete
PA2920,0.07339992690000001,PA2920,chemotaxis transducer,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2920&e1=1&assembly=complete
PA2869,0.0724006585,PA2869,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2869&e1=1&assembly=complete
PA3352,0.06643274810000001,PA3352,hypothetical protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3352&e1=1&assembly=complete
PA3348,0.0650992393,PA3348,chemotaxis protein methyltransferase,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3348&e1=1&assembly=complete
PA5072,0.0643986403,PA5072,chemotaxis transducer,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5072&e1=1&assembly=complete
PA1094,0.0636830968,fliD,B-type flagellar hook-associated protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1094&e1=1&assembly=complete
PA1081,0.061440717400000004,flgF,flagellar basal body rod protein FlgF,Cell motility,"FleQ,FleN",https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1081&e1=1&assembly=complete
PA2867,0.0608557479,PA2867,chemotaxis transducer,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2867&e1=1&assembly=complete
