locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_1638,0.0664283624049859,fpr-I,ferredoxin--NADP(+) reductase,Energy production and conversion,Op1027,"FinR,FleQ",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1638&e1=1&assembly=complete
PP_4325,0.0660826518623218,ccmC,protoheme IX reservoir complex subunit,"Post-translational modification, protein turnover, and chaperones",Op2800,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4325&e1=1&assembly=complete
PP_4324,0.0659318069114617,ccmD,Heme exporter protein D,"Intracellular trafficking, secretion, and vesicular transport",Op2800,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4324&e1=1&assembly=complete
PP_2010,0.065846634820799,PP_2010,Cytochrome b561,Energy production and conversion,Op1283,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2010&e1=1&assembly=complete
PP_1003,0.0658382043350005,arcD-II,arginine/ornithine antiporter,Amino acid transport and metabolism,Op631,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1003&e1=1&assembly=complete
PP_4249,0.0654788847271181,PP_4249,conserved protein of unknown function,Function unknown,Op2754,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4249&e1=1&assembly=complete
PP_1375,0.0653119388274152,pcaR,transcription regulatory protein (pca regulon),Transcription,Op860,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1375&e1=1&assembly=complete
PP_0431,0.0649317552330864,PP_0431,conserved membrane protein of unknown function,Function unknown,Op291,AmrZ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0431&e1=1&assembly=complete
PP_3580,0.0643064781408016,PP_3580,conserved protein of unknown function,Function unknown,Op2328,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3580&e1=1&assembly=complete
PP_2459,0.0636786317241568,rbsD,ribose pyranase,Carbohydrate transport and metabolism,Op1599,RbsR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2459&e1=1&assembly=complete
PP_0415,0.0632518334008385,rpe,ribulose-5-phosphate 3-epimerase,Carbohydrate transport and metabolism,Op281,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0415&e1=1&assembly=complete
PP_0427,0.0612236533323157,coq,2-nonaprenyl-3-methyl-6-methoxy-1%2C4-benzoquinol hydroxylase,Coenzyme transport and metabolism,Op288,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0427&e1=1&assembly=complete
PP_0625,0.0607146158888253,clpB,Chaperone protein ClpB,"Post-translational modification, protein turnover, and chaperones",Op397,FleQ,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0625&e1=1&assembly=complete
PP_0585,0.0603464677943857,PP_0585,putative metal-sensitive transcriptional regulator%2C MerR family,Transcription,Op374,CueR,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0585&e1=1&assembly=complete
PP_2115,0.0597387483513238,PP_2115,conserved protein of unknown function,No COG annotation,Op1355,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2115&e1=1&assembly=complete
PP_4870,0.0595053691112754,PP_4870,Azurin,Energy production and conversion,Op3177,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4870&e1=1&assembly=complete
PP_5207,0.0594554519284951,rbbA,ribosome-associated ATPase,Defense mechanisms,Op3393,"TurA,FleQ",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5207&e1=1&assembly=complete
PP_1211,0.0592813492378801,PP_1211,conserved protein of unknown function,Function unknown,Op769,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1211&e1=1&assembly=complete
PP_3234,0.0584384425788209,PP_3234,Heat shock protein%2C HSP20 family,"Post-translational modification, protein turnover, and chaperones",Op2100,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3234&e1=1&assembly=complete
PP_3722,0.0582177309959446,alr,Alanine racemase,Cell wall/membrane/envelope biogenesis,Op2440,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3722&e1=1&assembly=complete
