locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM4530,0.06059101100000001,yjiA,putative cobalamin synthesis protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4530
STM2783,0.060568611200000004,nxiA,putative nickel transporter,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2783
STM2420,0.060505248600000006,xapR,regulator for XapA,Transcription,"nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2420
STM1129,0.0600533069,STM1129,putative inner membrane protein,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1129
STM3626,0.0595595661,dppF,dipeptide transport protein,Inorganic ion transport and metabolism,"arcA,fnr,ihf,lrp,nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3626
STM2234,0.0592805703,STM2234,putative tail fiber assembly protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2234
STM1934,0.0584646858,STM1934,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,"arcA,flhD;flhC,fnr",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1934
STM1429,0.058298975,ydhB,putative LysR family transcriptional regulator,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1429
STM0853,0.056834627400000004,yliH,putative cytoplasmic protein,Function unknown,"arcA,fnr",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0853
STM4355,0.0564051438,yjeS,putative Fe-S protein,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4355
STM2577,0.055908774700000004,acpS,holo-[acyl-carrier-protein] synthase%2C subunit,Lipid transport and metabolism,rpoD,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2577
STM0574,0.0558525126,STM0574,putative transport protein%2C PTS system,Carbohydrate transport and metabolism,rpoD,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0574
STM1088,0.0553686152,pipB,Pathogenicity island encoded protein: SPI5,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1088
STM1301,0.055139211,STM1301,putative mutator MutT protein,"Replication, recombination and repair",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1301
STM3899,0.054720658400000004,yifB,putative magnesium chelatase%2C subunit ChlI,"Post-translational modification, protein turnover,and chaperones",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3899
STM0490,0.0545315085,aes,acetyl esterase,Lipid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0490
STM0010,0.0545185997,htgA,positive sigma H regulator,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0010
STM1678,0.054289573800000004,STM1678,putative 2'-hydroxyisoflavone reductase,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1678
STM2163,0.0539291916,yehX,putative ABC-type proline/glycine betaine transport system%2C ATPase component,Amino acid transport and metabolism,"rpoH,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2163
STM0827,0.0538882805,ybiO,putative transport protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0827
STM0350,0.053764925500000005,STM0350,homology to outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,"cusR,hprR,phoB,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0350
STM3350,0.0537262694,STM3350,putative inner membrane protein,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3350
STM2474,0.053089260400000005,tktB,transketolase 2 isozyme,Carbohydrate transport and metabolism,"phoB,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2474
STM3960,0.0529777965,rthB,homoserine/homoserine lactone efflux protein,"Intracellular trafficking, secretion, and vesicular transport",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3960
STM4020,0.05295108900000001,yihR,putative aldose-1-epimerase,Carbohydrate transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4020
STM4296,0.0527346959,adi,arginine decarboxylase,Amino acid transport and metabolism,"adiY,h-NS,ihf,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4296
STM2218,0.0526577521,yejE,putative ABC-type dipeptide/oligopeptide/nickel transport systems%2C permease component,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2218
STM4466,0.0525317016,STM4466,putative carbamate kinase,Amino acid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4466
STM2371,0.052146961400000004,flk,cell division protein,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2371
STM1318,0.0520869063,katE,catalase,Inorganic ion transport and metabolism,"fis,fur,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1318
STM0316,0.0519469617,pepD,aminoacyl-histidine dipeptidase (peptidase D),Amino acid transport and metabolism,"csgD,fur,lrp,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0316
STM0259,0.051905672300000004,yafE,putative methyltransferase in menaquinone/biotin biosynthesis,"Secondary metabolites biosynthesis, transport, and catabolism",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0259
STM1897,0.0517643133,yebB,putative periplasmic protein,Function unknown,rpoD,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1897
STM2808,0.0506876109,nrdF,ribonucleoside-diphosphate reductase 2%2C beta subunit,Nucleotide transport and metabolism,"cra,fur,iscR,nrdR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2808
STM2202,0.0505636448,yeiH,putative inner membrane protein,Function unknown,yeiE,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2202
STM0573,0.0500601101,STM0573,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0573
STM4399,0.0498846712,ytfE,putative cell morphogenesis,"Cell cycle control, cell division, chromosome partitioning","fnr,narL,narP,nsrR",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4399
STM1476,0.049794045700000004,ydgC,putative inner membrane protein,Function unknown,arcA,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1476
STM3166,0.0497916911,STM3166,putative cation transporter,Inorganic ion transport and metabolism,"nac,ydcI,yeiE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3166
STM2287,0.0497201525,STM2287,putative cytoplasmic protein,"Post-translational modification, protein turnover,and chaperones",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2287
STM3269,0.048684547200000004,yhbO,putative intracellular proteinase,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3269
STM0069,0.0481189916,caiE,stimulates carnitine racemase activity of CaiD and CaiB activity,Function unknown,"arcA,caiF,crp,fnr,h-NS,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0069
STM2645,0.048093706800000004,yfiK,putative transport protein,"Intracellular trafficking, secretion, and vesicular transport",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2645
STM3546,0.0476745842,yhhY,putative transferase,"Translation, ribosomal structure and biogenesis","fur,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3546
STM2351,0.0470110462,hisP,histidine and lysine/arginine/ornithine transport protein,Amino acid transport and metabolism,"arcA,argR,h-NS,ntrC,rpoD,rpoN",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2351
STM2792,0.0469598502,gabT,4-aminobutyrate aminotransferase,Coenzyme transport and metabolism,"arcA,crp,csiR,h-NS,lrp,nac,rpoD,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2792
STM0512,0.0459858245,sfbC,putative binding-protein-dependent transport systems inner membrane component,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0512
STM1808,0.0459471766,STM1808,putative cytoplasmic protein,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1808
STM3821,0.0456702734,torD,cytoplasmic chaperone which interacts with TorA,"Post-translational modification, protein turnover,and chaperones","nac,narL,rpoD,torR,yeiE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3821
STM1215,0.0454956409,ycfS,putative periplasmic protein,Cell wall/membrane/envelope biogenesis,"cpxR,nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1215
STM0564,0.0454621925,STM0564,putative oxidoreductase,Energy production and conversion,"rclR,rpoE",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0564
STM2641,0.045446578,nadB,quinolinate synthetase%2C B protein,Coenzyme transport and metabolism,"nadR,rpoD,ybaQ",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2641
STM2979,0.0452262094,fucR,positive regulator of the fuc operon,Transcription,"crp,fucR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2979
STM2864,0.0445751333,sitD,fur regulated Salmonella iron transporter,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2864
STM0500,0.0444866339,ybbJ,putative membrane protein implicated in regulation of membrane protease activity,"Post-translational modification, protein turnover,and chaperones",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0500
STM3027,0.0444301629,stdC,putative fimbrial chaparone protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3027
STM2807,0.04416179,nrdE,ribonucleoside diphosphate reductase 2%2C alpha subunit,Nucleotide transport and metabolism,"cra,fur,iscR,nrdR,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2807
STM1695,0.044056683000000006,sapD,ABC superfamily peptide transport protein,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1695
STM2130,0.0437250423,baeS,sensory kinase in two-component regulatoyr system wtih BaeR,Signal transduction mechanisms,"baeR,cpxR,cra,crp,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2130
STM1981,0.043619009800000004,fliR,putative flagellar biosynthetic protein,Cell motility,"flhD;flhC,fliA,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1981
STM2437,0.0435596651,yfeJ,putative GMP synthase,Nucleotide transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2437
STM2057,0.0433918027,pduW,propanediol utilization propionate kinase,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2057
STM4245,0.0431105408,qor,NADPH dependent quinone oxidoreductase,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4245
STM0426,0.0428828058,phnV,2-aminoethylphosphonate transporter%2C memrane component,"Intracellular trafficking, secretion, and vesicular transport",,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0426
STM2788,0.042696083600000004,STM2788,tricarboxylic transport protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2788
STM0825,0.0425652895,ybiI,putative DnaK suppressor protein,Signal transduction mechanisms,rpoS,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0825
STM2791,0.0425356914,gabD,NADP-dependent succinate-semialdehyde dehydrogenase I,Energy production and conversion,"arcA,crp,csiR,h-NS,lrp,nac,rpoD,rpoS",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2791
STM2527,0.041785996000000006,STM2527,putative polyferredoxin,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2527
STM1804,0.0416788637,ycgB,putative cytoplasmic protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1804
STM3737,0.041643326,STM3737,putative Zn-dependent hydrolase,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3737
STM1083,0.041465151400000004,yccX,putative phosphohydrolase,Energy production and conversion,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1083
STM1501,0.0411336242,ynfC,putative inner membrane lipoprotein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1501
STM3031,-0.042644728900000005,STM3031,ail and ompX-like protein,Cell wall/membrane/envelope biogenesis,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3031
