locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3549,-0.0624834453,tag,3-methyl-adenine DNA glycosylase I%2C constitutive,"Replication, recombination and repair",tag-yiaC,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10986
b3590,-0.06335853200000001,selB,selenocysteyl-tRNA-specific translation elongation factor,"Translation, ribosomal structure and biogenesis",selAB,SelB-Sec-tRNA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10942
b3631,-0.0634726555,waaG,lipopolysaccharide glucosyltransferase I,Cell wall/membrane/envelope biogenesis,rirA-waaQGPSBOJYZU,"RpoD,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11339
b3622,-0.0637866294,waaL,O-antigen ligase,Cell wall/membrane/envelope biogenesis,rfaD-waaFCL,"RpoD,RpoH,RpoE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11424
b3639,-0.0650609677,dfp,fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase,Nucleotide transport and metabolism,dfp,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10004
b3613,-0.06528812,envC,murein hydrolase activator EnvC,"Cell cycle control, cell division, chromosome partitioning",gpmM-envC-yibQ,"YqhC,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12297
b3550,-0.0653802124,yiaC,putative acyltransferase with acyl-CoA N-acyltransferase domain,Transcription,tag-yiaC,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12270
b3555,-0.06559450010000001,yiaG,putative DNA-binding transcriptional regulator YiaG,Transcription,yiaG,"YehT,YidL,YhjC,RpoS,Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12624
b3630,-0.0659974035,waaP,lipopolysaccharide core heptose (I) kinase,Nucleotide transport and metabolism,rirA-waaQGPSBOJYZU,"RpoD,YdcN,YidZ,YiaU",https://ecocyc.org/gene?orgid=ECOLI&id=EG11340
b3583,-0.0661352557,sgbE,L-ribulose-5-phosphate 4-epimerase SgbE,Carbohydrate transport and metabolism,yiaKLMNO-lyxK-sgbHUE,"RpoD,PlaR,RpoE,Crp,ppGpp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG12287
b3611,-0.066353471,yibN,putative sulfurtransferase YibN,Inorganic ion transport and metabolism,yibN-grxC-secB-gpsA,"RpoD,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12295
b3559,-0.0664267546,glyS,glycine--tRNA ligase subunit beta,"Translation, ribosomal structure and biogenesis",glyQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10410
b3660,-0.0665523028,yicL,putative inner membrane protein,Amino acid transport and metabolism,yicL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11688
b3663,-0.0666506556,yicN,conserved protein YicN,Function unknown,yicN,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11690
b3633,-0.067037265,waaA,KDO transferase,Cell wall/membrane/envelope biogenesis,waaA-coaD,"RpoD,ppGpp,ArgR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10520
b3652,-0.06705330970000001,recG,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",rpoZ-spoT-trmH-recG,"RpoD,DksA,CreB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10829
b3617,-0.0673462892,kbl,2-amino-3-ketobutyrate CoA ligase,Coenzyme transport and metabolism,kbl-tdh,"RpoD,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10512
b3650,-0.0681689667,spoT,bifunctional (p)ppGpp synthase/hydrolase SpoT,Nucleotide transport and metabolism,rpoZ-spoT-trmH-recG,"RpoD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10966
b3644,-0.0681964595,yicC,UPF0701 family protein YicC,Function unknown,yicC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11192
b3551,-0.0682027336,bisC,biotin sulfoxide reductase,Energy production and conversion,bisC,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG10124
b3571,-0.0684100972,malS,alpha-amylase,Carbohydrate transport and metabolism,malS,"RpoD,PhoP,MalT,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11316
b3616,-0.0684384953,tdh,threonine dehydrogenase,Amino acid transport and metabolism,kbl-tdh,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10993
b3591,-0.0688236684,selA,selenocysteine synthase,"Translation, ribosomal structure and biogenesis",selAB,SelB-Sec-tRNA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10941
b3560,-0.0701902076,glyQ,glycine--tRNA ligase subunit alpha,"Translation, ribosomal structure and biogenesis",glyQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10409
b3619,-0.0702200065,rfaD,ADP-L-glycero-D-mannoheptose 6-epimerase,Nucleotide transport and metabolism,rfaD-waaFCL,"RpoD,RpoE,RpoH",https://ecocyc.org/gene?orgid=ECOLI&id=EG10838
b3607,-0.07112389400000001,cysE,serine acetyltransferase,Amino acid transport and metabolism,cysE,"ryhB,YidZ,SutR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10187
b3552,-0.0719764818,yiaD,PF13488 family lipoprotein YiaD,Cell wall/membrane/envelope biogenesis,yiaD,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12271
b3634,-0.07359546410000001,coaD,pantetheine-phosphate adenylyltransferase,Nucleotide transport and metabolism,waaA-coaD,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11190
b3574,-0.0747086186,plaR,DNA-binding transcriptional repressor YiaJ,Transcription,yiaJ,"RpoD,PlaR,YiaJ,IHF,Crp,Crp,IHF,PlaR,RpoD",https://ecocyc.org/gene?orgid=ECOLI&id=EG12278
b3608,-0.0748703802,gpsA,glycerol-3-phosphate dehydrogenase,Lipid transport and metabolism,yibN-grxC-secB-gpsA,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG20091
b3638,-0.0752149414,yicR,RadC-like JAB domain-containing protein YicR,Amino acid transport and metabolism,yicR-rpmBG-mutM,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11312
b3561,-0.075693939,wecH,O-acetyltransferase WecH,Function unknown,wecH,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12274
b3620,-0.0758582475,waaF,ADP-heptose--LPS heptosyltransferase 2,Cell wall/membrane/envelope biogenesis,rfaD-waaFCL,"RpoD,RpoH,RpoE,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12210
b3651,-0.0759096746,trmH,tRNA (Gm18) 2'-O-methyltransferase,"Translation, ribosomal structure and biogenesis",rpoZ-spoT-trmH-recG,"RpoD,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10967
b3636,-0.07688454530000001,rpmG,50S ribosomal subunit protein L33,"Translation, ribosomal structure and biogenesis",yicR-rpmBG-mutM,DksA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10891
b3595,-0.076906686,yibJ,putative RHS domain-containing protein YibJ,Cell wall/membrane/envelope biogenesis,yibJ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11766
b3643,-0.07784166940000001,rph,truncated RNase PH,"Translation, ribosomal structure and biogenesis",,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10863
b3618,-0.0780474523,htrL,protein HtrL,Function unknown,htrL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11188
b3614,-0.08097155880000001,yibQ,divergent polysaccharide deacetylase domain-containing protein YibQ,Function unknown,gpmM-envC-yibQ,"YeiE,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12298
b4554,-0.0818463363,yibT,protein YibT,Function unknown,yibT,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10468
b3609,-0.0819779657,secB,SecB chaperone,"Intracellular trafficking, secretion, and vesicular transport",yibN-grxC-secB-gpsA,"RpoD,YfeC,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10937
b3602,-0.0820555243,yibL,DUF2810 domain-containing protein YibL,Function unknown,yibL,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11964
b3610,-0.0826229102,grxC,glutaredoxin 3,"Post-translational modification, protein turnover,and chaperones",yibN-grxC-secB-gpsA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12294
b3654,-0.0826910087,xanP,xanthine:H(+) symporter XanP,Nucleotide transport and metabolism,xanP,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11194
b3621,-0.0834319801,waaC,ADP-heptose:LPS heptosyltransferase 1,Cell wall/membrane/envelope biogenesis,rfaD-waaFCL,"RpoD,RpoH,RpoE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11189
b3584,-0.0839319049,yiaT,outer membrane protein YiaT,Cell wall/membrane/envelope biogenesis,yiaT,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12288
b3594,-0.0839413732,yibA,putative lyase containing HEAT-repeat,Energy production and conversion,rhsA-yibA,RpoH,https://ecocyc.org/gene?orgid=ECOLI&id=EG11187
b3558,-0.0840058789,insK,IS150 conserved protein InsB,"Replication, recombination and repair",insK,"RpoE,LexA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7777
b3585,-0.0845040958,yiaU,putative LysR-type DNA-binding transcriptional regulator YiaU,Transcription,yiaU,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12289
b3641,-0.084862028,slmA,nucleoid occlusion factor SlmA,Transcription,dut-slmA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11191
b3661,-0.0853936084,nlpA,lipoprotein-28,Cell wall/membrane/envelope biogenesis,nlpA,"ppGpp,CsgD,GlaR,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10657
b3612,-0.08717170040000001,gpmM,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase,Nucleotide transport and metabolism,gpmM-envC-yibQ,"RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12296
b3615,-0.0891735949,waaH,UDP-glucuronate:LPS(HepIII) glycosyltransferase,Function unknown,waaH,"RpoD,PhoB,NsrR,ppGpp,BasR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11266
b3635,-0.09309850630000001,mutM,DNA-formamidopyrimidine glycosylase,"Replication, recombination and repair",yicR-rpmBG-mutM,"RpoH,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10329
