locus,gene_weight,gene_name,gene_product,cog,operon,regulator,LevR,NusA,ComK,link
BSU_34010,0.0420473522548312,yvbW,putative leucine permease,Amino acid transport and metabolism,Op2666,T-box,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_34010
BSU_21030,0.041421934030596914,yonP,hypothetical protein%3B phage SPbeta,No COG annotation,Op1673,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21030
BSU_24560,0.04117826055311917,gcvPA,glycine decarboxylase (subunit 1) (glycine cleavage system protein P),Amino acid transport and metabolism,Op1951,Gly-box,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24560
BSU_06260,-0.04013670715488097,ydjN,putative membrane protein,"Intracellular trafficking, secretion, and vesicular transport",Op502,"PhoP,WalR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06260
BSU_23930,-0.0402000671096641,yqjC,putative methylmalonyl-CoA epimerase,Amino acid transport and metabolism,Op1916,"SpoVT,SigG",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_23930
BSU_14200,-0.040235022580363336,ykuS,conserved hypothetical protein,Function unknown,Op1115,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_14200
BSU_19640,-0.04032847462178326,yodL,shape determination factor,Function unknown,Op1530,Spo0A,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19640
BSU_22860,-0.040474445068269166,yphA,conserved membrane protein of unknown function,No COG annotation,Op1840,SigF,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22860
BSU_25850,-0.04056007988553543,yqzI,hypothetical protein%3B skin element,No COG annotation,Op2042,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_25850
BSU_16660,-0.040901727340954826,truB,tRNA pseudouridine 55 synthase,"Translation, ribosomal structure and biogenesis",Op1258,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16660
BSU_22050,-0.04114231231399472,bpsA,promiscuous alkylpyrone synthase BpsA (polyketide synthesis),"Secondary metabolites biosynthesis, transport, and catabolism",Op1781,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22050
BSU_35390,-0.041311143692993366,yviE,conserved protein of unknown function,No COG annotation,Op2765,"ComK,SigA,SigD,DegU,ScoC",False,False,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35390
BSU_28990,-0.04131563937024137,dnaB,helicase loading protein%3B replication initiation membrane attachment protein,"Replication, recombination and repair",Op2304,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_28990
BSU_16825,-0.04152863673546877,bcbE,bacillibactin exporter,Amino acid transport and metabolism,Op1271,Mta,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16825
BSU_14130,-0.04157156114154631,ykuL,putative RNA-binding protein,Function unknown,Op1111,"Spo0A,CcpA",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_14130
BSU_16580,-0.04163711621587286,polC,DNA polymerase III (alpha subunit),"Replication, recombination and repair",Op1256,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16580
BSU_24230,-0.041758507661878455,spoIVB,regulatory membrane-associated serine protease,Cell wall/membrane/envelope biogenesis,Op1932,"SpoVT,SigG,SigF",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24230
BSU_10970,-0.04178758625313845,yitF,putative enolase superfamily enzyme (isomerase / dehydratase),Cell wall/membrane/envelope biogenesis,Op858,SigG,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10970
BSU_19650,-0.04222237552201984,pgpB,phosphatidylglycerol phosphate (PGP) phosphatase%3B undecaprenyl-pyrophosphate phosphatase (promiscuous activity),Lipid transport and metabolism,Op1531,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19650
BSU_13290,-0.04236488382841185,ykzD,conserved hypothetical protein,No COG annotation,Op1038,SigG,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13290
BSU_09830,-0.0427318069285636,yhaX,putative hydrolase,Function unknown,Op762,"SigE,SpoIIID",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_09830
BSU_26750,-0.04294244000175079,yrdDn,hypothetical protein%3B N-terminal part of YrdD,No COG annotation,Op2135,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26750
BSU_07570,-0.04315946945739732,maeS,malate (2-oxoglutarate) transporter,Inorganic ion transport and metabolism,Op603,MalR,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_07570
BSU_17930,-0.043411517920993084,ccdA,cytochrome c-type biogenesis protein CcdA%3B thiol-disulfide oxido-reductase,"Post-translational modification, protein turnover, and chaperones",Op1365,SigA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17930
BSU_21850,-0.043608208664143784,rsmJ,putative 16S rRNA m(2)G1516 methyltransferase,RNA processing and modification,Op1758,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21850
BSU_22850,-0.04381342770420908,yphB,conserved membrane protein of unknown function,Function unknown,Op1840,SigF,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22850
BSU_18020,-0.04401628031377376,sspN,small acid-soluble spore protein,Function unknown,Op1372,"SigG,SigF",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18020
BSU_23940,-0.044045850788123966,yqjB,putative L%2CD-transpeptidase,Function unknown,Op1917,"SpoVT,SigG",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_23940
BSU_00430,-0.04427451028633369,prtG,sporulation-specific protease,Function unknown,Op34,SigK,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_00430
BSU_22340,-0.04434371841767243,nth,endonuclease III%2C apurinic apyrimidic DNA lyase,"Replication, recombination and repair",Op1806,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22340
BSU_30980,-0.044368637126593474,glgB,1%2C4-alpha-glucan branching enzyme,Carbohydrate transport and metabolism,Op2440,SigE,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_30980
BSU_24250,-0.04447349811867885,argR,transcriptional regulator (AhrC(ArgR)-arginine),Transcription,Op1933,stringent response,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_24250
BSU_22570,-0.04453289140889315,ypiF,conserved protein of unknown function,Function unknown,Op1821,CcpA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22570
BSU_37480,-0.04473687247311836,ywhH,putative tRNA editing enzyme,Function unknown,Op2913,ComA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_37480
BSU_16010,-0.04475511141864827,ylqD,conserved hypothetical protein,Function unknown,Op1236,SigA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16010
BSU_06750,-0.04505308129681463,yefC,putative resolvase%3B HGT island,"Replication, recombination and repair",Op537,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06750
BSU_22350,-0.045117940633514535,dnaD,DNA-remodelling primosomal protein,"Replication, recombination and repair",Op1807,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22350
BSU_28110,-0.045274381826290164,spoVID,morphogenetic spore protein (stage VI sporulation),Cell wall/membrane/envelope biogenesis,Op2245,SigE,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_28110
BSU_16030,-0.04573805353711809,trmD,tRNA(m1G37)methyltransferase,"Translation, ribosomal structure and biogenesis",Op1238,SigA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16030
BSU_15940,-0.04577708787241929,smc,chromosome condensation and segregation SMC ATPase,"Cell cycle control, cell division, chromosome partitioning",Op1232,"SigA,stringent response",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15940
BSU_16020,-0.04582875569652864,rimM,16S rRNA processing protein,"Translation, ribosomal structure and biogenesis",Op1237,SigA,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16020
BSU_26090,-0.045955536728613806,yqbJ,conserved phage protein of unknown function%3B skin element,No COG annotation,Op2067,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26090
BSU_05900,-0.04615285418319395,thiL,thiamine-monophosphate kinase,Coenzyme transport and metabolism,Op461,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05900
BSU_22330,-0.046223440016310666,ypoC,conserved protein of unknown function,No COG annotation,Op1805,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22330
BSU_01520,-0.04623295085216908,ybaK,conserved protein of unknown function,Function unknown,Op114,"SigE,SigG,LexA",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_01520
BSU_32230,-0.046467100363086974,yuxL,putative acylaminoacyl-peptidase,Amino acid transport and metabolism,Op2535,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32230
BSU_20950,-0.046542510675531036,yopB,putative transcriptional regulator%2C lambda repressor-like%3B phage SPbeta,Transcription,Op1664,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20950
BSU_40340,-0.046884400403287216,rocD,ornithine aminotransferase,Amino acid transport and metabolism,Op3093,"SigL,Spo0A,AhrC,CodY,RocR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40340
BSU_05920,-0.0471400345779616,tsaB,tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification%3B protease involved in TsaD function,"Post-translational modification, protein turnover, and chaperones",Op463,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05920
BSU_31130,-0.047245676268782316,yubD,putative efflux transporter,Inorganic ion transport and metabolism,Op2452,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_31130
BSU_30970,-0.04766061635794264,glgC,glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase) subunit alpha,Carbohydrate transport and metabolism,Op2440,SigE,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_30970
BSU_10980,-0.04881788677045533,yitG,putative efflux transporter,Amino acid transport and metabolism,Op858,SigG,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_10980
BSU_15950,-0.04889768135244574,ftsY,signal recognition particle (docking protein),"Intracellular trafficking, secretion, and vesicular transport",Op1232,"GerE,SigK,SigA,stringent response",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_15950
BSU_00240,-0.049002999388149636,csfB,forespore-specific anti-sigma factor,Function unknown,Op17,"SigK,SigF",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_00240
BSU_26150,-0.0502886738148712,yqbD,putative nucleic acid-binding protein%3B skin element,"Replication, recombination and repair",Op2073,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26150
BSU_32600,-0.05050899231075588,frlO,fructose amino acid-binding lipoprotein,Carbohydrate transport and metabolism,Op2558,"SigA,FrlR,CodY,YlxR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32600
BSU_13140,-0.0505790376405164,ohrA,peroxiredoxin,"Post-translational modification, protein turnover, and chaperones",Op1022,"SigA,OhrR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13140
BSU_16640,-0.05059362047535694,ylxP,fragment of conserved protein,Function unknown,Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16640
BSU_26740,-0.05067589158747757,cypA,cytochrome P450,Energy production and conversion,Op2132,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26740
BSU_18550,-0.050677180845278745,yoaC,hydroxylated metabolite kinase,Carbohydrate transport and metabolism,Op1415,S-box,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18550
BSU_22150,-0.050849597528851806,ypvA,putative ATP-dependent helicase,Transcription,Op1787,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22150
BSU_08910,-0.05105243213362983,queG,epoxyqueuosine reductase,Energy production and conversion,Op692,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08910
BSU_13850,-0.051148957166833264,pfeT,Fe(II) efflux transporter possibly involved in copper(II) uptake,Inorganic ion transport and metabolism,Op1088,"PerR,SigA,Fur",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13850
BSU_11260,-0.05141521871301715,yjzC,conserved hypothetical protein,Function unknown,Op879,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_11260
BSU_29460,-0.05167450089478487,moaB,molybdopterin GTP-binding precursor Z biosynthesis component,Coenzyme transport and metabolism,Op2334,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_29460
BSU_05930,-0.05178594768959181,rimI,ribosomal protein S18 alanine N-acetyltransferase,Transcription,Op464,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05930
BSU_05910,-0.05187513214302306,tsaE,tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification%3B ADP binding protein,Function unknown,Op462,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05910
BSU_16650,-0.05251339503982965,rbfA,pre-ribosomal (17S) RNA binding factor A,"Translation, ribosomal structure and biogenesis",Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16650
BSU_16610,-0.0531914640877052,rulR,molecular ruler co-factor for RNA%3B new fold,Transcription,Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16610
BSU_16620,-0.053820440262209696,rulQ,K-turn RNA binding protein,"Translation, ribosomal structure and biogenesis",Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16620
BSU_16630,-0.05382498378001232,infB,initiation factor IF-2,"Translation, ribosomal structure and biogenesis",Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16630
BSU_26140,-0.0538991049352758,yqbE,putative phage capsid protein%3B skin element,Function unknown,Op2072,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26140
BSU_28210,-0.05396612147391368,lonB,spore-specific ATP-dependent protease LonB,"Replication, recombination and repair",Op2249,SigF,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_28210
BSU_26190,-0.05403975078980182,yqaT,putative phage-related terminase large subunit%3B skin element,Function unknown,Op2077,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26190
BSU_06049,-0.0547369525409786,ydzV,conserved hypothetical protein%3B phage terminase (fragment)%3B defective prophage 3,"Replication, recombination and repair",Op481,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06049
BSU_16590,-0.05507495895418139,rimP,ribosome maturation factor,Function unknown,Op1257,"SigA,SigB,NusA,stringent response",False,True,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16590
BSU_22170,-0.05523836800010827,rlmKB,m(7)G2069 methylase of 23S rRNA,"Replication, recombination and repair",Op1790,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22170
BSU_07400,-0.05525235784354548,copO,metal (copper) efflux transporter,Amino acid transport and metabolism,Op592,"SigA,YfmP",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_07400
BSU_06550,-0.05623499484145818,yecA,putative amino acid exporter,Amino acid transport and metabolism,Op520,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06550
BSU_33330,-0.056516841093557486,lysP,lysine permease,Amino acid transport and metabolism,Op2618,L-box,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_33330
BSU_33540,-0.05670982370436248,azoRB,NADH:dichloroindophenol oxidoreductase (2-methylhydroquinone resistance),Lipid transport and metabolism,Op2636,"SigA,SigG,MhqR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_33540
BSU_17420,-0.057135023290057964,spoVK,mother cell sporulation ATPase,"Post-translational modification, protein turnover, and chaperones",Op1315,"SigK,SigE,SpoIIID",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17420
BSU_32610,-0.05749167073656776,frlB,fructosamine-6-P deglycase,Cell wall/membrane/envelope biogenesis,Op2558,"SigA,FrlR,CodY,YlxR",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_32610
BSU_05940,-0.0580642980842713,tsaD,tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification%3B glycation binding protein,"Post-translational modification, protein turnover, and chaperones",Op465,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05940
BSU_05110,-0.0580904296035929,sufLC,glyoxalase III homolog%2C deglycase,Function unknown,Op390,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_05110
BSU_40880,-0.06000958261897538,exoA,apurinic/apyrimidinic endonuclease,"Replication, recombination and repair",Op3137,SigG,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40880
BSU_40358,-0.0603641388820497,BSU_40358,hypothetical protein,No COG annotation,Op3096,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40358
BSU_18540,-0.060591931131862974,yoaB,negatively charged metabolite transporter,Amino acid transport and metabolism,Op1414,S-box,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18540
BSU_11410,-0.06069713700931894,yjbA,putative sporulation nucleic acid binding protein,Function unknown,Op888,SigF,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_11410
BSU_26170,-0.060937601123748825,yqbB,putative phage head morphogenesis protein%3B skin element,Function unknown,Op2075,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26170
BSU_16710,-0.06282943322256752,mlpA,specific processing protease,Function unknown,Op1263,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16710
BSU_16700,-0.06337682769051264,ylxY,putative sugar deacetylase,Carbohydrate transport and metabolism,Op1262,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16700
BSU_26180,-0.06389954269834902,yqbA,putative phage capsid protein%3B skin element,Function unknown,Op2076,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26180
BSU_12500,-0.06713550816747972,xkdA,phage PBSX%3B putative peptidase,Amino acid transport and metabolism,Op975,"SigD,LexA",False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12500
BSU_26749,-0.07048280696341484,yrdDm,hypothetical protein%3B internal part of YrdD,No COG annotation,Op2134,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26749
BSU_21710,-0.07192396366038932,dinF,damage inducible%2C Na+ driven multidrug efflux pump,Defense mechanisms,Op1745,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21710
BSU_22160,-0.07985393758348376,yptA,hypothetical protein,No COG annotation,Op1788,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22160
BSU_40359,-0.08292221882970206,yyzO,fragment of putative sensor protein,Signal transduction mechanisms,Op3095,,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_40359
BSU_16720,-0.08636995464560276,ymxH,PRC barrel protein involved in sporulation,Function unknown,Op1264,SigE,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_16720
BSU_08920,-0.09141367444615253,yhbB,conserved hypothetical protein,Function unknown,Op693,SigE,False,False,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08920
