locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM0115,0.0599926562,leuO,putative LysR family transcriptional regulator,Transcription,"h-NS,leuO,lrhA,rcsB;bglJ,rpoD,slyA,stpA",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0115
STM3161,0.058840810300000004,metC,cystathionine beta-lyase,Amino acid transport and metabolism,"metJ,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3161
STM2925,-0.060102162800000004,nlpD,lipoprotein,Cell wall/membrane/envelope biogenesis,rpoD,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2925
STM2886,-0.061275967800000004,sicA,surface presentation of antigens,Transcription,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2886
STM1284,-0.0627305103,yeaH,putative cytoplasmic protein,Function unknown,"ntrC,rpoN",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1284
STM3157,-0.0639530303,yghA,putative oxidoreductase,Lipid transport and metabolism,fnr,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3157
STM2883,-0.06907008270000001,sipD,cell invasion protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2883
STM2884,-0.0705194214,sipC,cell invasion protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2884
STM2881,-0.0731746118,iacP,putative acyl carrier protein,Lipid transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2881
STM2882,-0.0821128034,sipA,cell invasion protein,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2882
STM2891,-0.0830643096,spaO,surface presentation of antigens,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2891
STM4240,-0.0833393605,yjbJ,putative cytoplasmic protein,Function unknown,"fur,lrp",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4240
STM4264,-0.0836152651,yjcC,putative diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,rpoS,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM4264
STM1959,-0.0856333896,fliC,flagellar biosynthesis%3B flagellin,Cell motility,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM1959
STM2892,-0.09204558210000001,invJ,surface presentation of antigens,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2892
STM2879,-0.09804051250000001,sicP,chaparone related to virulence,Function unknown,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2879
STM2878,-0.09938044580000001,sptP,protein tyrosine phosphate,Signal transduction mechanisms,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2878
STM2924,-0.1012965152,rpoS,sigma S (sigma 38) factor of RNA polymerase,Transcription,"arcA,crp,fur,gadX,mqsA,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2924
