locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1762,-0.0696793147083155,ynjI,DUF1266 domain-containing protein YnjI,Function unknown,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6956
b1414,-0.0699566440525088,ydcF,DUF218 domain-containing protein YdcF,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12110
b4326,-0.0716708717469074,iraD,anti-adaptor protein IraD%2C inhibitor of sigma(S) proteolysis,Function unknown,"RpoD,RpoS,Fnr,CsrA,Lrp,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G7923
b1063,-0.0725663930910828,yceB,putative lipid-binding lipoprotein YceB,Function unknown,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11117
b2326,-0.0728166517848152,epmC,EF-P-Lys34 hydroxylase,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7201
b2753,-0.0736134699304508,iap,alkaline phosphatase isozyme conversion protein,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10488
b1047,-0.0752458329591571,opgC,protein required for succinyl modification of osmoregulated periplasmic glucans,Lipid transport and metabolism,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6552
b3191,-0.07563385082275,mlaB,intermembrane phospholipid transport system protein MlaB,Function unknown,MarA,https://ecocyc.org/gene?orgid=ECOLI&id=G7658
b0412,-0.0800818835945352,yajI,putative lipoprotein YajI,Cell wall/membrane/envelope biogenesis,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12874
b2027,-0.0808352411195737,wzzB,regulator of length of O-antigen component of lipopolysaccharide chains,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G7090
b3666,-0.0827354542014742,uhpT,hexose-6-phosphate:phosphate antiporter,Inorganic ion transport and metabolism,"RpoD,oxyS,YeiE,UvrY,UhpA,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11054
b2029,-0.0984578629897564,gnd,6-phosphogluconate dehydrogenase%2C decarboxylating,Nucleotide transport and metabolism,"RpoD,Fur,GadE,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG10411
b4536,-0.0997266277895312,yobH,protein YobH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10454
