locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2586,0.1067267135682775,yfiM,protein YfiM,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12857
b0556,0.1056994043109211,rzpD,DLP12 prophage%3B putative prophage endopeptidase RzpD,Function unknown,RpoE,https://ecocyc.org/gene?orgid=ECOLI&id=G6311
b1730,0.1050604840772537,ydjO,protein YdjO,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G6935
b1565,0.1017644075184154,ydfV,Qin prophage%3B protein YdfV,No COG annotation,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6832
b0246,0.098246578682694,yafW,antitoxin of the YkfI-YafW toxin-antitoxin pair,Function unknown,"FliA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6121
b1050,0.0939178359325387,yceK,DUF1375 domain-containing lipoprotein YceK,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12689
b4205,0.0868778923437771,ytfA,putative transcriptional regulator YtfA,Transcription,,https://ecocyc.org/gene?orgid=ECOLI&id=G7863
b2441,0.0866905138860242,eutB,ethanolamine ammonia-lyase subunit alpha,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG50006
b2089,0.0847020476927979,insF-5,IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7126
b2258,0.0760640128098913,arnF,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnF subunit,Inorganic ion transport and metabolism,BasR,https://ecocyc.org/gene?orgid=ECOLI&id=G7171
b0252,0.0759869134536756,yafZ,CP4-6 prophage%3B conserved protein YafZ,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6127
b1936,0.0753088500074696,intG,putative defective phage integrase,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7044
b4096,0.0734675735166445,phnL,methylphosphonate degradation complex subunit PhnL,Inorganic ion transport and metabolism,"RpoD,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10721
b4504,0.0726620753984779,ykfH,DUF987 domain-containing protein YkfH,Function unknown,FliA,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10432
b2003,0.0709023627793762,yeeT,CP4-44 prophage%3B DUF987 domain-containing protein YeeT,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7083
b0247,0.0704149318629745,ykfG,CP4-6 prophage%3B RadC-like JAB domain-containing protein YkfG,Amino acid transport and metabolism,"YbaQ,FliA",https://ecocyc.org/gene?orgid=ECOLI&id=G6122
b0245,0.0676218649702619,ykfI,CP4-6 prophage%3B toxin of the YkfI-YafW toxin-antitoxin system,Function unknown,"FliA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6120
b2638,0.0659990608933862,yfjU,CP4-57 prophage%3B ArsC family protein YfjU,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7373
b1578,0.065156904983947,insD-7,Qin prophage%3B putative transposase,"Replication, recombination and repair","RpoD,DicA,DicA,RpoD",https://ecocyc.org/gene?orgid=ECOLI&id=G6836
b1146,0.0634958849931339,ymfT,e14 prophage%3B putative DNA-binding transcriptional regulator YmfT,Transcription,,https://ecocyc.org/gene?orgid=ECOLI&id=G6590
b1762,0.0632968790369555,ynjI,DUF1266 domain-containing protein YnjI,Function unknown,RcsB-BglJ,https://ecocyc.org/gene?orgid=ECOLI&id=G6956
b0541,0.0613202851113972,insF-3,DLP12 prophage%3B IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6297
b2005,0.0607513930251212,cbtA,CP4-44 prophage%3B cytoskeleton-binding toxin CbtA,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7085
b0716,0.0600697472090503,ybgO,putative fimbrial protein YbgO,Cell motility,,https://ecocyc.org/gene?orgid=ECOLI&id=G6385
b2004,0.059955484247955,cbeA,CP4-44 prophage%3B cytoskeleton bundling-enhancing antitoxin CbeA,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7084
b2643,0.0566476534319506,yfjX,CP4-57 prophage%3B putative antirestriction protein,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7378
b4502,0.0546148444734874,yeiW,PF03692 putative metal-chelating domain-containing protein YeiW,Function unknown,Crp,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10511
b2420,0.0534136964282627,yfeS,conserved protein YfeS,Function unknown,"RpoE,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7261
b0299,0.0512515599013213,insF-1,IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6169
b4145,0.0502289586615051,yjeJ,protein YjeJ,Function unknown,"YidZ,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7835
b1532,0.0483883737258712,marB,multiple antibiotic resistance protein,Function unknown,"RpoD,Crp,Cra,AcrR,CpxR,MarA,Rob,Fis,SoxS,MarR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11599
b4305,0.0479582479160915,sgcX,KpLE2 phage-like element%3B putative endoglucanase with Zn-dependent exopeptidase domain,Carbohydrate transport and metabolism,"Crp,SlyA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12557
b0629,0.0468527925927154,ybeF,putative LysR-type DNA-binding transcriptional regulator YbeF,Transcription,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11594
b0322,0.0463870074822113,yahH,putative uncharacterized protein YahH,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10550
b3241,0.0460545451509059,aaeA,aromatic carboxylic acid efflux pump membrane fusion protein,Defense mechanisms,"YbaQ,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G7686
b0464,0.0450361750778597,acrR,DNA-binding transcriptional repressor AcrR,Transcription,"RpoD,YidZ,AcrR,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12116
b1545,0.0447339278581738,pinQ,Qin prophage%3B putative site-specific recombinase,"Replication, recombination and repair",Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6819
b4503,0.044454442639724,yafF,putative uncharacterized protein YafF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10431
b4303,0.0443031843652736,sgcQ,KpLE2 phage-like element%3B putative nucleoside triphosphatase,Function unknown,"Crp,SlyA",https://ecocyc.org/gene?orgid=ECOLI&id=G7915
b1147,0.0434896025928453,ymfL,e14 prophage%3B uncharacterized protein YmfL,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G6591
b0613,0.0426343486564473,citG,triphosphoribosyl-dephospho-CoA synthase,Nucleotide transport and metabolism,"Fnr,NarL,Crp,ArcA,DpiA",https://ecocyc.org/gene?orgid=ECOLI&id=G6339
b1404,0.0425798386515944,insI-2,IS30 transposase,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6725
b1523,0.0425458386166665,yneG,conserved protein YneG,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6809
b1462,0.0423597466957581,yddH,flavin reductase-like protein YddH,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6769
b2645,0.042166490334661,yfjZ,CP4-57 prophage%3B putative antitoxin of the YpjF-YfjZ toxin-antitoxin system,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7380
b1838,0.0415551666894483,pphA,phosphoprotein phosphatase 1,Signal transduction mechanisms,"RpoH,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7011
b4273,0.0413245634766188,insD-6,KpLE2 phage-like element%3B IS2 insertion element protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7895
b3378,0.0409644884359384,yhfU,DUF2620 domain-containing protein YhfU,Function unknown,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G7730
b4455,0.0400554958646672,hokA,small toxic polypeptide,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9613
b0013,0.0395887021684074,yaaI,DUF2541 domain-containing protein YaaI,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G8202
b0616,0.0392908538969795,citE,citrate lyase beta subunit,Carbohydrate transport and metabolism,"Fnr,Crp,NarL,ArcA,DpiA",https://ecocyc.org/gene?orgid=ECOLI&id=G6342
b4296,0.0388745347288243,yjhF,KpLE2 phage-like element%3B putative transporter YjhF,Inorganic ion transport and metabolism,"YdcR,YfeD",https://ecocyc.org/gene?orgid=ECOLI&id=EG12548
b4017,0.0388416733580153,arpA,regulator of acetyl CoA synthetase,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11208
b4566,0.0384422897867265,topAI,KpLE2 phage-like element%3B toxin of the TopAI-YjhQ toxin-antitoxin system%2C TopA inhibitor,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10473
b3332,0.038337995829899,gspK,Type II secretion system protein GspK,"Intracellular trafficking, secretion, and vesicular transport","RpoD,SlyA,H-NS,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=G7710
b3063,0.0377786808099114,ttdT,L-tartrate:succinate antiporter,Inorganic ion transport and metabolism,"RpoD,TtdR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12393
b1362,0.0377553554565874,rzpR,Rac prophage%3B putative endopeptidase RzpR,Function unknown,RacR,https://ecocyc.org/gene?orgid=ECOLI&id=G6686
b1877,0.0368450488206996,yecT,protein YecT,Function unknown,"RcsB-BglJ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7026
b3333,0.0367498950120092,gspL,Type II secretion system protein GspL,"Intracellular trafficking, secretion, and vesicular transport","RpoD,SlyA,H-NS,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=G7711
b0992,0.0365578448299432,yccM,putative 4Fe-4S membrane protein,Energy production and conversion,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6513
b4580,0.0363149945953098,yaiT,putative autotransporter YaiT,Cell wall/membrane/envelope biogenesis,,https://ecocyc.org/gene?orgid=ECOLI&id=G6222
b4158,0.0362430563362868,yjeO,conserved inner membrane protein YjeO,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G7839
b0937,0.0360004020463976,ssuE,NADPH-dependent FMN reductase,Function unknown,"RpoD,YqhC,YdhB,YihW,gcvB,Fnr,Cbl,IHF,CysB,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6479
b1900,0.0358489433305759,araG,arabinose ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,"RpoD,RpoS,AraC,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10058
b1379,0.0356816565893671,hslJ,lipoprotein implicated in Novobiocin resistance,"Post-translational modification, protein turnover,and chaperones","RpoD,CysB",https://ecocyc.org/gene?orgid=ECOLI&id=G6702
b3335,0.0355168075076852,gspO,Type II secretion system prepilin peptidase,Cell motility,"RpoD,SlyA,H-NS,Fur,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11359
b1587,0.0354775725938607,ynfE,putative selenate reductase YnfE,Energy production and conversion,"RpoD,RpoS,NarL,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6845
b1144,0.0351033610501256,ymfJ,e14 prophage%3B protein YmfJ,No COG annotation,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6588
b2128,0.0349412282099054,yehW,glycine betaine ABC transporter membrane subunit YehW,Inorganic ion transport and metabolism,"RpoH,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12009
b3765,0.0347800340053122,yifB,putative magnesium chelatase YifB,"Post-translational modification, protein turnover,and chaperones",Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11260
b4744,-0.0382051060721116,ynaM,Rac prophage%3B protein YnaM,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16738
b4542,-0.0482741504522788,yohO,UPF0387 family protein YohO,No COG annotation,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10459
b0012,-0.054360855634214,mbiA,uncharacterized protein MbiA,No COG annotation,RpoH,https://ecocyc.org/gene?orgid=ECOLI&id=EG11509
b1150,-0.0582632081482771,ymfR,e14 prophage%3B protein YmfR,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G6594
b4222,-0.0630119701801829,ytfP,gamma-glutamylamine cyclotransferase family protein YtfP,Function unknown,"YddM,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7876
b3807,-0.0671062754064134,cyaY,frataxin CyaY,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11653
