locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3065,0.0839402622,rpsU,30S ribosomal subunit protein S21,"Translation, ribosomal structure and biogenesis",rpsU-dnaG-rpoD,"RpoD,YidZ,ppGpp,LexA,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10920
b1550,0.0791926916,gnsB,Qin prophage%3B protein GnsB,Function unknown,gnsB,,https://ecocyc.org/gene?orgid=ECOLI&id=G6823
b3233,0.0774904027,yhcB,conserved protein YhcB,Function unknown,yhcB,"ppGpp,sdsR",https://ecocyc.org/gene?orgid=ECOLI&id=G7681
b2331,0.0756628236,smrB,putative endonuclease SmrB,Function unknown,smrB,YdcI,https://ecocyc.org/gene?orgid=ECOLI&id=G7202
b0471,0.0753692739,ybaB,putative nucleoid-associated protein YbaB,Function unknown,ybaB-recR,"YeiE,RpoE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11100
b1915,0.07446690260000001,yecF,DUF2594 domain-containing protein YecF,Function unknown,yecF,"FliA,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12861
b4255,0.0734457322,rraB,ribonuclease E inhibitor protein B,Function unknown,rraB,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G7885
b2082,0.0731654806,ogrK,prophage P2 late control protein OgrK,Transcription,ogrK,,https://ecocyc.org/gene?orgid=ECOLI&id=G7119
b2696,0.0731365923,csrA,carbon storage regulator,"Translation, ribosomal structure and biogenesis",csrA,"RpoD,csrC,RpoS,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11447
b1848,0.0722630465,yebG,DNA damage-inducible protein YebG,Function unknown,yebG,"RpoD,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11808
b1795,0.0721121193,yeaQ,PF04226 family protein YeaQ,Function unknown,yeaQ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6981
b1582,0.0699726947,ynfA,conserved inner membrane protein YnfA,Function unknown,ynfA,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6840
b0119,0.0690702445,yacL,UPF0231 family protein YacL,Function unknown,yacL,"Lrp,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12605
b0466,0.06811379170000001,ybaM,DUF2496 domain-containing protein YbaM,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12830
b0965,0.0670623932,yccU,putative CoA-binding protein with NAD(P)-binding Rossmann-fold domain,Function unknown,yccU,"GlaR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6499
b1219,0.0664578232,ychN,DsrE/F sulfur relay family protein YchN,Inorganic ion transport and metabolism,ychN,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=EG12404
b0956,0.0658032407,matP,macrodomain Ter protein,"Cell cycle control, cell division, chromosome partitioning",matP,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12855
b2251,0.0655483669,nudI,pyrimidine deoxynucleotide diphosphatase NudI,"Replication, recombination and repair",nudI,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7164
b1642,0.0652628605,slyA,DNA-binding transcriptional dual regulator SlyA,Transcription,slyA,"Lrp,SlyA",https://ecocyc.org/gene?orgid=ECOLI&id=G6882
b0624,0.0636788228,crcB,F(-) channel,"Cell cycle control, cell division, chromosome partitioning",crcB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12209
b2865,0.0636451179,ygeR,LysM domain-containing putative peptidase lipoprotein YgeR,Cell wall/membrane/envelope biogenesis,ygeR,,https://ecocyc.org/gene?orgid=ECOLI&id=G7484
b4144,0.0632444603,yjeI,DUF4156 domain-containing lipoprotein YjeI,Function unknown,yjeI,"YidZ,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7834
b0357,0.063088239,frmR,DNA-binding transcriptional repressor FrmR,Transcription,frmRAB,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6209
b2910,0.0626445942,zapA,cell division protein ZapA,"Cell cycle control, cell division, chromosome partitioning",zapA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12878
b3348,0.0618100585,slyX,protein SlyX,Function unknown,slyX,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11664
b3042,0.061492292100000005,ubiK,ubiquinone biosynthesis accessory factor UbiK,Function unknown,ubiK,,https://ecocyc.org/gene?orgid=ECOLI&id=G7582
b2107,0.0607634727,rcnB,periplasmic protein involved in nickel/cobalt export,Function unknown,rcnAB,"RpoD,omrA,omrB,Fur,RcnR",https://ecocyc.org/gene?orgid=ECOLI&id=G7139
b0881,0.059909115900000004,clpS,specificity factor for ClpA-ClpP chaperone-protease complex,Function unknown,clpS,"PhoP,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6463
b2754,0.0596965662,cas2,CRISPR-associated endoribonuclease Cas2,"Replication, recombination and repair",casABCDE12,"RpoH,RpoD,Crp,LeuO,SlyA,H-NS,StpA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12845
b2390,0.059319487600000005,ypeC,DUF2502 domain-containing protein YpeC,Function unknown,ypeC,,https://ecocyc.org/gene?orgid=ECOLI&id=G7252
b3165,0.058800402800000005,rpsO,30S ribosomal subunit protein S15,"Translation, ribosomal structure and biogenesis",metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,"RpoD,Fis,Crp,ppGpp,ArgR,RpsO",https://ecocyc.org/gene?orgid=ECOLI&id=EG10914
b3928,0.0583414682,zapB,cell division factor ZapB,"Cell cycle control, cell division, chromosome partitioning",zapB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11878
b2267,0.0553642841,elaA,putative N-acetyltransferase ElaA,Function unknown,elaA,,https://ecocyc.org/gene?orgid=ECOLI&id=G7174
b0849,0.054596104900000005,grxA,reduced glutaredoxin 1,"Post-translational modification, protein turnover,and chaperones",grxA,OxyR,https://ecocyc.org/gene?orgid=ECOLI&id=EG10417
b2606,0.0545432369,rplS,50S ribosomal subunit protein L19,"Translation, ribosomal structure and biogenesis",rpsP-rimM-trmD-rplS,"RpoD,Fnr,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10880
b2962,0.053966426500000005,yggX,putative Fe(2(+))-trafficking protein,Energy production and conversion,mutY-yggX-mltC-nupG,,https://ecocyc.org/gene?orgid=ECOLI&id=G7532
b2207,0.0532849695,napD,NapA signal peptide-binding chaperone NapD,Inorganic ion transport and metabolism,napFDAGHBC-ccmABCDEFGH,"RpoD,FlhDC,ModE,IscR,NarP,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12143
b2667,0.0512458326,ygaV,putative DNA-binding transcriptional regulator YgaV,Transcription,ygaVP,"YgaV,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7397
b0537,0.0511954385,intD,DLP12 prophage%3B putative integrase,"Replication, recombination and repair",intD,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG10507
b2562,0.0510974149,yfhL,putative 4Fe-4S cluster-containing protein YfhL,Energy production and conversion,yfhL,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7346
b3986,0.049532334000000004,rplL,50S ribosomal subunit protein L12,"Translation, ribosomal structure and biogenesis",rplKAJL-rpoBC,"ppGpp,RplA,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10873
b0866,0.0490726052,ybjQ,putative heavy metal binding protein YbjQ,Function unknown,ybjQ-amiD,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6451
b1793,0.0490299181,yoaF,DUF333 domain-containing lipoprotein YoaF,Function unknown,yoaF,,https://ecocyc.org/gene?orgid=ECOLI&id=G6979
b3058,0.0485477561,folB,dihydroneopterin aldolase,Coenzyme transport and metabolism,folB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11673
b0483,0.0482773669,ybaQ,putative DNA-binding transcriptional regulator YbaQ,Transcription,ybaQ,"YfeD,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6259
b2250,0.0482463791,yfaZ,putative porin YfaZ,Function unknown,yfaZ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7163
b2620,0.0481173604,smpB,SsrA-binding protein,"Translation, ribosomal structure and biogenesis",smpB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11782
b4596,0.0474571562,yciZ,UPF0509 protein YciZ,Function unknown,yciZT,"RpoS,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10591
b1253,0.0465707333,yciA,acyl-CoA thioesterase,Lipid transport and metabolism,yciA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11121
b0454,0.0463854765,atl,DNA base-flipping protein,"Replication, recombination and repair",atl,,https://ecocyc.org/gene?orgid=ECOLI&id=G6251
b3645,0.046054010400000005,dinD,DNA damage-inducible protein D,Function unknown,dinD,"YdcR,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11193
