locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_4301,0.0562017527,PSPTO_4301,DUF3396 domain-containing protein,Function unknown,,
PSPTO_4338,0.055935153200000004,PSPTO_4338,iron-sulfur-binding ferredoxin reductase,Energy production and conversion,,
PSPTO_4369,0.055853063300000005,PSPTO_4369,DUF1513 domain-containing protein,Function unknown,,
PSPTO_4365,0.0554667406,PSPTO_4365,GGDEF and EAL domain-containing protein,Signal transduction mechanisms,,
PSPTO_4296,0.054638361,PSPTO_4296,MFS transporter,Amino acid transport and metabolism,,
PSPTO_4379,0.054560412200000005,fxsA,membrane protein FxsA,Function unknown,AlgU,
PSPTO_4298,0.0542842027,PSPTO_4298,flavin reductase family protein,Function unknown,,
PSPTO_RS25640,0.054236289400000005,PSPTO_RS25640,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_4384,0.0538419397,PSPTO_4384,hypothetical protein,No COG annotation,,
PSPTO_RS14755,0.053783883000000005,PSPTO_RS14755,DUF2946 domain-containing protein,Function unknown,,
PSPTO_4333,0.053280554200000003,PSPTO_4333,MoxR family ATPase,Function unknown,,
PSPTO_4316,0.0528964285,sbcB,exodeoxyribonuclease I,"Replication, recombination and repair",,
PSPTO_4323,0.052596141900000004,PSPTO_4323,TetR family transcriptional regulator,No COG annotation,,
PSPTO_RS22440,0.0520247407,PSPTO_RS22440,IS5 family transposase,No COG annotation,,
PSPTO_4352,0.0519995072,PSPTO_4352,serine hydrolase,Defense mechanisms,,
PSPTO_4344,0.0517596998,PSPTO_4344,RHS repeat protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_4370,0.0515394719,PSPTO_4370,hypothetical protein,No COG annotation,,
PSPTO_4377,0.051352195,groES,co-chaperone GroES,"Post-translational modification, protein turnover,and chaperones",,
PSPTO_4380,0.051157515300000005,PSPTO_4380,SDR family oxidoreductase,Lipid transport and metabolism,,
PSPTO_4279,0.0509678547,PSPTO_4279,metal-sensing transcriptional repressor,Function unknown,,
PSPTO_4278,0.0507707083,PSPTO_4278,MFS transporter,Amino acid transport and metabolism,,
PSPTO_4254,0.0506245239,gorA,glutathione-disulfide reductase,Energy production and conversion,,
PSPTO_4299,0.0505892316,PSPTO_4299,hypothetical protein,No COG annotation,,
PSPTO_4320,0.0503425159,PSPTO_4320,DUF4350 domain-containing protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_4290,0.0500949064,bglX,beta-glucosidase BglX,Carbohydrate transport and metabolism,,
PSPTO_4277,0.0499270349,PSPTO_4277,alpha/beta hydrolase,Lipid transport and metabolism,,
PSPTO_4340,0.049828428300000005,PSPTO_4340,insecticidal toxin protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_4325,0.0496910089,PSPTO_4325,hypothetical protein,No COG annotation,,
PSPTO_4375,0.0495369998,PSPTO_4375,phosphatase PAP2 family protein,Function unknown,,
PSPTO_4324,0.0493586824,PSPTO_4324,hypothetical protein,No COG annotation,,
PSPTO_RS22145,0.049107207,PSPTO_RS22145,SulP family inorganic anion transporter,Inorganic ion transport and metabolism,,
PSPTO_4334,0.048946851900000005,PSPTO_4334,DUF58 domain-containing protein,Function unknown,,
PSPTO_4525,-0.0495930695,PSPTO_4525,hypothetical protein,No COG annotation,,
PSPTO_4167,-0.0522853551,glpF,aquaporin,Carbohydrate transport and metabolism,,
PSPTO_2578,-0.0543812924,PSPTO_2578,GTP cyclohydrolase I FolE2,Nucleotide transport and metabolism,PSPTO_5267,
PSPTO_4168,-0.0551721354,glpK,glycerol kinase GlpK,Nucleotide transport and metabolism,,
PSPTO_3569,-0.0573601221,PSPTO_3569,DUF1652 domain-containing protein,Function unknown,,
PSPTO_RS15390,-0.0573967107,PSPTO_RS15390,hypothetical protein,No COG annotation,,
PSPTO_RS06455,-0.06288920070000001,PSPTO_RS06455,SDR family oxidoreductase,Lipid transport and metabolism,,
PSPTO_4170,-0.08036344420000001,glpD,glycerol-3-phosphate dehydrogenase,Energy production and conversion,,
