locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
USA300HOU_RS04455,0.062657765,USA300HOU_RS04455,hypothetical protein,No COG category,dicA,Genomic Island 3,https://aureowiki.med.uni-greifswald.de/SAUPAN002851000
USA300HOU_RS13670,0.062178216,USA300HOU_RS13670,N-acetyltransferase,Function unknown,,,
USA300HOU_RS05865,0.062058684,arcC,carbamate kinase 1,Amino acid transport and metabolism,"argF,arcC",,https://aureowiki.med.uni-greifswald.de/SAUPAN003430000
USA300HOU_RS10395,0.06192844,noS,nitric oxide synthase oxygenase,Coenzyme transport and metabolism,"noS,pheA",,https://aureowiki.med.uni-greifswald.de/SAUPAN004947000
USA300HOU_RS14895,-0.062750478,USA300HOU_RS14895,hypothetical protein,No COG category,,,
USA300HOU_RS00575,-0.070141863,USA300HOU_RS00575,L-lactate permease,Energy production and conversion,,,https://aureowiki.med.uni-greifswald.de/SAUPAN000906000
USA300HOU_RS12720,-0.073439395,semB,MFS transporter,Inorganic ion transport and metabolism,"semB,yhbJ",,https://aureowiki.med.uni-greifswald.de/SAUPAN005852000
USA300HOU_RS05895,-0.07462932400000001,USA300HOU_RS05895,hemolytic protein,No COG category,,,https://aureowiki.med.uni-greifswald.de/SAUPAN003440000
USA300HOU_RS13780,-0.075778184,cidA,holin-like protein CidA,Function unknown,"poxB,cidB,cidA",,https://aureowiki.med.uni-greifswald.de/SAUPAN006198000
USA300HOU_RS10730,-0.08268961,USA300HOU_RS10730,hypothetical protein,No COG category,"duT,rusA",Genomic Island 9,https://aureowiki.med.uni-greifswald.de/SAUPAN001403000
USA300HOU_RS12725,-0.086866119,yhbJ,multidrug efflux protein,Defense mechanisms,"semB,yhbJ",,https://aureowiki.med.uni-greifswald.de/SAUPAN005853000
