locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b2741,0.0767874959,rpoS,RNA polymerase%2C sigma S (sigma 38) factor,Transcription,nlpD-rpoS,"RpoD,rprA,oxyS,arcZ,dsrA,Fur,GadX,Crp,ArcA,ppGpp,MqsA,DksA,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10510
b1957,0.0748573572,yodC,protein YodC,Function unknown,yodC,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=G7050
b1959,0.0742453193,yedA,putative transporter YedA,Amino acid transport and metabolism,yedA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11141
b3281,0.07410557620000001,aroE,shikimate dehydrogenase,Amino acid transport and metabolism,yrdD-tsaC-aroE-yrdB,"ppGpp,Nac,ZraR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10077
b0173,0.07397844320000001,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Lipid transport and metabolism,dxr,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12715
b4011,0.0720605566,yjaA,stress response protein,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11206
b1256,0.0719237891,ompW,outer membrane protein W,Cell wall/membrane/envelope biogenesis,ompW,"rybB,Crp,ArcA,NarL,Fnr,SoxS,Fur,micA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11124
b3535,0.0715506099,yhjR,PF10945 family protein YhjR,Function unknown,yhjR,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12262
b3152,0.07107422790000001,yraR,putative nucleoside-diphosphate-sugar epimerase,Carbohydrate transport and metabolism,yraR,,https://ecocyc.org/gene?orgid=ECOLI&id=G7646
b3464,0.06901882100000001,ftsY,signal recognition particle receptor,"Cell cycle control, cell division, chromosome partitioning",ftsYEX,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10346
b3773,0.06890855900000001,ilvY,DNA-binding transcriptional dual regulator IlvY,Transcription,ilvY,"RpoD,RpoS,IlvY",https://ecocyc.org/gene?orgid=ECOLI&id=EG10503
b3463,0.0684735209,ftsE,cell division protein FtsE,"Cell cycle control, cell division, chromosome partitioning",ftsYEX,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10340
b4387,0.0682242923,ytjB,protein Smp,"Translation, ribosomal structure and biogenesis",ytjB-lplA,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10951
b4064,0.0662341157,ghxP,guanine/hypoxanthine transporter GhxP,Function unknown,ghxP,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11939
b2388,0.06574060100000001,glk,glucokinase,Nucleotide transport and metabolism,glk,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12957
b2113,0.0649987346,mrp,P-loop NTPase family protein,"Cell cycle control, cell division, chromosome partitioning",mrp,"RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10611
b4696,0.0640624538,yneO,AIDA-I family autotransporter YneO,"Intracellular trafficking, secretion, and vesicular transport",,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11780
b4386,0.0636379067,lplA,lipoate--protein ligase A,"Translation, ribosomal structure and biogenesis",ytjB-lplA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11796
b1958,0.062034362200000005,yedI,conserved inner membrane protein YedI,Function unknown,yedI,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12709
b3433,0.061314863100000006,asd,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,asd,"ppGpp,ArgP,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10088
b2785,0.0583805634,rlmD,23S rRNA m(5)U1939 methyltransferase,"Translation, ribosomal structure and biogenesis",rlmD,oxyS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11247
b2280,0.0573055645,nuoJ,NADH:quinone oxidoreductase subunit J,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12090
b3809,0.057168096,dapF,diaminopimelate epimerase,Amino acid transport and metabolism,yifL-dapF-yigA-xerC-yigB,"RpoD,YfeD",https://ecocyc.org/gene?orgid=ECOLI&id=EG10209
b2250,0.0571451886,yfaZ,putative porin YfaZ,Function unknown,yfaZ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7163
b3810,0.055862714,yigA,conserved protein YigA,Function unknown,yifL-dapF-yigA-xerC-yigB,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11201
b0922,0.0555406312,mukF,chromosome partitioning protein MukF,"Cell cycle control, cell division, chromosome partitioning",cmoM-mukFEB,"RpoD,YfeC,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12165
b0463,0.0545979533,acrA,multidrug efflux pump membrane fusion lipoprotein AcrA,Cell wall/membrane/envelope biogenesis,acrAB,"PhoP,RpoD,MprA,AcrR,MarA,Rob,EnvR,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11703
b3748,0.0544942847,rbsD,D-ribose pyranase,Carbohydrate transport and metabolism,rbsDACBKR,"RpoD,YidZ,dsrA,Crp,RbsR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10817
b3564,0.0538634678,xylB,xylulokinase,Nucleotide transport and metabolism,xylAB,"YeiE,Crp,AraC,XylR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11075
b0499,0.053262527500000004,ylbH,putative RHS domain-containing protein YlbH,Cell wall/membrane/envelope biogenesis,rhsD-ybbC-ylbH-ybbD,,https://ecocyc.org/gene?orgid=ECOLI&id=G6271
b3460,0.0530429003,livJ,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,livJ,"RpoD,gcvB,Lrp,DksA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10539
b3887,0.053028815300000004,dtd,D-aminoacyl-tRNA deacylase,"Translation, ribosomal structure and biogenesis",yihXY-dtd-yiiD,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11852
b1604,0.052550616,ydgH,DUF1471 domain-containing protein YdgH,Function unknown,ydgH,"Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6860
b1337,0.0521288598,abgB,p-aminobenzoyl-glutamate hydrolase subunit B,Function unknown,abgABT-ogt,,https://ecocyc.org/gene?orgid=ECOLI&id=G6669
b0972,0.0519539924,hyaA,hydrogenase 1 small subunit,Energy production and conversion,hyaABCDEF,"RpoD,RpoS,Fis,AppY,NarP,NarL,YdeO,ArcA,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10468
b2085,0.050650076100000004,yegR,uncharacterized protein YegR,No COG annotation,yegRZ,"RpoD,ppGpp,EvgA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7122
b1444,0.0506370177,patD,gamma-aminobutyraldehyde dehydrogenase,Energy production and conversion,ydcSTUV-patD,"RpoS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6755
b3053,0.0504958713,glnE,fused glutamine synthetase deadenylase/glutamine synthetase adenylyltransferase,Coenzyme transport and metabolism,ygiF-glnE,YbaQ,https://ecocyc.org/gene?orgid=ECOLI&id=EG11602
b2903,0.050088147900000005,gcvP,glycine decarboxylase,Amino acid transport and metabolism,gcvTHP,"PurR,RpoD,YbiH,Fnr,Crp,ppGpp,Lrp,GcvA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11810
b1993,0.0500370797,cobU,cobinamide-P guanylyltransferase/cobinamide kinase,Coenzyme transport and metabolism,cobUST,"RpoD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG13238
b1852,0.049184322200000005,zwf,NADP(+)-dependent glucose-6-phosphate dehydrogenase,Nucleotide transport and metabolism,zwf,"RpoD,YciT,Fur,Fnr,Cra,MarA,Rob,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11221
b2281,0.0488927923,nuoI,NADH:quinone oxidoreductase subunit I,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12089
b0887,0.0483989118,cydD,glutathione/L-cysteine ABC exporter subunit CydD,Inorganic ion transport and metabolism,cydDC,"RpoD,fnrS,Fnr,ArcA,NarL",https://ecocyc.org/gene?orgid=ECOLI&id=EG11405
b3772,0.047902289300000005,ilvA,threonine deaminase,Amino acid transport and metabolism,ilvLXG_1G_2MEDA,"RpoD,YfeD,Lrp,IHF,Ile-tRNA,Leu-tRNA,Val-tRNA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10493
b3888,0.0463731214,yiiD,putative acetyltransferase YiiD,Transcription,yihXY-dtd-yiiD,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11853
b3493,0.0459693512,pitA,metal phosphate:H(+) symporter PitA,Inorganic ion transport and metabolism,pitA,"Fnr,ppGpp,mgrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12230
b1587,0.0459352504,ynfE,putative selenate reductase YnfE,Energy production and conversion,ynfEFGH-dmsD,"RpoD,RpoS,NarL,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6845
b0146,0.0458602679,sfsA,putative DNA-binding transcriptional regulator of maltose metabolism,Transcription,sfsA-dksA-gluQ,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10949
b0827,0.0455717485,moeA,molybdopterin molybdotransferase,Coenzyme transport and metabolism,moeAB,"RpoD,YidZ,NarL,ArcA,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10153
b0832,0.0455582437,gsiD,glutathione ABC transporter membrane subunit GsiD,Amino acid transport and metabolism,iaaA-gsiABCD,,https://ecocyc.org/gene?orgid=ECOLI&id=G6432
b1338,0.0443424428,abgA,p-aminobenzoyl-glutamate hydrolase subunit A,Amino acid transport and metabolism,abgABT-ogt,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6670
b0928,0.044308037,aspC,aspartate aminotransferase,Amino acid transport and metabolism,aspC,"Fnr,Fur,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10096
b3234,0.044228929800000004,degQ,periplasmic serine endoprotease,Cell wall/membrane/envelope biogenesis,degQS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G7682
b2994,0.0439858942,hybC,hydrogenase 2 large subunit,Energy production and conversion,hybOABCDEFG,"RpoD,ArcA,NarL",https://ecocyc.org/gene?orgid=ECOLI&id=EG11801
b3606,0.0436120451,trmL,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,"Translation, ribosomal structure and biogenesis",trmL,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11888
b2319,0.043595538,usg,putative semialdehyde dehydrogenase Usg,Amino acid transport and metabolism,pdxB-usg-truA-dedA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11059
b0428,0.043467924000000005,cyoE,heme O synthase,Coenzyme transport and metabolism,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10182
b1126,0.0433976455,potA,spermidine preferential ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,potABCD,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10749
b2842,0.0429882461,kduD,putative 2-keto-3-deoxy-D-gluconate dehydrogenase,Lipid transport and metabolism,kduD,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12361
b3771,0.042896572800000005,ilvD,dihydroxy-acid dehydratase,Amino acid transport and metabolism,ilvLXG_1G_2MEDA,"RpoD,Lrp,IHF,Ile-tRNA,Leu-tRNA,Val-tRNA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10496
b2950,0.042608018500000004,yggR,Type II/IV secretion system family protein,Cell motility,yggR,YbcM,https://ecocyc.org/gene?orgid=ECOLI&id=G7526
b3534,0.042421172800000004,bcsQ,cellulose biosynthesis protein,"Cell cycle control, cell division, chromosome partitioning",bcsQ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12261
b3396,0.0420614962,mrcA,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,Cell wall/membrane/envelope biogenesis,mrcA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10748
b0918,0.0415999653,kdsB,3-deoxy-manno-octulosonate cytidylyltransferase,Cell wall/membrane/envelope biogenesis,ycaR-kdsB,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG10519
b2276,-0.0472162276,nuoN,NADH:quinone oxidoreductase subunit N,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,OmpR,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12093
b4025,-0.0484547025,pgi,glucose-6-phosphate isomerase,Nucleotide transport and metabolism,pgi,"RpoD,SoxS,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10702
