locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA2466,0.0602248217,foxA,ferrioxamine receptor FoxA,Inorganic ion transport and metabolism,"FoxR,Fur",https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2466&e1=1&assembly=complete
PA1300,0.059997993000000006,PA1300,ECF subfamily sigma-70 factor,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1300&e1=1&assembly=complete
PA1301,0.059673219000000007,PA1301,transmembrane sensor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1301&e1=1&assembly=complete
PA2398,0.0591341379,fpvA,ferripyoverdine receptor,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2398&e1=1&assembly=complete
PA4090,0.056303388600000004,PA4090,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4090&e1=1&assembly=complete
PA1911,0.0559900901,femR,sigma factor regulator FemR,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1911&e1=1&assembly=complete
PA4372,0.0550022841,PA4372,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4372&e1=1&assembly=complete
PA4373,0.0532838552,PA4373,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4373&e1=1&assembly=complete
PA1364,0.0528690599,PA1364,transmembrane sensor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1364&e1=1&assembly=complete
PA3532,-0.0594348533,PA3532,hypothetical protein,Carbohydrate transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3532&e1=1&assembly=complete
PA2020,-0.0723170269,mexZ,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2020&e1=1&assembly=complete
PA3531,-0.14177949680000002,bfrB,bacterioferritin,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3531&e1=1&assembly=complete
