locus,gene_weight,gene_name,gene_product,COG,operon,regulator,RpoS,link
b2302,0.0977265253,yfcG,disulfide reductase,"Post-translational modification, protein turnover,and chaperones",yfcG,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7194
b2086,0.0964096214,yegS,lipid kinase,Nucleotide transport and metabolism,yegS,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7123
b2097,0.0958336317,fbaB,fructose-bisphosphate aldolase class I,Nucleotide transport and metabolism,fbaB,"YfeD,RpoS,Cra,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=G7129
b2130,0.0951546712,yehY,glycine betaine ABC transporter membrane subunit YehY,Inorganic ion transport and metabolism,osmF-yehYXW,"RpoH,RpoS,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12011
b1795,0.0939612772,yeaQ,PF04226 family protein YeaQ,Function unknown,yeaQ,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6981
b3003,0.0912179318,yghA,NADP(+)-dependent aldehyde reductase,Lipid transport and metabolism,yghA,"YcjW,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG11292
b0753,0.0909426878,ybgS,PF13985 family protein YbgS,Function unknown,ybgS,"ppGpp,Lrp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6394
b1784,0.0901113295,yeaH,DUF444 domain-containing protein YeaH,Function unknown,yeaGH,"NtrC,YfeD,RpoN,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6970
b1341,0.0876171342,dgcM,diguanylate cyclase DgcM,Signal transduction mechanisms,dgcM,"ppGpp,Lrp,omrA,omrB,rprA",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6673
b0325,0.0867627204,yahK,aldehyde reductase%2C NADPH-dependent,Function unknown,yahK,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6190
b2665,0.0850115924,kbp,K(+) binding protein,Function unknown,yqaE-kbp,"RpoS,CpxR,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=G7395
b0789,0.0828820757,clsB,cardiolipin synthase B,Lipid transport and metabolism,ybhP-clsB-ybhN,"YidZ,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6406
b0581,0.081666389,ybdK,carboxylate-amine ligase,Nucleotide transport and metabolism,ybdK,"ppGpp,Nac",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6326
b0707,0.0788454798,ybgA,DUF1722 domain-containing protein YbgA,Function unknown,ybgA-phr,"RpoS,ppGpp,Lrp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11108
b1480,0.0781500663,sra,30S ribosomal subunit protein S22,"Translation, ribosomal structure and biogenesis",bdm-sra,"OmpR,RpoS,IHF,Fis,RcsB,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11508
b4107,0.0760776538,yjdN,conserved protein YjdN,Function unknown,yjdN,,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG10712
b0384,0.0758637452,psiF,PsiF family protein,Function unknown,phoA-psiF,"RpoD,PhoB",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG11401
b1478,0.07502713130000001,adhP,ethanol dehydrogenase/alcohol dehydrogenase,Energy production and conversion,adhP,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6775
b0812,0.0747565436,dps,stationary phase nucleoid protein that sequesters iron and protects DNA from damage,Inorganic ion transport and metabolism,dps,"OxyR,RpoD,oxyS,RpoS,IHF,MntR,ppGpp,Fis,H-NS,ArgR",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11415
b1739,0.0743646329,osmE,osmotically-inducible lipoprotein OsmE,Cell wall/membrane/envelope biogenesis,osmE,"RpoD,YeiE,RpoS,IHF,ppGpp,Fis",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG10044
b3073,0.0741147947,patA,putrescine aminotransferase,Coenzyme transport and metabolism,patA,"YfeD,RpoN,RpoS,IHF,Fis,NtrC,Lrp,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=G7596
b0453,0.0731014852,ybaY,PF09619 family lipoprotein YbaY,Function unknown,ybaY,oxyS,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6250
b1482,0.0728405986,osmC,osmotically inducible peroxiredoxin,"Post-translational modification, protein turnover,and chaperones",osmC,"RpoD,RpoS,H-NS,ppGpp,Lrp,RcsB,NhaR",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG10680
b1195,0.07222105670000001,ymgE,PF04226 family protein YmgE,Function unknown,ymgE,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6624
b2809,0.0690976519,ygdI,DUF903 domain-containing lipoprotein YgdI,Cell wall/membrane/envelope biogenesis,ygdI,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7453
b1668,0.06871853160000001,ydhS,FAD/NAD(P) binding domain-containing protein YdhS,Function unknown,ydhS,"YdcN,GlaR",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6896
b1259,0.0686781151,yciG,protein YciG,No COG annotation,yciGFE,"RpoS,McbR,H-NS",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11127
b1955,0.06837557450000001,yedP,putative mannosyl-3-phosphoglycerate phosphatase,Function unknown,yedP,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7048
b2129,0.0681969495,yehX,glycine betaine ABC transporter ATP binding subunit YehX,Inorganic ion transport and metabolism,osmF-yehYXW,"YidZ,RpoH,RpoS,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12010
b3099,0.0681246338,yqjE,conserved inner membrane protein YqjE,Function unknown,yqjCDEK,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7613
b3100,0.06730416730000001,yqjK,conserved protein YqjK,Function unknown,yqjCDEK,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7614
b4743,0.0662148488,ynaL,protein YnaL,No COG annotation,,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G0-8900
b3098,0.0655226569,yqjD,ribosome- and membrane-associated DUF883 domain-containing protein YqjD,Function unknown,yqjCDEK,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7612
b3361,0.0642820625,fic,putative adenosine monophosphate--protein transferase Fic,"Cell cycle control, cell division, chromosome partitioning",yhfG-fic-pabA,RpoS,True,https://ecocyc.org/gene?orgid=ECOLI&id=EG10307
b1724,0.06418907780000001,ydiZ,protein YdiZ,Function unknown,ydiZ,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6929
b2543,0.0622283155,yphA,putative inner membrane protein,Function unknown,yphA,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7337
b2741,0.061565928500000006,rpoS,RNA polymerase%2C sigma S (sigma 38) factor,Transcription,nlpD-rpoS,"RpoD,rprA,oxyS,arcZ,dsrA,Fur,GadX,Crp,ArcA,ppGpp,MqsA,DksA,cyaR",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG10510
b4127,0.061545568,yjdJ,putative N-acetyltransferase YjdJ,Function unknown,yjdIJ,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7829
b2128,0.0602078413,yehW,glycine betaine ABC transporter membrane subunit YehW,Inorganic ion transport and metabolism,osmF-yehYXW,"RpoH,RpoS,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12009
b4126,0.059125765500000003,yjdI,PF06902 family protein YjdI,Function unknown,yjdIJ,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7828
b3153,0.0555701205,yhbO,protein/nucleic acid deglycase 2,Function unknown,yhbO,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7647
b2127,0.054595349,mlrA,DNA-binding transcriptional activator MlrA,Transcription,mlrA,"RpoD,RpoS,FliZ",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12008
b3548,0.0544735525,yhjY,conserved protein YhjY,Cell motility,yhjY,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG12269
b1519,0.054170598,tam,trans-aconitate 2-methyltransferase,"Translation, ribosomal structure and biogenesis",lsrACDBFG-tam,"RpoS,Crp,ppGpp,LsrR,GlaR",True,https://ecocyc.org/gene?orgid=ECOLI&id=G6806
b3097,0.053876899000000006,yqjC,DUF1090 domain-containing protein YqjC,Function unknown,yqjCDEK,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7611
b2137,0.0528714632,yohF,putative oxidoreductase with NAD(P)-binding Rossmann-fold domain,Lipid transport and metabolism,yohF,,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG12019
b1847,0.0515108237,yebF,secreted protein YebF,Function unknown,yebF,"Lrp,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG11807
b1927,0.0504689675,amyA,alpha-amylase,Carbohydrate transport and metabolism,amyA,RpoD,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG11387
b2661,0.0489240478,gabD,NADP(+)-dependent succinate-semialdehyde dehydrogenase,Energy production and conversion,csiD-lhgO-gabDTP,"RpoD,RpoS,H-NS,Nac,Crp,Lrp,GlaR,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11329
b3024,0.0478577377,ygiW,BOF family protein YgiW,Function unknown,ygiW,"Lrp,GlaR",False,https://ecocyc.org/gene?orgid=ECOLI&id=G7574
b3102,0.0469684999,yqjG,glutathionyl-hydroquinone reductase YqjG,"Post-translational modification, protein turnover,and chaperones",yqjG,,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7616
b0865,0.0462070694,ybjP,DUF3828 domain-containing lipoprotein YbjP,Cell wall/membrane/envelope biogenesis,ybjP,"YbaQ,RpoS,ppGpp,Nac",True,https://ecocyc.org/gene?orgid=ECOLI&id=G6450
b0906,0.0441510613,ycaP,DUF421 domain-containing protein YcaP,Function unknown,ycaP,"YciT,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6469
b2662,0.043872508000000005,gabT,4-aminobutyrate aminotransferase GabT,Amino acid transport and metabolism,csiD-lhgO-gabDTP,"RpoD,RpoS,H-NS,Nac,Crp,Lrp,GlaR,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG10361
b3524,0.041531036300000004,yhjG,AsmA family protein YhjG,Cell wall/membrane/envelope biogenesis,yhjG,RpoS,True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12251
b0788,0.0414748966,ybhN,conserved inner membrane protein YbhN,Function unknown,ybhP-clsB-ybhN,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6405
b1678,0.0413794606,ldtE,L%2CD-transpeptidase LdtE,Cell wall/membrane/envelope biogenesis,ldtE,"YdcR,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6904
b1967,0.0408239413,hchA,protein/nucleic acid deglycase 1,"Translation, ribosomal structure and biogenesis",hchA,"RpoD,RpoS,ppGpp,H-NS,ArgR,Nac",True,https://ecocyc.org/gene?orgid=ECOLI&id=G7055
b0643,0.0401790067,ybeL,DUF1451 domain-containing protein YbeL,"Translation, ribosomal structure and biogenesis",ybeL,ppGpp,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG12851
b1838,0.038014047700000005,pphA,phosphoprotein phosphatase 1,Signal transduction mechanisms,pphA,"RpoH,RpoS",True,https://ecocyc.org/gene?orgid=ECOLI&id=G7011
b4045,0.0378415646,yjbJ,putative stress response protein,Function unknown,yjbJ,"Lrp,FliZ,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG11928
b3362,0.0378403858,yhfG,DUF2559 domain-containing protein YhfG,Function unknown,yhfG-fic-pabA,RpoS,True,https://ecocyc.org/gene?orgid=ECOLI&id=EG12374
b1197,0.0369308796,treA,periplasmic trehalase,Carbohydrate transport and metabolism,treA,"YdcN,RpoS,Lrp,ppGpp",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11017
b1440,0.0368304949,ydcS,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase,Inorganic ion transport and metabolism,ydcSTUV-patD,"RpoS,Nac",True,https://ecocyc.org/gene?orgid=ECOLI&id=G6751
b1450,0.0368049637,mcbR,DNA-binding transcriptional dual regulator McbR,Transcription,mcbR,YgiV,False,https://ecocyc.org/gene?orgid=ECOLI&id=G6761
b1449,0.0362940989,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,Function unknown,curA,"Nac,ppGpp",False,https://ecocyc.org/gene?orgid=ECOLI&id=G6760
b3830,0.0359205554,ysgA,putative dienelactone hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",ysgA,"RpoD,Fnr,ppGpp,gcvB",False,https://ecocyc.org/gene?orgid=ECOLI&id=G7804
b2347,0.0337565223,yfdC,inner membrane protein YfdC,Inorganic ion transport and metabolism,yfdC,GlaR,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7217
b4182,-0.0363203594,yjfJ,putative transcriptional regulator effector protein,Transcription,nsrR-rnr-rlmB-yjfIJ,YidZ,False,https://ecocyc.org/gene?orgid=ECOLI&id=G7847
b2296,-0.0430958059,ackA,acetate kinase,Nucleotide transport and metabolism,ackA-pta,"YheO,RpoH,Fnr,ArcA,Nac,CreB,sdhX",False,https://ecocyc.org/gene?orgid=ECOLI&id=EG10027
b1426,-0.048969331500000005,ydcH,protein YdcH,Function unknown,ydcH,,False,https://ecocyc.org/gene?orgid=ECOLI&id=EG12865
